,tweet_id,text,tokenized_text
10602,1526494455146205184,"Very much enjoying our series of Worship times exploring diversity and equality and God's love, purpose and design of people in His image. Presently exploring neurodiversity. Yesterday we looked at Autism https://t.co/pmYgpJtDFy #lovelife #lovelearning #growinfaith","very much enjoying our series of worship times exploring diversity and equality and god ' s love , purpose and design of people in his image . presently exploring neurodiversity . yesterday we looked at autism <url> <hashtag> love life </hashtag> <hashtag> love learning </hashtag> <hashtag> grow in faith </hashtag>"
10605,1526492873457295363,"New #WomenBuild #podcast!

We speak to Meredith Seeds from @NELSONworldwide about designing #retail spaces for #neurodiversity, #postpandemic considerations and the #impact of the #metaverse.

Listen here: https://t.co/KIRvqnaMSg

#architecture #architect #design #interiordesign","new <hashtag> women build </hashtag> <hashtag> podcast </hashtag> ! we speak to meredith seeds from <user> about designing <hashtag> retail </hashtag> spaces for <hashtag> neurodiversity </hashtag> , <hashtag> post pandemic </hashtag> considerations and the <hashtag> impact </hashtag> of the <hashtag> metaverse </hashtag> . listen here : <url> <hashtag> architecture </hashtag> <hashtag> architect </hashtag> <hashtag> design </hashtag> <hashtag> interior design </hashtag>"
10612,1526490860355047424,"@DoITProfiler @profamandakirby @TheoSmithUK @BizBookAwardUK @ethmcl27 a book worth getting for yourself and your job. ""Neurodiversity at work"". I went to see professor Kirby speak not long after your diagnosis.","<user> <user> <user> <user> <user> a book worth getting for yourself and your job . "" neurodiversity at work "" . i went to see professor kirby speak not long after your diagnosis ."
10616,1526489207677628417,"How difficult must life be for so many students on a daily basis? Imagine being fit to burst and not having anywhere to explode...because, well life!
*other pop also works!
#neurodiversity #autism #ADHD #dyslexia #SEND https://t.co/LpespvOQYX","how difficult must life be for so many students on a daily basis ? imagine being fit to burst and not having anywhere to explode . <repeated> because , well life ! * other pop also works ! <hashtag> neurodiversity </hashtag> <hashtag> autism </hashtag> <hashtag> adhd </hashtag> <hashtag> dyslexia </hashtag> <hashtag> send </hashtag> <url>"
10618,1526488161047965696,@hanfbutcher People who think differently is most importent in any space's I think he misunderstood meaning of neurodiversity,<user> people who think differently is most importent in any space ' s i think he misunderstood meaning of neurodiversity
10619,1526487972933259264,"Join us on Thurs (19th) to learn why #neurodiversity is good for your tech business!

For CEOs/CTOs/business leaders, learn how you can support creation of an inclusive neurodiverse #workforce.

https://t.co/KAz3AMZ3Oy

@skillsdevscot @SopraSteria @AkariSolutions @InclusionScot https://t.co/hawUIfZkc3","join us on thurs ( 1 9 th ) to learn why <hashtag> neurodiversity </hashtag> is good for your tech business ! for ceos / ctos / business leaders , learn how you can support creation of an inclusive neurodiverse <hashtag> workforce </hashtag> . <url> <user> <user> <user> <user> <url>"
10621,1526487888233381892,"""If #Neuroinclusion feels complex, intangible and highly individual that's because it is.""

A really insightful article in @Forbes providing employers with some starting points on how to be more inclusive of neurodiverse employees 🔥

Read the article now:
https://t.co/LwyHbSGkiI",""" if <hashtag> neuroinclusion </hashtag> feels complex , intangible and highly individual that ' s because it is . "" a really insightful article in <user> providing employers with some starting points on how to be more inclusive of neurodiverse employees 🔥 read the article now : <url>"
10622,1526487845304684545,"Are you a commissioner, service lead or clinician involved in the #ADHD pathway?

Join regional colleagues to share challenges/solutions for #neurodiversity &amp; neurodevelopmental pathways for children &amp; young people.

2 - 3pm / 28 June  

➡️ https://t.co/0R2puxTibg

@sw_ahsn https://t.co/2aTJz8fWmS","are you a commissioner , service lead or clinician involved in the <hashtag> adhd </hashtag> pathway ? join regional colleagues to share challenges / solutions for <hashtag> neurodiversity </hashtag> & neurodevelopmental pathways for children & young people . <number> - <time> / <date> ➡️ <url> <user> <url>"
10624,1526487563389009920,"@fionaduffypsy @eatsleeplaugh As such, I think it’s fair to infer that a substantial proportion, if not a majority, of those with EDs are neurodivergent. Which means it’s probably time to meaningfully look into neurodiversity-friendly and neuroaffirming prevention pathways.","<user> <user> as such , i think it ’ s fair to infer that a substantial proportion , if not a majority , of those with eds are neurodivergent . which means it ’ s probably time to meaningfully look into neurodiversity - friendly and neuroaffirming prevention pathways ."
10625,1526487044221976576,"Firstly 'masking' of various kinds, that I didn't know I was doing until I stopped. This also by the way applies double for LGBTQ+ folks. Because I've never, up until 2020, had a job I was totally 'out' about both my neurodiversity and sexuality. So you're always masking.","firstly ' masking ' of various kinds , that i did not know i was doing until i stopped . this also by the way applies double for <allcaps> lgbtq </allcaps> + folks . because i have never , up until <number> , had a job i was totally ' out ' about both my neurodiversity and sexuality . so you are always masking ."
10626,1526486978992160768,"In this blog Emma Clayton looks back on the success of our #HRBookClub over the last year. We've read #books exploring #inclusion, #change, #FlexibleWorking and #neurodiversity. She looks ahead to our next meeting in June where we'll be exploring #AgileHR.
https://t.co/fgmboVuU7F","in this blog emma clayton looks back on the success of our <hashtag> hr book club </hashtag> over the last year . we have read <hashtag> books </hashtag> exploring <hashtag> inclusion </hashtag> , <hashtag> change </hashtag> , <hashtag> flexible working </hashtag> and <hashtag> neurodiversity </hashtag> . she looks ahead to our next meeting in june where we will be exploring <hashtag> agile hr </hashtag> . <url>"
10628,1526486008199536640,"Workshops at 11:30am:
Neurodiversity with @MollyBoot1 in Main worship space
Race with Monica Bolley in Cedar suite
Benediction with Michael Bolley in Howden B
Prayer Ministry with @H_R_Cartwright in Howden A
#OFMonsite2022 #AsYouAre https://t.co/W6Bkuor9km",workshops at <time> : neurodiversity with <user> in main worship space race with monica bolley in cedar suite benediction with michael bolley in howden b prayer ministry with <user> in howden a <hashtag> of monsite 2022 </hashtag> <hashtag> as you are </hashtag> <url>
10630,1526485858005700608,"@1Schoolhouse I think most of my generation (boomers) were brought up to sort of principles, and our parents were seriously traumatised themselves. No one knew enough about about mental health, let alone neurodiversity. 75 now, realised ND about 3 years ago.","<user> i think most of my generation ( boomers ) were brought up to sort of principles , and our parents were seriously traumatised themselves . no one knew enough about about mental health , let alone neurodiversity . <number> now , realised nd about <number> years ago ."
10632,1526485679143899136,"⚖️ Employment Law Seminar with Business Durham and Swinburne Maddison

We've teamed up with @swinburnemadd to deliver a seminar packed with tips on:

👉flexible &amp; Hybrid Working
👉neurodiversity in the workplace
👉workplace stress guidance

Book here 👉 https://t.co/6Inela6AZ0 https://t.co/FcA3OvbbQX",⚖️ employment law seminar with business durham and swinburne maddison we have teamed up with <user> to deliver a seminar packed with tips on : 👉 flexible & hybrid working 👉 neurodiversity in the workplace 👉 workplace stress guidance book here 👉 <url> <url>
10634,1526485368173903872,"For Blog #239, I discuss alternative lunchroom settings for sensory friendly students and how I had to endure ""silent lunches"" in middle school.

https://t.co/odPu764CtF

@CECMembership 

#AUTISM #NEURODIVERSITY #INCLUSION #DISABILITY #DIVERSITY #EQUALITY #SPECIALEDUCATION","for blog # <number> , i discuss alternative lunchroom settings for sensory friendly students and how i had to endure "" silent lunches "" in middle school . <url> <user> <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> inclusion </hashtag> <hashtag> disability </hashtag> <hashtag> diversity </hashtag> <hashtag> equality </hashtag> <hashtag> specialeducation </hashtag>"
10635,1526484528117710849,"Embracing Neurodiversity in the Workplace - https://t.co/ualhSPNiCq
#HRHQ, #HR, #HRIreland, #HRnews, #HRheadquarters, #humanresources, #ireland, #leadership, #humanresourcesmanagement https://t.co/07Xgk0j2JC","embracing neurodiversity in the workplace - <url> <hashtag> hrhq </hashtag> , <hashtag> hr </hashtag> , <hashtag> hr ireland </hashtag> , <hashtag> h rnews </hashtag> , <hashtag> h rheadquarters </hashtag> , <hashtag> human resources </hashtag> , <hashtag> ireland </hashtag> , <hashtag> leadership </hashtag> , <hashtag> human resources management </hashtag> <url>"
10637,1526482887540973568,"Tourettes Syndrome (TS) is a much misunderstood condition 🤷🏼‍♀️

It doesn't just make people swear, or say socially inappropriate things? ❌

90% don't ✅

Listen to what NOT to say to someone with TS 

#Tourettes #Neurodiversity #tourettesaction
https://t.co/8BrGR47p3y","tourettes syndrome ( ts ) is a much misunderstood condition 🤷 🏼 ‍ ♀️ it does not just make people swear , or say socially inappropriate things ? ❌ <percent> do not ✅ listen to what <allcaps> not </allcaps> to say to someone with ts <hashtag> tourettes </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> tourette s action </hashtag> <url>"
10639,1526478989891620871,I’m keen to connect with individuals with an interest/expert knowledge in neurodiversity in teaching and learning for a future #WeNurseAcademic tweetchat. Please can you tag anyone below that I can contact? 🙏🏼🙏🏼 ⬇️ #Neurodiversity #Neurodiverse #Nursing @NDNursesUK https://t.co/WXYYsYNve5,i ’ m keen to connect with individuals with an interest / expert knowledge in neurodiversity in teaching and learning for a future <hashtag> we nurse academic </hashtag> tweetchat . please can you tag anyone below that i can contact ? 🙏 🏼 🙏 🏼 ⬇️ <hashtag> neurodiversity </hashtag> <hashtag> neurodiverse </hashtag> <hashtag> nursing </hashtag> <user> <url>
10646,1526477317656166401,"Congratulations to our CEO @profamandakirby &amp; her co-author @TheoSmithUK for winning the Diversity, Inclusion and Equality category at the @BizBookAwardUK 2022 for their book - 'Neurodiversity at Work’ 🎉 BBA2022 https://t.co/mOyuJ2EQA2","congratulations to our <allcaps> ceo </allcaps> <user> & her co - author <user> for winning the diversity , inclusion and equality category at the <user> <number> for their book - ' neurodiversity at work ’ 🎉 bba2022 <url>"
10653,1526552795318472705,"Sometimes the best thing an Autism parent can hear from another is, ‘Me too’ We get it #autism #asd #autismontario #autismspectrum #BeTheChange #neurodiversity #endthestigma #autismparents #aba #autismawareness https://t.co/fRbudtjfnb","sometimes the best thing an autism parent can hear from another is , ‘ me too ’ we get it <hashtag> autism </hashtag> <hashtag> asd </hashtag> <hashtag> autism ontario </hashtag> <hashtag> autism spectrum </hashtag> <hashtag> be the change </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> end the stigma </hashtag> <hashtag> autism parents </hashtag> <hashtag> aba </hashtag> <hashtag> autism awareness </hashtag> <url>"
10654,1526552560361828353,"@safiabsmith1 @sbkaufman @jordanbpeterson He didn’t. He said “everyone is special” with regards to an article about people claiming neurodiversity as a positive trait. You see this with people claiming they are x, y, z using self analysis. Everyone is special.","<user> <user> <user> he didn ’ t . he said “ everyone is special ” with regards to an article about people claiming neurodiversity as a positive trait . you see this with people claiming they are x , y , z using self analysis . everyone is special ."
10657,1526550226798002176,"Hooray! I’m so honored to be giving a keynote at this conference, which features exciting convos re: Disability/Neurodiversity, Medieval Studies/Medievalism, Indigenous Studies, and more! 

FREE; register by today the 17th!

#MedievalTwitter #DisabilityTwitter #RaceB4Race https://t.co/imtOfVTj0h","hooray ! i ’ m so honored to be giving a keynote at this conference , which features exciting convos re : disability / neurodiversity , medieval studies / medievalism , indigenous studies , and more ! <allcaps> free </allcaps> ; register by today the 1 7 th ! <hashtag> medieval twitter </hashtag> <hashtag> disability twitter </hashtag> <hashtag> race b 4 race </hashtag> <url>"
10662,1526549597434195969,"#EcigSummitUS2022 
Did you hear that? It was me, breathing a sigh of relief. We have people who've smoked over multiple generations AND have several family members with #neurodiversity issues - ADHD, autism, depression, learning disabled - I have felt so much guilt! https://t.co/7yb6rLIEeC","<hashtag> ecig summit us 2022 </hashtag> did you hear that ? it was me , breathing a sigh of relief . we have people who have smoked over multiple generations <allcaps> and </allcaps> have several family members with <hashtag> neurodiversity </hashtag> issues - <allcaps> adhd </allcaps> , autism , depression , learning disabled - i have felt so much guilt ! <url>"
10663,1526549298896375808,"3 reasons  to join us
1. Neurodiversity affirmative +balanced discussion on struggles and joys of siblings' lives
2. Latest evidence ands implications during covid period and implications for school and mental health professionals and policy makers
3. Scottish Autism crew rocks! https://t.co/LJiyi9RTEH",<number> reasons to join us <number> . neurodiversity affirmative + balanced discussion on struggles and joys of siblings ' lives <number> . latest evidence ands implications during covid period and implications for school and mental health professionals and policy makers <number> . scottish autism crew rocks ! <url>
10664,1526548493179187200,"Just a few days left to cast your vote!
#NationalDiversityAward 

If you would like to vote for us please use this link 👇 

https://t.co/lm9nyPjEYt

#Neurodiversity #DiversityAndInclusion",just a few days left to cast your vote ! <hashtag> national diversity award </hashtag> if you would like to vote for us please use this link 👇 <url> <hashtag> neurodiversity </hashtag> <hashtag> diversity and inclusion </hashtag>
10666,1526548344583102465,"They say that children tend to accept differences without question, and student Keira Ritchie has kept that in mind when creating a board game raising awareness of neurodiverse conditions.

'Get A-Head!' is an exhibit in this year's @DJCAD Degree Show

https://t.co/RH2Vpv7Uy1 https://t.co/MORAQTc4Hm","they say that children tend to accept differences without question , and student keira ritchie has kept that in mind when creating a board game raising awareness of neurodiverse conditions . ' get a - head ! ' is an exhibit in this year ' s <user> degree show <url> <url>"
10667,1526548093071663106,"What is Nonverbal Learning Disorder? #Neurodiversity
https://t.co/Ovq9f2BTlA",what is nonverbal learning disorder ? <hashtag> neurodiversity </hashtag> <url>
10669,1526547003752185857,"Fascinating session led by @MollyBoot1 as we explore what’s weird about scripture. The answer ‘pretty much everything’ was heard a lot! Understanding neurodiversity in churches is going to take some intention and commitment, but the rewards will be amazing. #OFMonsite2022","fascinating session led by <user> as we explore what ’ s weird about scripture . the answer ‘ pretty much everything ’ was heard a lot ! understanding neurodiversity in churches is going to take some intention and commitment , but the rewards will be amazing . <hashtag> of monsite 2022 </hashtag>"
10670,1526546860181176322,@Jo_Frost Interesting reading: https://t.co/H5ZzD2A3pT,<user> interesting reading : <url>
10672,1526546215751585794,"@Se1Senco 👀👀👀👉 Incredible site from @projectlima.co -  understanding neurodivergents  

 https://t.co/w9V8C3A6tw",<user> 👀 👀 👀 👉 incredible site from <user> . co - understanding neurodivergents <url>
10673,1526546081458290689,"@ingridboring I've come to the conclusion that diagnostic criteria are very very outdated, the entire field of psychiatry probably needs a lot of updating. Neurodiversity is pathologised and the individual labels are still weaponised to be used against us for the convenience of NT society.","<user> i have come to the conclusion that diagnostic criteria are very very outdated , the entire field of psychiatry probably needs a lot of updating . neurodiversity is pathologised and the individual labels are still weaponised to be used against us for the convenience of nt society ."
10674,1526545783113269254,"Delighted to vote forDr Nancy Doyle @NancyDoylePsych under lifetime achiever. Please vote for her too. 
#neurodiversity #neurodivergent 
https://t.co/ogEA2ytHjj",delighted to vote fordr nancy doyle <user> under lifetime achiever . please vote for her too . <hashtag> neurodiversity </hashtag> <hashtag> neuro divergent </hashtag> <url>
10675,1526544723716018176,"NEW | Recognising the importance of diversity and inclusion in the workplace, the latest #bcoresearch report, Designing for Neurodiversity, undertaken by @TheCentricLab &amp; @plparchitecture will be presented on May 26.

Register now to attend the launch: https://t.co/vwsqIPAbTZ https://t.co/WCMmRQ0scA","<allcaps> new </allcaps> | recognising the importance of diversity and inclusion in the workplace , the latest <hashtag> b c o research </hashtag> report , designing for neurodiversity , undertaken by <user> & <user> will be presented on <date> . register now to attend the launch : <url> <url>"
10678,1526544472137506816,"@EQSolutionsYou2 That’s exactly how I feel. If we’d known sooner, we could have protected ourselves or made decisions accommodating our neurodiversity.","<user> that ’ s exactly how i feel . if we ’ d known sooner , we could have protected ourselves or made decisions accommodating our neurodiversity ."
10679,1526544449005834241,"Thank you Christa for interviewing me on your new podcast — it was a joy! I enjoyed sharing my own experience of #autism and #neurodiversity, and how that’s been part of my podcasting journey. https://t.co/FE9V8XL3K9","thank you christa for interviewing me on your new podcast — it was a joy ! i enjoyed sharing my own experience of <hashtag> autism </hashtag> and <hashtag> neurodiversity </hashtag> , and how that ’ s been part of my podcasting journey . <url>"
10680,1526544249227030529,"Neurodiversity-friendly practices can give you a retention rate of 98% over 5 years.

#JustSayin' https://t.co/wPcjYtj1bD",neurodiversity - friendly practices can give you a retention rate of <percent> over <number> years . <hashtag> just sayin </hashtag> ' <url>
10681,1526543760607387648,"It's so important to raise awareness of anti-LGBTQ in the neurodiversity community 

Research from the University of Cambridge suggests autistic individuals are less likely to identify as heterosexual and more likely to identify with a diverse range of sexual orientations https://t.co/enAq0ffCxU",it ' s so important to raise awareness of anti - <allcaps> lgbtq </allcaps> in the neurodiversity community research from the university of cambridge suggests autistic individuals are less likely to identify as heterosexual and more likely to identify with a diverse range of sexual orientations <url>
10686,1526542877043597313,"Our very own @BrumReproTea organiser @MamsMandrill discussed a timely topic on neurodiversity and open scholarship to @AstonPsychology! We have one question for @drcpennington, when will the recording be shared and what platform? https://t.co/HiRtiqjj3m","our very own <user> organiser <user> discussed a timely topic on neurodiversity and open scholarship to <user> ! we have one question for <user> , when will the recording be shared and what platform ? <url>"
10690,1526540362977882112,The latest The Dyslexia Update! https://t.co/PxeSfdU2pt Thanks to @bellathorne #dyslexia #neurodiversity,the latest the dyslexia update ! <url> thanks to <user> <hashtag> dyslexia </hashtag> <hashtag> neurodiversity </hashtag>
10693,1526537763604013056,"@TessaRDavis Oh my goodness, yes!
This is why it's so important to know your audience. 

And even within the same audience, different learners will have different needs. 

Also, does anyone have additional needs that need accounting for eg visual/hearing impairment or neurodiversity?","<user> oh my goodness , yes ! this is why it ' s so important to know your audience . and even within the same audience , different learners will have different needs . also , does anyone have additional needs that need accounting for eg visual / hearing impairment or neurodiversity ?"
10696,1526536248034095104,Neurodiversity paradigm shift | Jac den Houting | TEDxMa... https://t.co/1Df0h1sk4R via @YouTube #Neurodiversity @Digisocialwkcaf,neurodiversity paradigm shift | jac den houting | tedxma . <repeated> <url> via <user> <hashtag> neurodiversity </hashtag> <user>
10697,1526536071193968640,@creased_puddle Fantastic neurodiversity session by Remi this morning. Very informative and I would highly recommend the training #ihaveagift @SohaHousing,<user> fantastic neurodiversity session by remi this morning . very informative and i would highly recommend the training <hashtag> i have a gift </hashtag> <user>
10698,1526535955938742277,"1. Buy a teeshirt from my husband's #TeePublic store. He makes pro neurodiversity and autism acceptance themed designs.

#TeePublicArtist #CelebrateYou828
#AutismAcceptance #Neurodiversity #NeurodivergentPride

https://t.co/2Qb6512ZWg",<number> . buy a teeshirt from my husband ' s <hashtag> tee public </hashtag> store . he makes pro neurodiversity and autism acceptance themed designs . <hashtag> tee public artist </hashtag> <hashtag> celebrate you 828 </hashtag> <hashtag> autism acceptance </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> neurodivergent pride </hashtag> <url>
10699,1526535503880695808,"Have you been diagnosed with Autism as an adult, or are you thinking you might want to go get tested for #Austim?

Here is what Autism could look like in adults. #Neurodiversity
#neurotwitter https://t.co/dG0SUoyBF5","have you been diagnosed with autism as an adult , or are you thinking you might want to go get tested for <hashtag> austim </hashtag> ? here is what autism could look like in adults . <hashtag> neurodiversity </hashtag> <hashtag> neuro twitter </hashtag> <url>"
10700,1526533635599388672,"@BowTiedTetra @BowTiedOx I'm, in no way shape or form, dismissing people with autism or displaying fake compassion by any stretch.

All I did was reply to a thread that was being dismissive of neurodiversity in SEO. The tweet from BowTiedTetra.

Neurodiversity exists everywhere, we need to celebrate it.","<user> <user> i am , in no way shape or form , dismissing people with autism or displaying fake compassion by any stretch . all i did was reply to a thread that was being dismissive of neurodiversity in <allcaps> seo </allcaps> . the tweet from bowtiedtetra . neurodiversity exists everywhere , we need to celebrate it ."
10702,1526533285903466499,"@BowTiedOx @BowTiedTetra I still don't quite understand what I'm, apparently, being cancelled for. Help me out? 

I replied to a tweet which seems to dismiss neurodiversity as a whole which I find quite upsetting suggesting they educate themselves as to what neurodiversity is.

What's the issue?","<user> <user> i still do not quite understand what i am , apparently , being cancelled for . help me out ? i replied to a tweet which seems to dismiss neurodiversity as a whole which i find quite upsetting suggesting they educate themselves as to what neurodiversity is . what ' s the issue ?"
10703,1526533109273051136,"plus a Round Table on #neurodiversity chaired by @jesbattis featuring Miles Smith, Jamie Paris and Richard Ford Burley #MedievalTwitter #medieval","plus a round table on <hashtag> neurodiversity </hashtag> chaired by <user> featuring miles smith , jamie paris and richard ford burley <hashtag> medieval twitter </hashtag> <hashtag> medieval </hashtag>"
10704,1526532991366750209,"Excited to share this #JoyProject #podcast interview w/ the wonderful @KielOSphere, creator &amp; host of @Beyond6S: a #neurodiversity podcast. She shares her #joy of podcasting &amp; neurodivergent stories. Available at this link &amp; wherever you get your podcasts https://t.co/qsGp6hJxLp","excited to share this <hashtag> joy project </hashtag> <hashtag> podcast </hashtag> interview w / the wonderful <user> , creator & host of <user> : a <hashtag> neurodiversity </hashtag> podcast . she shares her <hashtag> joy </hashtag> of podcasting & neurodivergent stories . available at this link & wherever you get your podcasts <url>"
10712,1526530973105631232,"@BowTiedArtery In regards to what you've said about me, I see your point and agree with you. I'm certainly not as healthy as I could be.

The great thing about neurodiversity, and why it should be celebrated, is because there is no right way of thinking.","<user> in regards to what you have said about me , i see your point and agree with you . i am certainly not as healthy as i could be . the great thing about neurodiversity , and why it should be celebrated , is because there is no right way of thinking ."
10719,1526529307438370817,"Pleased to speak on a warm London aft at PICTOR (APPG Tech/Internet/Comms) in House of Commons at their Inclusion and Diversity Rally about @Tech4disAbility and @inacieldigital, a neurodiversity innovation hub on collab R&amp;D, exp design with other neurodivergents. #neurodiversity","pleased to speak on a warm london aft at <allcaps> pictor </allcaps> ( <allcaps> appg </allcaps> tech / internet / comms ) in house of commons at their inclusion and diversity rally about <user> and <user> , a neurodiversity innovation hub on collab r & d , exp design with other neurodivergents . <hashtag> neurodiversity </hashtag>"
10720,1526529217420197890,"Humber Business Week event seeks to redefine resilience whilst also considering the obligations employers have in respect of hidden disabilities and neurodiversity in the workplace.

https://t.co/PtndE6jtWN",humber business week event seeks to redefine resilience whilst also considering the obligations employers have in respect of hidden disabilities and neurodiversity in the workplace . <url>
10722,1526529112327725056,Erupted in tears listening to this  @BBCWomansHour heartbreaking and reinforced the daily struggle of someone very close to me #autism #neurodiversity https://t.co/UfN9r7U7TB,erupted in tears listening to this <user> heartbreaking and reinforced the daily struggle of someone very close to me <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <url>
10724,1526528478853857281,"@realchrisrufo They embrace ""neurodiversity"".  I wonder how many students are ""neurodivergent"". Autism/Aspergers cohort have high rates of gender confusion. Mix post-modernist commie cult theology with those traits and behold the total transformation of an easily manipulated population. https://t.co/4aJ5YSqsth","<user> they embrace "" neurodiversity "" . i wonder how many students are "" neurodivergent "" . autism / aspergers cohort have high rates of gender confusion . mix post - modernist commie cult theology with those traits and behold the total transformation of an easily manipulated population . <url>"
10726,1526527457876230145,"@nicoleloiseee ... and at the same time neurodiversity was only seen as something boys had, not girls. Whereas we all know that's not how it works!","<user> . <repeated> and at the same time neurodiversity was only seen as something boys had , not girls . whereas we all know that ' s not how it works !"
10728,1526527087213166595,@MsBratney Totally legit. Especially for us neurodiversity superhumans,<user> totally legit . especially for us neurodiversity superhumans
10730,1526526490355339269,"Here's my fast paced, hot take on being Autistic &amp; oversharing about my Special Interests, cause what's life without them? Am I right!? 
LINK:https://t.co/6tS2rtwOgy

#Autistic #actuallyautistic #asd #Neurodivergent #neurodiverse #neurodiversity #YouTube #youtuber #newvideo https://t.co/xxTsLJLGnk","here ' s my fast paced , hot take on being autistic & oversharing about my special interests , cause what ' s life without them ? am i right ? ! <repeated> <allcaps> link </allcaps> : <url> <hashtag> autistic </hashtag> <hashtag> actually autistic </hashtag> <hashtag> asd </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> neuro diverse </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> you tube </hashtag> <hashtag> youtuber </hashtag> <hashtag> new video </hashtag> <url>"
10731,1526526374277791746,"@MamsMandrill discussing a hot-off-the-press project: @FORRTproject neurodiversity project! A blog post on ""Navigating Open scholarship for neurodivergent researchers"" (https://t.co/dgzNcr4do9) will soon be an article preprint!","<user> discussing a hot - off - the - press project : <user> neurodiversity project ! a blog post on "" navigating open scholarship for neurodivergent researchers "" ( <url> will soon be an article preprint !"
10734,1526524895559094273,"A priority - to build a community to discuss how the neurodiversity movement can be included in open scholarship. Neurodiverse individuals can contribute their experiences and perspectives to improve things, but historically their views have been ignored!","a priority - to build a community to discuss how the neurodiversity movement can be included in open scholarship . neurodiverse individuals can contribute their experiences and perspectives to improve things , but historically their views have been ignored !"
10739,1526524035357675520,"Where does Open Scholarship (OS) come in? Well, OS allows us to acknowledge these inequities and look towards solving them. Accessibility is a fundamental pillar for both the neurodiversity movement and OS!","where does open scholarship ( os ) come in ? well , os allows us to acknowledge these inequities and look towards solving them . accessibility is a fundamental pillar for both the neurodiversity movement and os !"
10742,1526522934101147653,@ms__chief @Brainmage My neurodiversity understands your neurodiversity,<user> <user> my neurodiversity understands your neurodiversity
10744,1526522312341716994,"Do you want to learn more about how you can support your child to transition to adulthood? Look no further as we have a webinar exploring the topic with Mike Hussey, Operations Director for the @ADHDFoundation.  

Book your place here https://t.co/uQ79IdWcDR

#WitherslackGroup","do you want to learn more about how you can support your child to transition to adulthood ? look no further as we have a webinar exploring the topic with mike hussey , operations director for the <user> . book your place here <url> <hashtag> witherslack group </hashtag>"
10745,1526521885017755648,Happening now: The fantastic @MamsMandrill talking about neurodiversity in academia and open scholarship for @AstonPsychology https://t.co/Jum7YM1wgJ,happening now : the fantastic <user> talking about neurodiversity in academia and open scholarship for <user> <url>
10746,1526521519165165569,@uni_iceland @Haskoli_Islands people with #disabilities  regularly are stuck in elevators because they are not maintained or cannot reach their offices. Students with #Neurodiversity regularly do not recieve #accomodations.,<user> <user> people with <hashtag> disabilities </hashtag> regularly are stuck in elevators because they are not maintained or cannot reach their offices . students with <hashtag> neurodiversity </hashtag> regularly do not recieve <hashtag> accomodations </hashtag> .
10747,1526520895719841793,"Tips to support #neurodiversity in schools
*Diversity is a strength to celebrate
*Every student is different
*One size doesn't fit all
*Consider senses. Seek staff &amp; pupil ideas/ opinions  
*language is part of our environment
*leave space 
@DivergentSLT @DrChrisMooreEP",tips to support <hashtag> neurodiversity </hashtag> in schools * diversity is a strength to celebrate * every student is different * one size does not fit all * consider senses . seek staff & pupil ideas / opinions * language is part of our environment * leave space <user> <user>
10750,1526575552680939521,"Yes, independent creators can get health insurance. Here’s how. | Patreon Blog https://t.co/T4VCMjaXSh #neurodiversity #autism #autismawareness","yes , independent creators can get health insurance . here ’ s how . | patreon blog <url> <hashtag> neurodiversity </hashtag> <hashtag> autism </hashtag> <hashtag> autism awareness </hashtag>"
10751,1526575487933460482,The latest The AdGuy Creative Thinkers Daily! https://t.co/B5R8bI7O8k Thanks to @CrashTestDolly @Francavilla #neurodiversity,the latest the adguy creative thinkers daily ! <url> thanks to <user> <user> <hashtag> neurodiversity </hashtag>
10755,1526573611032555520,"Fascinating piece on how the Somali community in MN has come up with a new term for #autism - maangaar, “unique mind” - to replace stigmatizing terms like qof waalan, ""crazy person."" #neurodiversity https://t.co/0W7kNLAJ1N","fascinating piece on how the somali community in mn has come up with a new term for <hashtag> autism </hashtag> - maangaar , “ unique mind ” - to replace stigmatizing terms like qof waalan , "" crazy person . "" <hashtag> neurodiversity </hashtag> <url>"
10756,1526572483993796608,"@Multiplesofcat @EndoPositivity There's almost as many reasons for it  as there are endogenics, but the biggest ones are neurodiversity, spirituality, intentional or unintentional creation through meditation and focused attention (tulpas), and natural tendencies towards nonpathological levels of dissociation.","<user> <user> there ' s almost as many reasons for it as there are endogenics , but the biggest ones are neurodiversity , spirituality , intentional or unintentional creation through meditation and focused attention ( tulpas ) , and natural tendencies towards nonpathological levels of dissociation ."
10759,1526571621040930817,"Neurodiversity. We all think different. Knowledge is power.
🖋@tombowusa Fudenosuke
@kuretakezig_usa Clean Color Real Brush Markers
📜 @strathmoreart Watercolor
#calligraphy #neurodiversity #neurodivergent #mentalhealthmatters #mentalhealthawareness #mentalhealthawarenessmonth https://t.co/kQo5yytM1k",neurodiversity . we all think different . knowledge is power . 🖋 <user> fudenosuke <user> clean color real brush markers 📜 <user> watercolor <hashtag> calligraphy </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> neuro divergent </hashtag> <hashtag> mental health matters </hashtag> <hashtag> mental health awareness </hashtag> <hashtag> mental health awareness month </hashtag> <url>
