,tweet_id,text,tokenized_text
6688,1569743895835324416,"Speaking of Neurodiversity, disagreeing with Headcannons isn’t Oppression.","speaking of neurodiversity , disagreeing with headcannons isn ’ t oppression ."
6689,1569743438320652295,"I just found the WORST sentence if you’re looking to recruit neurodivergent people

“I recruit neurodiverse (Autism, ADHD, Dyslexia, etc.) candidates, those with different abilities, and those without disabilities who wish to work in financial services”

https://t.co/pFwVWwkLW9","i just found the <allcaps> worst </allcaps> sentence if you ’ re looking to recruit neurodivergent people “ i recruit neurodiverse ( autism , <allcaps> adhd </allcaps> , dyslexia , etc . ) candidates , those with different abilities , and those without disabilities who wish to work in financial services ” <url>"
6690,1569743234447953921,"Have you taken advantage of our Early Bird 🐦 tickets yet?

#ITAKOM #Neurodiversity #NoMindLeftBehind",have you taken advantage of our early bird 🐦 tickets yet ? <hashtag> itakom </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> no mind left behind </hashtag>
6694,1569742416566968322,Literacy Software Maker Texthelp Releases Results Of Survey On Neurodiversity In The Workplace https://t.co/rPV1EwEuBa,literacy software maker texthelp releases results of survey on neurodiversity in the workplace <url>
6695,1569741808493629442,Really thought provoking article by @DrRJChapman (illustrated by @PSYfem) using insights from the neurodiversity movement to develop a critique of capitalism. I look forward to hearing more from them about this! https://t.co/ml2Un6jhTk,really thought provoking article by <user> ( illustrated by <user> ) using insights from the neurodiversity movement to develop a critique of capitalism . i look forward to hearing more from them about this ! <url>
6697,1569740978181013504,Literacy Software Maker Texthelp Releases Results Of Survey On Neurodiversity In The Workplace https://t.co/LpgwB4Slmq https://t.co/cIzBkvaJU9,literacy software maker texthelp releases results of survey on neurodiversity in the workplace <url> <url>
6698,1569740973961543682,Literacy Software Maker Texthelp Releases Results Of Survey On Neurodiversity In The Workplace https://t.co/oH8fwRfWqb https://t.co/psb3XMIVBq,literacy software maker texthelp releases results of survey on neurodiversity in the workplace <url> <url>
6699,1569739593993404418,"Join Ben Miller FRSA and myself this Thur, 15 Sept at 1 PM, where we will be discussing ""Refocusing After Big Breaks: A Neurodiverse Perspective"". 

Register👉 https://t.co/LYUDqEZ5dI...

#neurodiversity #inclusiveculture #leaderswhocoach #betterconversations https://t.co/ApiFVgO4Om","join ben miller <allcaps> frsa </allcaps> and myself this thur , <date> at <number> pm , where we will be discussing "" refocusing after big breaks : a neurodiverse perspective "" . register 👉 <url> <hashtag> neurodiversity </hashtag> <hashtag> inclusive culture </hashtag> <hashtag> leaders who coach </hashtag> <hashtag> better conversations </hashtag> <url>"
6700,1569739227893465088,"Join Ben Miller FRSA and @sehaam Cyrene this Thur, 15 Sept at 1 PM, where they will be discussing ""Refocusing After Big Breaks: A Neurodiverse Perspective"". 

Register👉 https://t.co/uXyWOM4Yep...

#neurodiversity #inclusiveculture #leaderswhocoach #betterconversations https://t.co/oCN1iU8SLD","join ben miller <allcaps> frsa </allcaps> and <user> cyrene this thur , <date> at <number> pm , where they will be discussing "" refocusing after big breaks : a neurodiverse perspective "" . register 👉 <url> <hashtag> neurodiversity </hashtag> <hashtag> inclusive culture </hashtag> <hashtag> leaders who coach </hashtag> <hashtag> better conversations </hashtag> <url>"
6701,1569738974964633600,Literacy Software Maker Texthelp Releases Results Of Survey On Neurodiversity In The Workplace - Forbes https://t.co/TfhpT1fi9h,literacy software maker texthelp releases results of survey on neurodiversity in the workplace - forbes <url>
6702,1569737947330519045,Literacy Software Maker Texthelp Releases Results Of Survey On Neurodiversity In The Workplace https://t.co/erK11tA51Z,literacy software maker texthelp releases results of survey on neurodiversity in the workplace <url>
6716,1569732132980891648,"Lauren McAuliffe, Senior Visual Experience Designer here at Mad*Pow recently published an article on 3 Ways Healthcare Companies Can Support Neurodiversity. Check it out https://t.co/zSwzxfn8Ad

#experience #healthcare #health #neurodiversity https://t.co/AiVwlogLWG","lauren mcauliffe , senior visual experience designer here at mad*pow <censored> recently published an article on <number> ways healthcare companies can support neurodiversity . check it out <url> <hashtag> experience </hashtag> <hashtag> healthcare </hashtag> <hashtag> health </hashtag> <hashtag> neurodiversity </hashtag> <url>"
6717,1569732106506338306,Autistic burnout - A guest author offers a different perspective on neurodiversity. Differently Wired https://t.co/3lBbxndKmY,autistic burnout - a guest author offers a different perspective on neurodiversity . differently wired <url>
6718,1569732069798051840,"My sisters seem like they could express themselves easily, though, even anger later on in years, but me? Always was the ‘sensitive’ one. Enter me questioning my neurodiversity, or just chose a bad way to cope with the childhood stress. Was too scared, so I hid, stuffed.","my sisters seem like they could express themselves easily , though , even anger later on in years , but me ? always was the ‘ sensitive ’ one . enter me questioning my neurodiversity , or just chose a bad way to cope with the childhood stress . was too scared , so i hid , stuffed ."
6720,1569731318199508992,"Read ebook [PDF] A Radical Guide for Women with ADHD: Embrace Neurodiversity, Live Boldly, and  https://t.co/ljgEGkyCCI https://t.co/i9evtykWgQ","read ebook [ <allcaps> pdf </allcaps> ] a radical guide for women with <allcaps> adhd </allcaps> : embrace neurodiversity , live boldly , and <url> <url>"
6721,1569730767474900992,"get [PDF] Download A Radical Guide for Women with ADHD: Embrace Neurodiversity, Live Boldly, and  https://t.co/yK3335HiLG https://t.co/HGl0c7stqa","get [ <allcaps> pdf </allcaps> ] download a radical guide for women with <allcaps> adhd </allcaps> : embrace neurodiversity , live boldly , and <url> <url>"
6722,1569730505373011968,"This all being said, not all ""on the spectrum"" are good people, even our ""clan"" has a**holes in it...

#autism #ADHD #AuDHD #Neurodivergent #Neurodiversity","this all being said , not all "" on the spectrum "" are good people , even our "" clan "" has a**holes <censored> in it . <repeated> <hashtag> autism </hashtag> <hashtag> adhd </hashtag> <hashtag> au dhd </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> neurodiversity </hashtag>"
6723,1569729419501092866,"As I get older the less “friends” I have—especially on Facebook. I see memories and realize half of the commenters are booted! Lol 
#boundariesbitch
#boundaries 
#theautisticwitch 
#ActuallyAutistic 
#Neurodiversity",as i get older the less “ friends ” i have — especially on facebook . i see memories and realize half of the commenters are booted ! lol <hashtag> boundaries bitch </hashtag> <hashtag> boundaries </hashtag> <hashtag> the autistic witch </hashtag> <hashtag> actually autistic </hashtag> <hashtag> neurodiversity </hashtag>
6724,1569729342384611328,"Reminder: Don't allow your phone to interrupt important moments. 💚

#reminder #dont #allow #your #phone #interrupt #important #moments #mentalhealth #mentalhealthsupport #mentalhealthmatters #mentalhealthawareness #mentalhealthtips #neurodiversity https://t.co/HGT8LFMu0b",reminder : do not allow your phone to interrupt important moments . 💚 <hashtag> reminder </hashtag> <hashtag> don t </hashtag> <hashtag> allow </hashtag> <hashtag> your </hashtag> <hashtag> phone </hashtag> <hashtag> interrupt </hashtag> <hashtag> important </hashtag> <hashtag> moments </hashtag> <hashtag> mental health </hashtag> <hashtag> mental health support </hashtag> <hashtag> mental health matters </hashtag> <hashtag> mental health awareness </hashtag> <hashtag> mental health tips </hashtag> <hashtag> neurodiversity </hashtag> <url>
6725,1569729151896096769,"@ChrisSylvain 3/3
You mention ""mentally ill.""

We have known for decades that #ADHD #autism #BipolarDisorder &amp; #schizophrenia people SMOKE at much higher rates than #neurotypicals.

Research shows that nicotine patches reduce symptoms of these #neurodiversity issues.  Some are self-medicating.","<user> <number> / <number> you mention "" mentally ill . "" we have known for decades that <hashtag> adhd </hashtag> <hashtag> autism </hashtag> <hashtag> bipolar disorder </hashtag> & <hashtag> schizophrenia </hashtag> people <allcaps> smoke </allcaps> at much higher rates than <hashtag> neurotypicals </hashtag> . research shows that nicotine patches reduce symptoms of these <hashtag> neurodiversity </hashtag> issues . some are self - medicating ."
6726,1569728352541413381,This is the real deal #Neurodiversity @cognus_autism @ https://t.co/Za50xZuisq,this is the real deal <hashtag> neurodiversity </hashtag> <user> @ <url>
6727,1569728246333194240,I’m so proud to the @GECCollect Neurodiversity advisory. This app is such a valuable resource for schools. I’m happy to be able to contribute https://t.co/YePWbjrhZ8,i ’ m so proud to the <user> neurodiversity advisory . this app is such a valuable resource for schools . i ’ m happy to be able to contribute <url>
6728,1569727862902497280,#Neurodiversity is critical for innovation in the workplace https://t.co/HpxioZSvoW via @FastCompany #leadership,<hashtag> neurodiversity </hashtag> is critical for innovation in the workplace <url> via <user> <hashtag> leadership </hashtag>
6731,1569727384579973123,"what's incredible is, i still feel like i know so little about neurodiversity. they don't cover this in grad school. i'm so thankful for this community and the generosity with which folks are sharing this knowledge (infodumping is an autistic love language and I FEEL THE LOVE)","what ' s incredible is , i still feel like i know so little about neurodiversity . they do not cover this in grad school . i am so thankful for this community and the generosity with which folks are sharing this knowledge ( infodumping is an autistic love language and <allcaps> i feel the love </allcaps> )"
6733,1569726377871708160,"“Neurodiversity is a strength, not a weakness” says tech CEO https://t.co/VhJC8KzVly","“ neurodiversity is a strength , not a weakness ” says tech <allcaps> ceo </allcaps> <url>"
6735,1569725155529658375,"Talk to Cuyahoga DD staff at the  @BeachwoodBison Neurodiversity Family Network 2nd Annual Ice Cream Services Overview. Taking place on September 18 from 3-5 PM at the Beachwood Board of Education. 

Learn more at https://t.co/EqToP6QenB https://t.co/VEn5pri4Oy",talk to cuyahoga dd staff at the <user> neurodiversity family network 2 nd annual ice cream services overview . taking place on <date> from <number> - <number> pm at the beachwood board of education . learn more at <url> <url>
6736,1569724970921500676,"@Panicyenot @AntheaRogers @MsMarple10 @Gogs73 @AwfullyMolly I'm not bickering. This is why I hate ""neurodiversity"" - it encourages smug people with superiority complexes to co-opt themselves as disabled just so they can look down on people who actually are. Enjoy your ability to be employed, ableist.","<user> <user> <user> <user> <user> i am not bickering . this is why i hate "" neurodiversity "" - it encourages smug people with superiority complexes to co - opt themselves as disabled just so they can look down on people who actually are . enjoy your ability to be employed , ableist ."
6738,1569723184357810176,"Interesting research: ""...if people are open to their contributions, what [neurodivergent people] bring is an opportunity for people to think differently about things that have been thought about in the same way for an incredibly long time..."" https://t.co/KypDLTlK6s","interesting research : "" . <repeated> if people are open to their contributions , what [ neurodivergent people ] bring is an opportunity for people to think differently about things that have been thought about in the same way for an incredibly long time . <repeated> "" <url>"
6744,1569721320341999618,I didn't want to do anything non-virtual yet to take into consideration the most frequent concerns of the online disability community. But starting to reach out to booksellers and #neurodiversity-focused groups to enquire about potential future events.,i did not want to do anything non - virtual yet to take into consideration the most frequent concerns of the online disability community . but starting to reach out to booksellers and <hashtag> neurodiversity focused </hashtag> groups to enquire about potential future events .
6748,1569719799378214915,A great appreciation of scientific scales and diagrams.  https://t.co/525DQUJS5o.     #neurodiversity,a great appreciation of scientific scales and diagrams . <url> <hashtag> neurodiversity </hashtag>
6750,1569719514325028866,"#INAS2022 in-person, online, and recorded content from nearly 50 speakers talking about #Autism #ADHD #Tourettes #PDA #anxiety and more. Only a week and a half left. Get your tickets today. https://t.co/RBIy9bkJwq https://t.co/8wGWkAJMRk","<hashtag> inas 2022 </hashtag> in - person , online , and recorded content from nearly <number> speakers talking about <hashtag> autism </hashtag> <hashtag> adhd </hashtag> <hashtag> tourettes </hashtag> <hashtag> pda </hashtag> <hashtag> anxiety </hashtag> and more . only a week and a half left . get your tickets today . <url> <url>"
6752,1569718660859666436,"An important look at how neurodiversity is critical for workplace innovation. 
[LINK]: https://t.co/JiVH6qYI7Z
#Neurodiversity #Autism #Diversity #Inclusion https://t.co/q1rz83Oa8w",an important look at how neurodiversity is critical for workplace innovation . [ <allcaps> link </allcaps> <sad> <url> <hashtag> neurodiversity </hashtag> <hashtag> autism </hashtag> <hashtag> diversity </hashtag> <hashtag> inclusion </hashtag> <url>
6753,1569717704168194049,"'In this blog, Sara talks about dealing with job interviews and asking for reasonable adjustments as a dyslexic person. Also how a neuro-inclusive recruitment process helped her find a full-time job.' #Neurodiversity https://t.co/XIdSy0GYck https://t.co/iEWERm5iaD https://t.co/PEmV6fjKVj","' in this blog , sara talks about dealing with job interviews and asking for reasonable adjustments as a dyslexic person . also how a neuro - inclusive recruitment process helped her find a full - time job . ' <hashtag> neurodiversity </hashtag> <url> <url> <url>"
6758,1569716922043752448,Square pegs don’t fit into round holes - trying to hammer them to fit only destroys the pegs #autism #asd #autismontario #autismspectrum #BeTheChange #neurodiversity #endthestigma #autismparents #aba #autismawareness https://t.co/QBW7pmyJbE,square pegs don ’ t fit into round holes - trying to hammer them to fit only destroys the pegs <hashtag> autism </hashtag> <hashtag> asd </hashtag> <hashtag> autism ontario </hashtag> <hashtag> autism spectrum </hashtag> <hashtag> be the change </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> end the stigma </hashtag> <hashtag> autism parents </hashtag> <hashtag> aba </hashtag> <hashtag> autism awareness </hashtag> <url>
6759,1569716912409436160,"I have like 3 projects to work on today, and my #OCD is blocking me from starting, as I need to create a planner first, lmao. Good thing I love planning ☺️

#Neurodiversity #projectmanagement @MicrosoftLife","i have like <number> projects to work on today , and my <hashtag> ocd </hashtag> is blocking me from starting , as i need to create a planner first , lmao . good thing i love planning ☺️ <hashtag> neurodiversity </hashtag> <hashtag> project management </hashtag> <user>"
6762,1569715352925257730,"@DiondraStraiton No, we need more immunologists &amp; Gis. Neurodiversity people just need understanding, people w/ real DSM dx need medical care or they make no progress via behavioral interventions. Ive watched this w/dozens of kids over 20 yrs.","<user> no , we need more immunologists & gis . neurodiversity people just need understanding , people w / real <allcaps> dsm </allcaps> <sad> need medical care or they make no progress via behavioral interventions . ive watched this w / dozens of kids over <number> yrs ."
6764,1569715051199864833,"""I am begging the autism research and clinical community: Please put more efforts into autism-specific medical accommodations and training so that people like my son can get the medical care they need."" #Neurodiversity https://t.co/K1vw2Lz6wn",""" i am begging the autism research and clinical community : please put more efforts into autism - specific medical accommodations and training so that people like my son can get the medical care they need . "" <hashtag> neurodiversity </hashtag> <url>"
6765,1569714272896163845,"Actually she was pretty helpful.

She clearly has a very good understanding of neurodiversity and made sure to explain things that I might struggle with.

She has mostly recommended group-based stuff which I don't love, but which I suppose I should at least try.","actually she was pretty helpful . she clearly has a very good understanding of neurodiversity and made sure to explain things that i might struggle with . she has mostly recommended group - based stuff which i do not love , but which i suppose i should at least try ."
6766,1569713474413936642,Expressions of interest now open for two of our research calls - Diet and the Microbiome and ADHD and neurodiversity - Deadline October 16th,expressions of interest now open for two of our research calls - diet and the microbiome and <allcaps> adhd </allcaps> and neurodiversity - deadline <date>
6770,1569712754910711813,@laurenancona 2/ in hypermobile or #eds people which in turn is beginning to be linked to #Neurodiversity   For me this plausible because out physical and mental nervous systems are the same same brain 🧠 Thoughts?,<user> <number> / in hypermobile or <hashtag> eds </hashtag> people which in turn is beginning to be linked to <hashtag> neurodiversity </hashtag> for me this plausible because out physical and mental nervous systems are the same same brain 🧠 thoughts ?
6771,1569711667663052802,@voodoo_labz Created by and for #Neurodivergent Meet the #neuroheroes from our children's book The Neuro Heroes: Unseen Heroes! Super proud of our author✨@thesugaplummgod✨🙌🏾🙌🏾🙌🏾 Together let’s build a world that will embrace and celebrate you being you♥️ #Neurodiversity #SeeME https://t.co/Mz2Y8alErJ,<user> created by and for <hashtag> neurodivergent </hashtag> meet the <hashtag> neuro heroes </hashtag> from our children ' s book the neuro heroes : unseen heroes ! super proud of our author ✨ <user> ✨ 🙌 🏾 🙌 🏾 🙌 🏾 together let ’ s build a world that will embrace and celebrate you being you ♥️ <hashtag> neurodiversity </hashtag> <hashtag> see me </hashtag> <url>
6772,1569711295661805569,"Lawson Muncaster of @CityAM discusses Neurodiversity in the workplace and the importance of shifting traditional hiring protocols to address the lack of it.

Be sure to tune in to the full podcast over at this link: https://t.co/Ys8ovcTwG1 https://t.co/JK5PzEwRFX",lawson muncaster of <user> discusses neurodiversity in the workplace and the importance of shifting traditional hiring protocols to address the lack of it . be sure to tune in to the full podcast over at this link : <url> <url>
6775,1569710550677946368,#homeschooling #SpecialEducation currently awaiting a specialist school placement... In the mean time best worker on the farm 🌟#Autism #Neurodiversity https://t.co/osskxsW6a0,<hashtag> homeschooling </hashtag> <hashtag> special education </hashtag> currently awaiting a specialist school placement . <repeated> in the mean time best worker on the farm 🌟 <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <url>
6778,1569710035214925827,"Help DUNeS [Neurodiversity Soc TCD] get 
@TrinityCSC Status, we need 200 signatures!. Registration is open to @tcddublin students, post-graduates, and staff. Our Page: https://t.co/K3nKS2sCIZ 
@TCDInclusion @TCDSense @tcddublin @tcdsu
@TCDEquality","help dunes [ neurodiversity soc <allcaps> tcd </allcaps> ] get <user> status , we need <number> signatures . ! <repeated> registration is open to <user> students , post - graduates , and staff . our page : <url> <user> <user> <user> <user> <user>"
6779,1569710031565688837,"There are many talented #neurodivergent individuals with a wide variety of skill sets who are looking for employment. If you have a neurodiversity employment program, what advice would you give to other employers who wanted to start one? #Talent https://t.co/8KgXJhAbcD https://t.co/gmPNj1VeEo","there are many talented <hashtag> neuro divergent </hashtag> individuals with a wide variety of skill sets who are looking for employment . if you have a neurodiversity employment program , what advice would you give to other employers who wanted to start one ? <hashtag> talent </hashtag> <url> <url>"
6780,1569709599384825857,"@RonaldKelly4 1/2: There’s value in indulging his decompression tactics, for sure. YouTube, games, etc. The risk there is that he’s only going to further retreat into himself by indulging in activities that aren’t “social,” which if he’s worried about masking his neurodiversity …","<user> <number> / <number> : there ’ s value in indulging his decompression tactics , for sure . youtube , games , etc . the risk there is that he ’ s only going to further retreat into himself by indulging in activities that aren ’ t “ social , ” which if he ’ s worried about masking his neurodiversity …"
6781,1569790549812707329,"SUPERHERO WEEK
We've been learning from the example of superheroes. We've learnt about the achievements of people of different cultures, faith, neurodiversity and women. https://t.co/sdhoMLSAid","<allcaps> superhero week </allcaps> we have been learning from the example of superheroes . we have learnt about the achievements of people of different cultures , faith , neurodiversity and women . <url>"
6782,1569789842946666496,"@catlaughing Is it time to create the next ""dress"" /yanny v laurel neurodiversity phenomenon","<user> is it time to create the next "" dress "" / yanny v laurel neurodiversity phenomenon"
6783,1569789198172921860,"Thanks to everyone who has already have pledged 👏👏👏

Could you give just £3 for four weeks, that's only £12 towards the hire of Bouldering shoes.

Then please click here👇

https://t.co/MHIPJOJqQJ

#send #community #neurodiversity #essex #southend #health #earlyintervention https://t.co/Z16lK18V9p","thanks to everyone who has already have pledged 👏 👏 👏 could you give just <money> for four weeks , that ' s only <money> towards the hire of bouldering shoes . then please click here 👇 <url> <hashtag> send </hashtag> <hashtag> community </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> essex </hashtag> <hashtag> southend </hashtag> <hashtag> health </hashtag> <hashtag> early intervention </hashtag> <url>"
6784,1569788723037962240,Navigating Schools’ SEN Support - talk by Kathryn Miller https://t.co/K8ffA72BEz #essex #SENDTwitter #senco #education #Neurodiversity #sendparenting #autism #basildon #adhd,navigating schools ’ <allcaps> sen </allcaps> support - talk by kathryn miller <url> <hashtag> essex </hashtag> <hashtag> send twitter </hashtag> <hashtag> senco </hashtag> <hashtag> education </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> send parenting </hashtag> <hashtag> autism </hashtag> <hashtag> basildon </hashtag> <hashtag> adhd </hashtag>
6789,1569783832089346056,"Wondering whether your neurodiverse teen might ever live independently? Then read our most recent blog post: ""How TGS Helps Neurodiverse Students Identify Their Next Steps in Life"" #neurodiversity #independence #templegrandinschool #collegeprep #nextsteps https://t.co/RGWLTQPUVx https://t.co/1ZpzTM7Cth","wondering whether your neurodiverse teen might ever live independently ? then read our most recent blog post : "" how <allcaps> tgs </allcaps> helps neurodiverse students identify their next steps in life "" <hashtag> neurodiversity </hashtag> <hashtag> independence </hashtag> <hashtag> temple grandin school </hashtag> <hashtag> college prep </hashtag> <hashtag> next steps </hashtag> <url> <url>"
6790,1569783480774496256,"Getting ready to present on a panel for @ucfoundation about the importance of voting for disabled individuals...

@BarcellonaR
@SelfAdvocateMV
@CECMembership
@ProfJPizzo

#autism #Neurodiversity #inclusion #Disability #Diversity #Equality #education #voting #ElectionDay https://t.co/DYPEziHsFR",getting ready to present on a panel for <user> about the importance of voting for disabled individuals . <repeated> <user> <user> <user> <user> <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> inclusion </hashtag> <hashtag> disability </hashtag> <hashtag> diversity </hashtag> <hashtag> equality </hashtag> <hashtag> education </hashtag> <hashtag> voting </hashtag> <hashtag> election day </hashtag> <url>
6792,1569783012514213889,"@geosbooks ""Knowing Why: Adult-Diagnosed Autistic People on Life and Autism"" is an anthology from @autselfadvocacy &amp; edited by @theoriesofminds; see our interview about why this book matters so much for newly-diagnosed autistic adults—and good luck!

https://t.co/l5eIwG9vta #Neurodiversity","<user> "" knowing why : adult - diagnosed autistic people on life and autism "" is an anthology from <user> & edited by <user> ; see our interview about why this book matters so much for newly - diagnosed autistic adults — and good luck ! <url> <hashtag> neurodiversity </hashtag>"
6794,1569782748293857281,"Presenting tomorrow at our Pride network on neurodiversity and intersectionality with lgbtq+, would love to hear your ideas on important points to cover and how to be a better ally?
#neurodiversity #LGBTQ #intersectionality #inclusion","presenting tomorrow at our pride network on neurodiversity and intersectionality with lgbtq + , would love to hear your ideas on important points to cover and how to be a better ally ? <hashtag> neurodiversity </hashtag> <hashtag> lgbtq </hashtag> <hashtag> intersectional it y </hashtag> <hashtag> inclusion </hashtag>"
6795,1569782607965224960,I follow this woman for her Neurodiversity content. I so have Dyscalcula. I may have ADHD and/or Autism. I probably won't get a formal diagnosis.,i follow this woman for her neurodiversity content . i so have dyscalcula . i may have <allcaps> adhd </allcaps> and / or autism . i probably will not get a formal diagnosis .
6796,1569782066581229573,"I founded a Neurodivergent uni society in 2019, if I could go back in time it would be a ""Disability and Neurodiversity Society"". https://t.co/rwG4iODlGy","i founded a neurodivergent uni society in <number> , if i could go back in time it would be a "" disability and neurodiversity society "" . <url>"
6798,1569781742286020609,"“Systemic inequalities, including prenatal care and misdiagnosis, disproportionately negatively impact the quality of care available to female and Black autistic populations.” Research, &amp; suggestions for doing better: 

https://t.co/9VxX8ixlAA #AutisticWhileBlack #Neurodiversity","“ systemic inequalities , including prenatal care and misdiagnosis , disproportionately negatively impact the quality of care available to female and black autistic populations . ” research , & suggestions for doing better : <url> <hashtag> autistic while black </hashtag> <hashtag> neurodiversity </hashtag>"
6799,1569781365931143168,"I don't mean to assume or protrude, but I believe that's why people may have seen him as ""weird"". Of course, there's nothing wrong with neurodiversity, I never once found him to be weird and I am also neurodivergent myself. It's just that other people who AREN'T, well... They —","i do not mean to assume or protrude , but i believe that ' s why people may have seen him as "" weird "" . of course , there ' s nothing wrong with neurodiversity , i never once found him to be weird and i am also neurodivergent myself . it ' s just that other people who <allcaps> aren </allcaps> ' t , well . <repeated> they —"
6800,1569781208111783939,Have just across this. 8D music. Love it! Use headphones or place your phone sideways under your chin. Enjoy 😁😁😁 #Neurodiversity #8Dmusic #autismawareness #neurodiversesquad #AutismAcceptance #8daudio #happyplace #ActuallyAutistic https://t.co/OfGQlKIL8i,have just across this . <laugh> music . love it ! use headphones or place your phone sideways under your chin . enjoy 😁 😁 😁 <hashtag> neurodiversity </hashtag> <hashtag> 8 dmusic </hashtag> <hashtag> autism awareness </hashtag> <hashtag> neuro diverse squad </hashtag> <hashtag> autism acceptance </hashtag> <hashtag> 8 d audio </hashtag> <hashtag> happy place </hashtag> <hashtag> actually autistic </hashtag> <url>
6809,1569778032537210881,"We all have Sh!t You Don't Want to Talk About, together we can change that into @shit2talkabout We got this! #Mentalhealth #Neurodiversity #tech #coding #techtwitter #peoplepleasing https://t.co/fP70D9fmpr @blackgirlbytes @jamesqquick @techi3tsipporah @imani_ro @Matthew_WebDev","we all have sh ! t you do not want to talk about , together we can change that into <user> we got this ! <hashtag> mentalhealth </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> tech </hashtag> <hashtag> coding </hashtag> <hashtag> tech twitter </hashtag> <hashtag> people pleasing </hashtag> <url> <user> <user> <user> <user> <user>"
6810,1569777703850500103,@Cheesedoodle50 @Hardcover_SM @leftyscumbags @Rectitude2022 I support neurodiversity agenda I teach strengths and well-being. But not for my nephew who suffers so much not because of society but his conditions. Just like any other disability there needs to be research for treatments &amp; cures. Autism is too broad a term for too many needs,<user> <user> <user> <user> i support neurodiversity agenda i teach strengths and well - being . but not for my nephew who suffers so much not because of society but his conditions . just like any other disability there needs to be research for treatments & cures . autism is too broad a term for too many needs
6813,1569776818730713089,"Parents of children with additional needs are always grateful for progress and not perfection 
#autism #asd #autismontario #autismspectrum #BeTheChange #neurodiversity #endthestigma #autismparents #aba #autismawareness 

@autismONT @autismCanada @geneva_centre @autism https://t.co/iqam5O4e4B",parents of children with additional needs are always grateful for progress and not perfection <hashtag> autism </hashtag> <hashtag> asd </hashtag> <hashtag> autism ontario </hashtag> <hashtag> autism spectrum </hashtag> <hashtag> be the change </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> end the stigma </hashtag> <hashtag> autism parents </hashtag> <hashtag> aba </hashtag> <hashtag> autism awareness </hashtag> <user> <user> <user> <user> <url>
6814,1569776811818766336,"@SupernovaMomma @ThisIsTheRead I had a neurodiverse student last year and they would blame everything on the neurodiversity. Until one day I just was like, ""no, you're being mean and people allow it."" This was an 8th grader.","<user> <user> i had a neurodiverse student last year and they would blame everything on the neurodiversity . until one day i just was like , "" no , you are being mean and people allow it . "" this was an 8 th grader ."
6815,1569775788924309504,"I am in awe of the humans in this picture. Today at #DevReach22 they took the stage for a Neurodiversity in Tech panel, where they shared personal stories and experiences. Such an important topic and one that takes courage to talk about. #NormalizeMentalHealth https://t.co/PQvg4AkSiv","i am in awe of the humans in this picture . today at <hashtag> dev reach 22 </hashtag> they took the stage for a neurodiversity in tech panel , where they shared personal stories and experiences . such an important topic and one that takes courage to talk about . <hashtag> normalize mental health </hashtag> <url>"
6816,1569775585727062023,"One of the best and brightest. Know you are going kill it this season.
Best of luck ahead bud!
#neurotwitter #Neurodiversity
#neurologymatch2023 https://t.co/BEwihJlBMf",one of the best and brightest . know you are going kill it this season . best of luck ahead bud ! <hashtag> neuro twitter </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> neurology match 2023 </hashtag> <url>
6817,1569775057198788608,i don’t want to make fun of people who are genuinely curious or confused but what the fuck. literally replace “adhd” with “gay” and how do they not see the problem https://t.co/2dt4MIZT6k,i don ’ t want to make fun of people who are genuinely curious or confused but what the fuck . literally replace “ adhd ” with “ gay ” and how do they not see the problem <url>
6818,1569772718727524354,@Autisticcat2 *autistic neurodiversity researchers who are familiar with the original study 👀,<user> * autistic neurodiversity researchers who are familiar with the original study 👀
6819,1569772556877529091,@Autisticcat2 Are autistic neurodiversity researchers exempt?,<user> are autistic neurodiversity researchers exempt ?
6821,1569771515612385290,@Rectitude2022 Looks like the ~neurodiversity autism is great uwu~ brigade are out in force on your post. 🙄,<user> looks like the ~ neurodiversity autism is great uwu ~ brigade are out in force on your post . 🙄
6822,1569771263639584770,luv how extraordinary attorney woo serves as a huge eye-opener to its audience by teaching the importance of neurodiversity and self-empowerment,luv how extraordinary attorney woo serves as a huge eye - opener to its audience by teaching the importance of neurodiversity and self - empowerment
6823,1569768102748999680,"💜 Autism and Neurodevelopmental Therapy
📆 Monday 14th November 2022
⏰ 8 - 9 PM GMT
🎟 https://t.co/yUYP8nhAKx
•
•
•
#autism #autismawareness #neurodiversity #neurodivergent #autismally #autismacceptance #asd #actforautism",💜 autism and neurodevelopmental therapy 📆 monday 1 4 th <date> ⏰ <number> - <number> <allcaps> pm gmt </allcaps> 🎟 <url> • • • <hashtag> autism </hashtag> <hashtag> autism awareness </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> neuro divergent </hashtag> <hashtag> autism ally </hashtag> <hashtag> autism acceptance </hashtag> <hashtag> asd </hashtag> <hashtag> act for autism </hashtag>
