,tweet_id,text,tokenized_text
10349,1460640567868723205,"As our understanding of neurodiversity grows, we're realizing there are too many children who aren't fully diagnosed and the impact it has one them. Diagnosis is the first path to better understanding the mind.  https://t.co/dK6C2UyYpH","as our understanding of neurodiversity grows , we are realizing there are too many children who are not fully diagnosed and the impact it has one them . diagnosis is the first path to better understanding the mind . <url>"
10352,1460640338427752453,@matthewsyed thanks for a great session at today’s neurodiversity conference. Your input was informative and energising. Really appreciated,<user> thanks for a great session at today ’ s neurodiversity conference . your input was informative and energising . really appreciated
10353,1460639936923721732,"@GStandingready @VesaliusRex @ManchesterPride The argument I use (from the heart) - where’s age, disability, neurodiversity? Why does race deserve stripes and not those groups? If it’s because the flag already includes them 🏳️‍🌈 no chevron we’re making “Progress”.","<user> <user> <user> the argument i use ( from the heart ) - where ’ s age , disability , neurodiversity ? why does race deserve stripes and not those groups ? if it ’ s because the flag already includes them 🏳 ️ ‍ 🌈 no chevron we ’ re making “ progress ” ."
10355,1460639055876702212,"Phonics is often the 1st tool, but instruction needs to move past sounding out -- Teach to the gifts, not just the weakness!

DYSLEXIA TOOL KIT EXPANDED EDITION, Now Available! https://t.co/pd3IIiAuDV

#dyslexia #parenting #teaching #reading #dyslexicgifts #Neurodiversity https://t.co/YKSFE9KkqH","phonics is often the 1 st tool , but instruction needs to move past sounding out - - teach to the gifts , not just the weakness ! <allcaps> dyslexia tool kit expanded edition </allcaps> , now available ! <url> <hashtag> dyslexia </hashtag> <hashtag> parenting </hashtag> <hashtag> teaching </hashtag> <hashtag> reading </hashtag> <hashtag> dyslexic gifts </hashtag> <hashtag> neurodiversity </hashtag> <url>"
10356,1460638871612497923,"On this International #DayForTolerance, let us reflect on how we can help #EndTheStigma towards those living with mental illness, and move from respect to acceptance to appreciation of the rich neurodiversity found in the human mind. https://t.co/Wa40F8ccOL","on this international <hashtag> day for tolerance </hashtag> , let us reflect on how we can help <hashtag> end the stigma </hashtag> towards those living with mental illness , and move from respect to acceptance to appreciation of the rich neurodiversity found in the human mind . <url>"
10357,1460638862305378306,ADHD Things #adhd #anxiety #mentalhealth #adhdawareness #mentalhealthawareness #adhdproblems #adhdlife #neurodiversity #adhdsupport #adhdbrain #adultadhd #adhdmemes https://t.co/Im3uEDRUmK,<allcaps> adhd </allcaps> things <hashtag> adhd </hashtag> <hashtag> anxiety </hashtag> <hashtag> mental health </hashtag> <hashtag> adhd awareness </hashtag> <hashtag> mental health awareness </hashtag> <hashtag> adhd problems </hashtag> <hashtag> adhd life </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> adhd support </hashtag> <hashtag> adhd brain </hashtag> <hashtag> adult adhd </hashtag> <hashtag> adhd memes </hashtag> <url>
10361,1460637582933598214,"Two excellent webinars today from @theCDI on green guidance and neurodiversity, definitely worth catching up on if you missed them","two excellent webinars today from <user> on green guidance and neurodiversity , definitely worth catching up on if you missed them"
10362,1460637101154779137,"Does anyone else have difficulties answering ""What's your favorite __________? questions?

Is it a neurodiversity thing?","does anyone else have difficulties answering "" what ' s your favorite __________ ? questions ? is it a neurodiversity thing ?"
10363,1460636924083855360,I could very easily listen to @matthewsyed for hours. Opening keynote ‘The Power of Diverse Thinking’ @npaa_uk Neurodiversity National Annual Conference @CollegeofPolice #Aspire @PoliceChiefs #cognitivediversity #growthmindset #learnitallculture #rebelideas #leadership #candour https://t.co/anWr7i5pkN,i could very easily listen to <user> for hours . opening keynote ‘ the power of diverse thinking ’ <user> neurodiversity national annual conference <user> <hashtag> aspire </hashtag> <user> <hashtag> cognitive diversity </hashtag> <hashtag> growth mindset </hashtag> <hashtag> learn it all culture </hashtag> <hashtag> rebel ideas </hashtag> <hashtag> leadership </hashtag> <hashtag> can do ur </hashtag> <url>
10367,1460636553202466822,I'm loving this @BaulchKathryn on #NeuroDiversity https://t.co/KPN0YUbwxe,i am loving this <user> on <hashtag> neuro diversity </hashtag> <url>
10373,1460635582380584966,Short intro. What is Neurodiversity? https://t.co/tgrEtb5lsd via @YouTube,short intro . what is neurodiversity ? <url> via <user>
10379,1460635055034880002,"There will be a debate in the House of Commons today about autism and neurodiversity research funding, led by @RobertBuckland.

Debate likely to be at 7pm for 30 mins, start time and duration depend on timing of previous items.

You can watch live here: https://t.co/nba20lPnHL https://t.co/ASYI83Pis8","there will be a debate in the house of commons today about autism and neurodiversity research funding , led by <user> . debate likely to be at <time> for <number> mins , start time and duration depend on timing of previous items . you can watch live here : <url> <url>"
10380,1460635039868370945,"Info here on joining the sessions for our colleagues &amp; members
🔗 https://t.co/VMmDOjhv5w",info here on joining the sessions for our colleagues & members 🔗 <url>
10381,1460635016426586113,"we have 241 people signed up for this amazing online lecture on #Neurodiversity !

will you join them? 

book your free place here: https://t.co/Dft6jywuv3

(and you'll get a link to watch on catch up too, if you can't make the live broadcast time) https://t.co/5pWT0kzX5r","we have <number> people signed up for this amazing online lecture on <hashtag> neurodiversity </hashtag> ! will you join them ? book your free place here : <url> ( and you will get a link to watch on catch up too , if you can not make the live broadcast time ) <url>"
10382,1460634697369751554,"@sweatestcon hey! using autism as a diss is ableist &amp; harmful to members of our community. if you call out misogyny on ur page, don’t be ableist. feminism includes being respectful of neurodiversity, including autism. please be mindful of your language &amp; how it harms others!","<user> hey ! using autism as a diss is ableist & harmful to members of our community . if you call out misogyny on ur page , don ’ t be ableist . feminism includes being respectful of neurodiversity , including autism . please be mindful of your language & how it harms others !"
10383,1460634429404164096,".@matthewsyed opening our 2021 Neurodiversity in Policing conference - being run online over the next 2 weeks for the extended police/criminal justice family &amp; NPAA members - great to see some tweets going out, use hashtag #NPAA21 https://t.co/OyV2gJB31O",". <user> opening our <number> neurodiversity in policing conference - being run online over the next <number> weeks for the extended police / criminal justice family & <allcaps> npaa </allcaps> members - great to see some tweets going out , use hashtag <hashtag> npaa 21 </hashtag> <url>"
10385,1460632825833484288,so important to also take a step back &amp; remember that so much clinical diagnostic criteria is mostly neurotypic ppl tryna categorize the vastness and richness of neurodiversity into neat lil boxes when they’re incongruent with neurotypic standards/ norms 😌,so important to also take a step back & remember that so much clinical diagnostic criteria is mostly neurotypic ppl tryna categorize the vastness and richness of neurodiversity into neat lil boxes when they ’ re incongruent with neurotypic standards / norms 😌
10386,1460632173468438532,"@amycutler1985 i dont even know what fractitious interdisciplinarity is but now certainly want to know! and defo also how it resists neuronormative strategies - sounds fun :)

if you fancy, join the RG i run - this Friday is the Neurodiversity one --&gt; @Inters_DisND_RG https://t.co/zWox52HoIC","<user> i dont even know what fractitious interdisciplinarity is but now certainly want to know ! and defo also how it resists neuronormative strategies - sounds fun <happy> if you fancy , join the rg i run - this friday is the neurodiversity one - - > <user> <url>"
10391,1460631313694793735,"Rather than “communication deficits”, I prefer the phrase ‘cultural differences in communication styles’.

https://t.co/qx7J72Ni0U

#ADHD #Autistic #ActuallyAutistic #Autism #ADHDTwitter #ADHDResearch #Neurodivergent #Neurodiversity #Writers #WritingCommunity #WritersLift #Direct https://t.co/Sr1C42HsAD","rather than “ communication deficits ” , i prefer the phrase ‘ cultural differences in communication styles ’ . <url> <hashtag> adhd </hashtag> <hashtag> autistic </hashtag> <hashtag> actually autistic </hashtag> <hashtag> autism </hashtag> <hashtag> adhd twitter </hashtag> <hashtag> adhd research </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> writers </hashtag> <hashtag> writing community </hashtag> <hashtag> writers lift </hashtag> <hashtag> direct </hashtag> <url>"
10394,1460631147763814404,"[Read] EBOOK &gt;&gt; https://t.co/HaRGol892V
 A Radical Guide for Women with ADHD: Embrace Neurodiversity, Live Boldy, and Break Through Barriers https://t.co/Y54Ml8oE3Y","[ read ] <allcaps> ebook </allcaps> > > <url> a radical guide for women with <allcaps> adhd </allcaps> : embrace neurodiversity , live boldy , and break through barriers <url>"
10395,1460630921003028480,If you work in areas like #SEN #physiotherapy #occupationaltherapy #SLT #dietetics #rehabilitation #LearningDisabilities #Neurodiversity #ADHD &amp; wondering why you should use or be trained on an #outcomemeasure like #therapyoutcomemeasures this clip says it in a nutshell. @RCSLT https://t.co/ErgNuOmKHZ,if you work in areas like <hashtag> sen </hashtag> <hashtag> physiotherapy </hashtag> <hashtag> occupational therapy </hashtag> <hashtag> slt </hashtag> <hashtag> dietetics </hashtag> <hashtag> rehabilitation </hashtag> <hashtag> learning disabilities </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> adhd </hashtag> & wondering why you should use or be trained on an <hashtag> outcome measure </hashtag> like <hashtag> therapy outcome measures </hashtag> this clip says it in a nutshell . <user> <url>
10396,1460630754652794886,"This is sort of a personal preference, but the more I learn about myself, the more I learn these things are not that simple.

https://t.co/qx7J72Ni0U

#ActuallyAutistic #Autism #ADHDTwitter #ADHDResearch #Neurodivergent #Neurodiversity #Writers #WritingCommunity #WritersLift","this is sort of a personal preference , but the more i learn about myself , the more i learn these things are not that simple . <url> <hashtag> actually autistic </hashtag> <hashtag> autism </hashtag> <hashtag> adhd twitter </hashtag> <hashtag> adhd research </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> writers </hashtag> <hashtag> writing community </hashtag> <hashtag> writers lift </hashtag>"
10399,1460630263743066112,"“Project Maths has turned maths into a language exam. You can either fit in or f*** off, but a growing awareness of neurodiversity means that we need to move beyond that.” https://t.co/9zU2BokWSY","“ project maths has turned maths into a language exam . you can either fit in or f * * * off , but a growing awareness of neurodiversity means that we need to move beyond that . ” <url>"
10400,1460630250078019588,"I just published a new post on my @buymeacoffee!

How Executive Dysfunction Impacts Daily Life: 
https://t.co/qHTIckNMP5

#ExecutiveFunctions #ExecutiveDysfunction #ExecutiveFunctioning #ADHD #ADHDTwitter #Neurodivergent #Neurodiversity #Autistic #ActuallyAutistic #ADHDLife",i just published a new post on my <user> ! how executive dysfunction impacts daily life : <url> <hashtag> executive functions </hashtag> <hashtag> executive dysfunction </hashtag> <hashtag> executive functioning </hashtag> <hashtag> adhd </hashtag> <hashtag> adhd twitter </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autistic </hashtag> <hashtag> actually autistic </hashtag> <hashtag> adhd life </hashtag>
10402,1460629814805778436,"Listening to @matthewsyed opening the @npaa_uk conference, speaking about the power of diversity.

""no one person has a monopoly on truth""

#neurodiversity #growthmindset #inclusion","listening to <user> opening the <user> conference , speaking about the power of diversity . "" no one person has a monopoly on truth "" <hashtag> neurodiversity </hashtag> <hashtag> growth mindset </hashtag> <hashtag> inclusion </hashtag>"
10408,1460626879636033541,I can't wait to share my good news with you all and also with the #Neurodiversity community in weeks to come. 💚,i can not wait to share my good news with you all and also with the <hashtag> neurodiversity </hashtag> community in weeks to come . 💚
10409,1460626740854800396,"I AM ODD I AM NEW by Benjamin Giroux @GirouxBenjamin 
Illustrated by Roz McClean
📚 
@kathytemean 
#picturebook #youngauthor #Neurodivergent #neurodiversity #celebratediversity #oddtoo #actuallyautistic #autism #kirkusstar #giveaway
https://t.co/3Uf4iNsbuE via @kathytemean",<allcaps> i am odd i am new </allcaps> by benjamin giroux <user> illustrated by roz mcclean 📚 <user> <hashtag> picture book </hashtag> <hashtag> young author </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> celebrate diversity </hashtag> <hashtag> odd too </hashtag> <hashtag> actually autistic </hashtag> <hashtag> autism </hashtag> <hashtag> kirkus star </hashtag> <hashtag> giveaway </hashtag> <url> via <user>
10410,1460625982994501635,"So here we go, the first session of the 2nd annual Policing and Neurodiversity National Conference, with the very excellent @matthewsyed 

(This is really exciting!)

#autism #police #Neurodiversity","so here we go , the first session of the 2 nd annual policing and neurodiversity national conference , with the very excellent <user> ( this is really exciting ! ) <hashtag> autism </hashtag> <hashtag> police </hashtag> <hashtag> neurodiversity </hashtag>"
10413,1460624362151759879,"Who's ready for Thanksgiving?  🦃 Get in the holiday spirit with our list of kid-friendly Thanksgiving activities here: 
https://t.co/CajNq97zpX.
.
.
.
.
.
.
.
#autism #autismcenter #autismparenting #neurodiversity #crafts #autismmom #autismdad #autismfamily https://t.co/xp1BBQZ8nD",who ' s ready for thanksgiving ? 🦃 get in the holiday spirit with our list of kid - friendly thanksgiving activities here : <url> . . . . . . . <hashtag> autism </hashtag> <hashtag> autism center </hashtag> <hashtag> autism parenting </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> crafts </hashtag> <hashtag> autism mom </hashtag> <hashtag> autism dad </hashtag> <hashtag> autism family </hashtag> <url>
10414,1460624016574754818,"@KinkTodd @DigiDragon7 @owenfuckem @Lykios_ Human beings naturally want a label so that they can understand and categorize things but ultimately it can lead to fatal mistakes. 

I was VERY unlucky in that I had an allergy and not a neurodiversity. I haven't been the only unlucky one.",<user> <user> <user> <user> human beings naturally want a label so that they can understand and categorize things but ultimately it can lead to fatal mistakes . i was <allcaps> very </allcaps> unlucky in that i had an allergy and not a neurodiversity . i have not been the only unlucky one .
10415,1460623956235464711,Coming soon-a 3-part series on neurodiversity to help every org become an employer of choice for neurodivergent individuals. We'll cover why it's important to be inclusive &amp; supportive of different ways of thinking &amp; dive into ADHD &amp; autism specifically #HR #DiversityandInclusion https://t.co/zMr56PtKol,coming soon - a <number> - part series on neurodiversity to help every org become an employer of choice for neurodivergent individuals . we will cover why it ' s important to be inclusive & supportive of different ways of thinking & dive into <allcaps> adhd </allcaps> & autism specifically <hashtag> hr </hashtag> <hashtag> diversityand inclusion </hashtag> <url>
10416,1460623940309692420,@lizzieacker_ should be so proud of her last showstopper. It was gorgeous and chaotic and a true celebration of her uniqueness 💕 #GBBO #Neurodiversity https://t.co/QVplplPXQ5,<user> should be so proud of her last showstopper . it was gorgeous and chaotic and a true celebration of her uniqueness 💕 <hashtag> gbbo </hashtag> <hashtag> neurodiversity </hashtag> <url>
10418,1460622871315820546,".@UnderstoodOrg &amp; @WeAreUnidosUS found that 44% of parents reported that they find it difficult to speak to teachers about concerns around learning and thinking differences. Here are notes on how best to approach these conversations:

https://t.co/fHxS6LHkRE

#neurodiversity https://t.co/fEg6Fo0jPd",. <user> & <user> found that <percent> of parents reported that they find it difficult to speak to teachers about concerns around learning and thinking differences . here are notes on how best to approach these conversations : <url> <hashtag> neurodiversity </hashtag> <url>
10421,1460622467723001860,"@accidental_kiss @roh_tweets @Kdrama_Gab North East underrepresentation is just one example. We definitely need to do better on things like neurodiversity, gender identity, orientation people with disabilities, cultures, etc  we have started but we have long way to do in all over Asia.","<user> <user> <user> north east underrepresentation is just one example . we definitely need to do better on things like neurodiversity , gender identity , orientation people with disabilities , cultures , etc we have started but we have long way to do in all over asia ."
10422,1460622465290452998,"@Saobxenic This is really very offensive to autistic people.
Remove it. 
I know it will sound garish, but you don't play with this, don't play with neurodiversity, it's VERY DELICATE and it's very disgusting and offensive.","<user> this is really very offensive to autistic people . remove it . i know it will sound garish , but you do not play with this , do not play with neurodiversity , it ' s <allcaps> very delicate </allcaps> and it ' s very disgusting and offensive ."
10429,1460682427416915974,"me, waiting for neurodiversity in the mcu https://t.co/ZmFMtJPuX3","me , waiting for neurodiversity in the mcu <url>"
10430,1460681614497886210,"Want to help NDs? Teach the brain!I dreamed of being a Celtic scholar. I was bullied for bringing Gaelic lang/Celtic his books to school. Had I known my ADHD brain was part of the reason I jumped from interest to int, would I have had tools to realize my dream? #Neurodiversity https://t.co/e0USFrhoU1","want to help nds ? teach the brain ! i dreamed of being a celtic scholar . i was bullied for bringing gaelic lang / celtic his books to school . had i known my <allcaps> adhd </allcaps> brain was part of the reason i jumped from interest to int , would i have had tools to realize my dream ? <hashtag> neurodiversity </hashtag> <url>"
10433,1460680348363378696,"This time of year can be tough on our mental and physical health for a variety of reasons, here are 3 #Serotonin boosting ways to the fight #SeasonalBlues

#SAD #MentalHealth #SerotoninBoost #BrainHealth #Neurodiversity https://t.co/r21zZRGQyZ","this time of year can be tough on our mental and physical health for a variety of reasons , here are <number> <hashtag> serotonin </hashtag> boosting ways to the fight <hashtag> seasonal blues </hashtag> <hashtag> sad </hashtag> <hashtag> mental health </hashtag> <hashtag> serotonin boost </hashtag> <hashtag> brain health </hashtag> <hashtag> neurodiversity </hashtag> <url>"
10436,1460679072040861703,I'm mostly referring to K-12 here and elementary even more specifically.  I'll bet the staff gets slightly more neurodiversity as 'education' becomes less structured in high school and college,i am mostly referring to k - <number> here and elementary even more specifically . i will bet the staff gets slightly more neurodiversity as ' education ' becomes less structured in high school and college
10447,1460675687694553089,"@ShantelSherwood “Hey, check this out! She tweets about neurodiversity and her kids”… https://t.co/IuoHlccDwb","<user> “ hey , check this out ! she tweets about neurodiversity and her kids ” … <url>"
10448,1460675558610804742,"Watching the debate now. I'm a bit behind, but needless to say I'm taking notes! 

#Autism #Neurodiversity https://t.co/uWWR4GxGYh","watching the debate now . i am a bit behind , but needless to say i am taking notes ! <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <url>"
10449,1460675025623830532,"3/5 ☝️👇

""Every human who ever shamed… or punished you… for stimming…?

""💯%. Dead. Wrong.

""If you love an autist… parent one… employ some… wonder if you are one?...

💙❤️️💙❤️️💙

👇

#Neurodiversity #AdultAutistic","<number> / <number> ☝ ️ 👇 "" every human who ever shamed … or punished you … for stimming … ? "" 💯 %. dead . wrong . "" if you love an autist … parent one … employ some … wonder if you are one ? . <repeated> 💙 ❤️ ️ 💙 ❤️ ️ 💙 👇 <hashtag> neurodiversity </hashtag> <hashtag> adult autistic </hashtag>"
10452,1460673849259868162,"Studies have speculated that as much as 30% of incarcerated adults have adhd, despite accounting for only 5-6% of the wider population. This ignorant language around neurodiversity and terrorism isn’t harmless, it ruins lives. https://t.co/HPYH2wh5Qc","studies have speculated that as much as <percent> of incarcerated adults have adhd , despite accounting for only <number> - <percent> of the wider population . this ignorant language around neurodiversity and terrorism isn ’ t harmless , it ruins lives . <url>"
10460,1460671256693465094,"Music recommendation this week: 
First track from @teyates
new EP, Condition, with a host of great contributions for the video

https://t.co/CUmBUA5zGh

#folk #newmusic #singersongwriter #neurodiversity","music recommendation this week : first track from <user> new ep , condition , with a host of great contributions for the video <url> <hashtag> folk </hashtag> <hashtag> new music </hashtag> <hashtag> singer songwriter </hashtag> <hashtag> neurodiversity </hashtag>"
10464,1460670840475901959,"👋Thank you to @sparklingruby @jeffrey_coyle &amp; @blakedenman for hosting the...

💫 Neurodiversity in SEO 💫 spaces 👍

👉 I am so happy and feel privileged to have heard your stories and insights close to my own 🥰

https://t.co/5SqAMFQqCY",👋 thank you to <user> <user> & <user> for hosting the . <repeated> 💫 neurodiversity in <allcaps> seo </allcaps> 💫 spaces 👍 👉 i am so happy and feel privileged to have heard your stories and insights close to my own 🥰 <url>
10466,1460670693683740673,"Important debate on funding happening this evening.
We hope autistic people's views on autism and neurodiversity research are featured heavily in the debate @RobertBuckland https://t.co/ystUEZ23R8",important debate on funding happening this evening . we hope autistic people ' s views on autism and neurodiversity research are featured heavily in the debate <user> <url>
10469,1460670525835984901,"There's still time to register for tomorrow's event, ""How to Create a Workplace that Supports Neurodiverse Authenticity."" Join Anthony Pacilio, CAI, and Alex Pearson, neurodiversity consultant, as they discuss industry trends impacting authenticity.

https://t.co/jiI6EIgyak https://t.co/AryEr4mBkw","there ' s still time to register for tomorrow ' s event , "" how to create a workplace that supports neurodiverse authenticity . "" join anthony pacilio , <allcaps> cai </allcaps> , and alex pearson , neurodiversity consultant , as they discuss industry trends impacting authenticity . <url> <url>"
10470,1460670011182178304,"In this month’s TechCrunch, CMO Tracie Gildea reflects on her personal journey with neurodiversity. She offers practical advice to companies open to expanding their tech workforce &gt; https://t.co/VxW7dXE84x #StanleyBlackandDeckerEmployee https://t.co/fEqCohQ89f","in this month ’ s techcrunch , <allcaps> cmo </allcaps> tracie gildea reflects on her personal journey with neurodiversity . she offers practical advice to companies open to expanding their tech workforce > <url> <hashtag> stanley blackand decker employee </hashtag> <url>"
10471,1460669772413251592,"Today I gave a short talk to colleagues about #neurodiversity &amp; the #workplace. I feel so passionate about the subject - it's something we need to normalise as part of our #EDI conversations. Neurodiverse people have so much to offer to our workplaces, let's support each other 🧡","today i gave a short talk to colleagues about <hashtag> neurodiversity </hashtag> & the <hashtag> workplace </hashtag> . i feel so passionate about the subject - it ' s something we need to normalise as part of our <hashtag> edi </hashtag> conversations . neurodiverse people have so much to offer to our workplaces , let us support each other 🧡"
10473,1460669312189046789,Book Review: Is that Clear? https://t.co/EXvyK5IvJZ #communication #books #neurodiversity #autism #asd,book review : is that clear ? <url> <hashtag> communication </hashtag> <hashtag> books </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism </hashtag> <hashtag> asd </hashtag>
10474,1460669150100082696,Also really good to hear @LabourSJ and @RobertBuckland pledging cross-party collaboration on vital issues relating to autism and neurodiversity.,also really good to hear <user> and <user> pledging cross - party collaboration on vital issues relating to autism and neurodiversity .
10475,1460669088846471171,Find out how you can support #Neurodiverse employees within your organisation. - https://t.co/sG4aCbBsjz - #hr #neurodiversity #diversity #equality #hradvice,find out how you can support <hashtag> neurodiverse </hashtag> employees within your organisation . - <url> - <hashtag> hr </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> diversity </hashtag> <hashtag> equality </hashtag> <hashtag> hr advice </hashtag>
10476,1460669007766245382,"Neurodiversity Rising: Bridging Gaps in Workplace Inclusion, Nov 19 2021 @ Online Event, https://t.co/tYuZ0Rbhl5 #Online_Events #autism","neurodiversity rising : bridging gaps in workplace inclusion , <date> @ online event , <url> <hashtag> online events </hashtag> <hashtag> autism </hashtag>"
10480,1460667457530646536,"A huge gap in autism research is social care.

There's been lots of research on causes, genetics, possible cures etc - now attitudes have changed and neurodiversity is seen as something to celebrate.","a huge gap in autism research is social care . there ' s been lots of research on causes , genetics , possible cures etc - now attitudes have changed and neurodiversity is seen as something to celebrate ."
10482,1460666344207228933,"Uplifting Voices is a website for people with disabilities. They graciously offered to interview me on their website. I am grateful for the opportunity. 
#ActuallyAutistic #autism #autistic #disabilityinclusion #Neurodivergent #Neurodiversity 

https://t.co/ZbPs41yxRu",uplifting voices is a website for people with disabilities . they graciously offered to interview me on their website . i am grateful for the opportunity . <hashtag> actually autistic </hashtag> <hashtag> autism </hashtag> <hashtag> autistic </hashtag> <hashtag> disability inclusion </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> neurodiversity </hashtag> <url>
10484,1460665735236173828,Does the Neurodiverse Person In Your Life Seem to Abandon You When You’re Upset?: https://t.co/260bWgoz52 #autistic #autism #neurodivergent #neurodiversity Please RT https://t.co/nrmKJYkurF,does the neurodiverse person in your life seem to abandon you when you ’ re upset ? : <url> <hashtag> autistic </hashtag> <hashtag> autism </hashtag> <hashtag> neuro divergent </hashtag> <hashtag> neurodiversity </hashtag> please rt <url>
10487,1460664331918524425,"Neurodiversity gets a corporate champion as a former Institute of Directors chair diagnosed with autism in her 50s, is launches a campaign for more inclusion https://t.co/Syx5kmdqje https://t.co/hxCZ5Cdd8d","neurodiversity gets a corporate champion as a former institute of directors chair diagnosed with autism in her 5 0 s , is launches a campaign for more inclusion <url> <url>"
10489,1460664023356162065,"Discussion now of how autistic and neurodivergent people end up in prison - there was a call for evidence on neurodiversity in the criminal justice system. As a result of this call for evidence, neurodiversity is now included in various training initiatives","discussion now of how autistic and neurodivergent people end up in prison - there was a call for evidence on neurodiversity in the criminal justice system . as a result of this call for evidence , neurodiversity is now included in various training initiatives"
10491,1460663197623631889,"🧑‍🎓 @wandbc and @THEAIMGROUPUK are offering FREE online training courses to adults in #Wandsworth on young people’s wellbeing and neurodiversity.
 
🧠 Subjects include: Safeguarding, Learning Difficulties and Mental Health","🧑 ‍ 🎓 <user> and <user> are offering <allcaps> free </allcaps> online training courses to adults in <hashtag> wandsworth </hashtag> on young people ’ s wellbeing and neurodiversity . 🧠 subjects include : safeguarding , learning difficulties and mental health"
10492,1460662491805933573,"STRENGTHS of people with dyslexia &amp; neurodiversity: visual-spatial thinking, creativity, pattern finding (YES!! :), thinking in narratives, seeing the ""big picture""","<allcaps> strengths </allcaps> of people with dyslexia & neurodiversity : visual - spatial thinking , creativity , pattern finding ( <allcaps> yes </allcaps> ! <repeated> <happy> , thinking in narratives , seeing the "" big picture """
10495,1460661526319218692,Commons now on the adjournment debate @RobertBuckland funding for autism and neurodiversity research,commons now on the adjournment debate <user> funding for autism and neurodiversity research
10496,1460661503024058371,"@oldandrewuk Well I'm wondering how much you know about the history of the neurodiversity movement? Some neurodivergent conditions don't have a lot in common but there are massive overlaps, especially in how we've experienced education.
1/","<user> well i am wondering how much you know about the history of the neurodiversity movement ? some neurodivergent conditions do not have a lot in common but there are massive overlaps , especially in how we have experienced education . <number> /"
10497,1460661053830975489,"Random shout out on Twitter: @drstevenkapp I've just written 'The neurodiversity movement itself ""practices critical yet reformist pragmatism"" (Kapp, 2020: 8) among the autistic rights proponents'
Am I ok to take this literally? 😅 Writing a section on pragmatism for my proposal.","random shout out on twitter : <user> i have just written ' the neurodiversity movement itself "" practices critical yet reformist pragmatism "" ( kapp , <number> : <number> ) among the autistic rights proponents ' am i ok to take this literally ? 😅 writing a section on pragmatism for my proposal ."
10498,1460661010231181322,"@holitically I think we should used evidence based methods.

I am hostile to slogans like ""neurodiversity"" that are about politicising very different groups of people with nothing in common.","<user> i think we should used evidence based methods . i am hostile to slogans like "" neurodiversity "" that are about politicising very different groups of people with nothing in common ."
10500,1460660163967397898,"Join us in our space with @blakedenman:

#Neurodiversity #autism #entrepreneur #SEO 

https://t.co/OJIOXwZQwi",join us in our space with <user> : <hashtag> neurodiversity </hashtag> <hashtag> autism </hashtag> <hashtag> entrepreneur </hashtag> <hashtag> seo </hashtag> <url>
10501,1460659914980872194,Neurodiversity gets a corporate champion    https://t.co/J62E3uf1ug,neurodiversity gets a corporate champion <url>
10507,1460658225062330369,"Friday, December 3, 2021 is International Day for Persons with #Disabilities.  #IDPWD

Sharon McCarthy from #Autism Journeys and Inclusive World Training are co-hosting an #event that morning to celebrate the day. Remember to wear…https://t.co/cnCu6CDS1p https://t.co/mZlHLgjKdL","friday , <date> is international day for persons with <hashtag> disabilities </hashtag> . <hashtag> idpwd </hashtag> sharon mccarthy from <hashtag> autism </hashtag> journeys and inclusive world training are co - hosting an <hashtag> event </hashtag> that morning to celebrate the day . remember to wear … <url> <url>"
10508,1460657981687795717,"November is a tough month with shorter days and increased deadlines. Our latest newsletter gives tips on how to find motivation when you're overwhelmed and ways to fight off the winter blues.
https://t.co/KwDgB7mdkM
#autism #neurodiversity #mentalHealth #seasonalaffectivedisorder",november is a tough month with shorter days and increased deadlines . our latest newsletter gives tips on how to find motivation when you are overwhelmed and ways to fight off the winter blues . <url> <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> mental health </hashtag> <hashtag> seasonal affective disorder </hashtag>
10510,1460657813018103812,"""bespoke education system"" 

Something about monkeys and elephants.

Oh, and learn about neurodiversity in citizenship.",""" bespoke education system "" something about monkeys and elephants . oh , and learn about neurodiversity in citizenship ."
10511,1460657498877308933,"It looks like @RobertBuckland's debate about autism and neurodiversity research may be coming up soon!

Updates will be coming to you from @Autistica, @mindtheflap &amp; Moi.  

Or you can watch it live at https://t.co/Kvssn60tfw :) https://t.co/tCFiEscHce","it looks like <user> ' s debate about autism and neurodiversity research may be coming up soon ! updates will be coming to you from <user> , <user> & moi . or you can watch it live at <url> <happy> <url>"
10512,1460657078704427010,"And finally ""neurodiversity"". https://t.co/qxkFhfG4Md","and finally "" neurodiversity "" . <url>"
10514,1460655796912640001,@AutismSite @NeuroRebel The neurodiversity movement is a positively life changing.  It brings a positive and honest perspective to what it means to have a neurodivergent child.,<user> <user> the neurodiversity movement is a positively life changing . it brings a positive and honest perspective to what it means to have a neurodivergent child .
