,tweet_id,text,tokenized_text
6533,1470455938205339655,"[Blog] ""Neurodiversity in Academia: The Autistic Advantage in Qualitative Research"" https://t.co/MszfMoM0Vy","[ blog ] "" neurodiversity in academia : the autistic advantage in qualitative research "" <url>"
6534,1470454738940534784,#Neurodiversity Is a Competitive Advantage https://t.co/eg2E9tj8fa #diversity #leadership https://t.co/xg9ZNoSEVI,<hashtag> neurodiversity </hashtag> is a competitive advantage <url> <hashtag> diversity </hashtag> <hashtag> leadership </hashtag> <url>
6535,1470453730155896832,"Now my talk with Boonie Sripom &amp; Lorran Garrison on Neurodiversity and Geekdom. Come listen, enjoy, and share. https://t.co/PxcSb7Hjka https://t.co/C15atMMABw","now my talk with boonie sripom & lorran garrison on neurodiversity and geekdom . come listen , enjoy , and share . <url> <url>"
6536,1470453538669178882,"Companies that are not representing diverse and different thinkers will be left behind.
That is why we founded the Neurodiversity Index https://t.co/8C5iXDJSm1  to highlight the leaders. The defensive power of diversity in cybersecurity –https://t.co/awVsYRGeVr",companies that are not representing diverse and different thinkers will be left behind . that is why we founded the neurodiversity index <url> to highlight the leaders . the defensive power of diversity in cybersecurity – <url>
6538,1470453474416631809,"Tonight is our Mental Health, Neurodiversity and Disability night. If you need to talk to us on any of these topics, we are here this evening from 18:30 to 21:00
#mentalhealth #ASD #ASC #Disability #helpline #support #Neurodiversity https://t.co/xESK9hMFqk","tonight is our mental health , neurodiversity and disability night . if you need to talk to us on any of these topics , we are here this evening from <time> to <time> <hashtag> mental health </hashtag> <hashtag> asd </hashtag> <hashtag> asc </hashtag> <hashtag> disability </hashtag> <hashtag> helpline </hashtag> <hashtag> support </hashtag> <hashtag> neurodiversity </hashtag> <url>"
6540,1470452930276999169,Tapping into neurodiversity for new cyber security skills https://t.co/YXxVY989rL,tapping into neurodiversity for new cyber security skills <url>
6542,1470452620682797061,"Been thinking abt neurodiversity in Haredism (let's call it sub-neurodiversity, for lack of a better term): when a person is, in effect, neurodivergent within a niche sub-popul.—thinks/operates differently from norm/typical/majority, but x necessarily within the broader society.","been thinking abt neurodiversity in haredism ( let us call it sub - neurodiversity , for lack of a better term ) : when a person is , in effect , neurodivergent within a niche sub - popul . — thinks / operates differently from norm / typical / majority , but x necessarily within the broader society ."
6546,1470451183705903112,@eildrake @plscallmeky @AutisticsUnmskd @lilririah I will happily follow AU's list if/when it comes out. I'm also going to eventually be generating twitter lists from the twitter accounts listed here: https://t.co/yC6iJS6jEl,<user> <user> <user> <user> i will happily follow au ' s list if / when it comes out . i am also going to eventually be generating twitter lists from the twitter accounts listed here : <url>
6548,1470449575508865024,ND neighborhood or community? https://t.co/SngPXOVsNU,nd neighborhood or community ? <url>
6551,1470447947561189380,"@SP4CE0DDlTY ppl love conveniently forgetting about things like ocd and dyslexia and dyspraxia etc and view neurodiversity as ""adhd and autism"" unfortunately","<user> ppl love conveniently forgetting about things like ocd and dyslexia and dyspraxia etc and view neurodiversity as "" adhd and autism "" unfortunately"
6553,1470447278053892106,"Autism parents, you are NOT lacking discipline, you are picking your battles… there’s a difference #autism #asd #autismontario #autismspectrum #BeTheChange  #neurodiversity #endthestigma @autismONT @autismCanada @geneva_centre  @AMHAwareness @Spectrum @ONTSpecialNeeds @ONTABA1 https://t.co/qaqWVKjohV","autism parents , you are <allcaps> not </allcaps> lacking discipline , you are picking your battles … there ’ s a difference <hashtag> autism </hashtag> <hashtag> asd </hashtag> <hashtag> autism ontario </hashtag> <hashtag> autism spectrum </hashtag> <hashtag> be the change </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> end the stigma </hashtag> <user> <user> <user> <user> <user> <user> <user> <url>"
6556,1470446806849015809,"The phrase ""if you have met 1 Autistic person, you have met one Autistic person"" is shorthand for the heterogeneity in impairments/needs between Autistic people (+ Disabled people more generally), &amp; the need for individualised approaches. #Neurodiversity 
https://t.co/YTRwmLHdWv","the phrase "" if you have met <number> autistic person , you have met one autistic person "" is shorthand for the heterogeneity in impairments / needs between autistic people ( + disabled people more generally ) , & the need for individualised approaches . <hashtag> neurodiversity </hashtag> <url>"
6558,1470445948916707328,"We want to set the record straight! - What People Think ADHD Is VS. What ADHD Is
If you have ADHD, what do you wish people knew about ADHD? Let’s start the Neurodiversity conversation!

#Neurodiversity #NeurodiversityAtWork #NeurodiversityUnderstood #ADHD https://t.co/ULKSBJ9mIK","we want to set the record straight ! - what people think <allcaps> adhd </allcaps> is vs . what <allcaps> adhd </allcaps> is if you have <allcaps> adhd </allcaps> , what do you wish people knew about <allcaps> adhd </allcaps> ? let ’ s start the neurodiversity conversation ! <hashtag> neurodiversity </hashtag> <hashtag> neurodiversity at work </hashtag> <hashtag> neurodiversity understood </hashtag> <hashtag> adhd </hashtag> <url>"
6560,1470445412293427201,"Did you catch part 3 of our neurodiversity in the workplace series? Check it out to learn more about autism spectrum disorder, &amp; how you can become a better manager &amp; colleague to any team member(s) who may be on the spectrum  #HR #DiversityandInclusion https://t.co/LeNnPrtfSy","did you catch part <number> of our neurodiversity in the workplace series ? check it out to learn more about autism spectrum disorder , & how you can become a better manager & colleague to any team member ( s ) who may be on the spectrum <hashtag> hr </hashtag> <hashtag> diversityand inclusion </hashtag> <url>"
6564,1470443352151638019,"What is #Neurodiversity? What does it mean to be #neurodivergent or to #neuroqueer? Great info in this video discussion by @Stigmaphrenia_1, @annettepfoster, &amp; @social_parasite––and they also review my new book, Neuroqueer Heresies!
https://t.co/Hfw3Uga1xz","what is <hashtag> neurodiversity </hashtag> ? what does it mean to be <hashtag> neuro divergent </hashtag> or to <hashtag> neuro queer </hashtag> ? great info in this video discussion by <user> , <user> , & <user> – – and they also review my new book , neuroqueer heresies ! <url>"
6566,1470443243674370050,Shinedown + Neurodiversity = My side of the internet 💪🏼🧠 https://t.co/WVGlLzSlIn,shinedown + neurodiversity = my side of the internet 💪 🏼 🧠 <url>
6569,1470442481175220231,@jenners0820 But adhd is neurodiversity 😭😭 lmaoooo I think im trying to find out if my auditory processing issues are due to my struggle to focus lmao. I think the labels mess me up at times,<user> but adhd is neurodiversity 😭 😭 lmao <elongated> i think im trying to find out if my auditory processing issues are due to my struggle to focus lmao . i think the labels mess me up at times
6575,1470440823510687750,"Sign up to watch the free video teaching 👉 https://t.co/nIgMtnFIES 
.
.
.
.

#shiftrenewsucceed #Neuroscience #faith #teaching #video #onlinecourse #OnlineCoaching #free #brain #prayer #BrainHealth #MentalHealthMonday #Christian #NeuroCoaching #Neurodiversity #Canada #USA https://t.co/zv3xYfjfG8",sign up to watch the free video teaching 👉 <url> . . . . <hashtag> shift renew succeed </hashtag> <hashtag> neuroscience </hashtag> <hashtag> faith </hashtag> <hashtag> teaching </hashtag> <hashtag> video </hashtag> <hashtag> online course </hashtag> <hashtag> online coaching </hashtag> <hashtag> free </hashtag> <hashtag> brain </hashtag> <hashtag> prayer </hashtag> <hashtag> brain health </hashtag> <hashtag> mental health monday </hashtag> <hashtag> christian </hashtag> <hashtag> neuro coaching </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> canada </hashtag> <hashtag> usa </hashtag> <url>
6578,1470439968556335107,"On Wednesday @uk_ie's Dominic Shaw, EDI coordinator, and @Autistica's Berta Nuredini discuss Challenges &amp; Opportunities around Neurodiversity for #BrunelGames Leveling the Play Field online Seminar Series 🤘🏻#neurodiversity #games @BrunelResearch 👉🏻https://t.co/f6ZSNudAHI","on wednesday <user> ' s dominic shaw , <allcaps> edi </allcaps> coordinator , and <user> ' s berta nuredini discuss challenges & opportunities around neurodiversity for <hashtag> brunel games </hashtag> leveling the play field online seminar series 🤘 🏻 <hashtag> neurodiversity </hashtag> <hashtag> games </hashtag> <user> 👉 🏻 <url>"
6580,1470536413611450368,"neurodivergent means ""has a psychological and/or neurological condition"" while neurodiversity refers to how ""all human minds on the planet are different."" the first term is also not a rip-off of the latter as judy singer respects and encourages the use of ""neurodivergent.""","neurodivergent means "" has a psychological and / or neurological condition "" while neurodiversity refers to how "" all human minds on the planet are different . "" the first term is also not a rip - off of the latter as judy singer respects and encourages the use of "" neurodivergent . """
6581,1470536411564724226,"thought: neurodivergent was coined by autistic activist kassiane asasumasu. neurodiversity was coined by autistic activist judy singer. they're not interchangeable terms, the latter is not a ""neurodevelopmental"" version of the former, and ""neurodiverse"" is not an identity. https://t.co/bF0RZbqgN4","thought : neurodivergent was coined by autistic activist kassiane asasumasu . neurodiversity was coined by autistic activist judy singer . they are not interchangeable terms , the latter is not a "" neurodevelopmental "" version of the former , and "" neurodiverse "" is not an identity . <url>"
6584,1470535237339914250,"@BarbarianNick88 @KieranRose7 Alternatively, some believe that autistic and neurodivergent people always existed (what type of mind would've discovered fire?)
Because neurodiversity is key to the development of human society, normative practises work against humanity's survival.

All very interesting stuff","<user> <user> alternatively , some believe that autistic and neurodivergent people always existed ( what type of mind would have discovered fire ? ) because neurodiversity is key to the development of human society , normative practises work against humanity ' s survival . all very interesting stuff"
6588,1470533235553755138,Feeling disappointed by lack  of support for ND fans esp at away games in the prem. There is a lot of noise for diversity and inclusion yet doesn't seem to stretch as far as Neurodiversity. Ironically such a reluctance to change! #autistic #inclusion #football #autisticfootyfans,feeling disappointed by lack of support for nd fans esp at away games in the prem . there is a lot of noise for diversity and inclusion yet does not seem to stretch as far as neurodiversity . ironically such a reluctance to change ! <hashtag> autistic </hashtag> <hashtag> inclusion </hashtag> <hashtag> football </hashtag> <hashtag> autistic footy fans </hashtag>
6589,1470532171660021762,Many faculty have not yet run into the concept of neurodiversity.  This will help. https://t.co/7JK9YvLQeJ,many faculty have not yet run into the concept of neurodiversity . this will help . <url>
6590,1470531923936256005,"Even within #DEI (""Diversity, Equity, and Inclusion"") movements, the inclusion of neurodiversity seems almost non-existent. And when it is, it centers NT voices as the ""experts"" over neurodiverse folks. 

Do better.","even within <hashtag> dei </hashtag> ( "" diversity , equity , and inclusion "" ) movements , the inclusion of neurodiversity seems almost non - existent . and when it is , it centers nt voices as the "" experts "" over neurodiverse folks . do better ."
6591,1470531536596488198,"@MoniseLSeward @naima Took the words outta my brain! So tired of plugging along like neurodiversity is rare &amp; we shouldn't ""cater"" to those Ss. Inclusion/UDL has been around for a while. Can we please freaking use them? And not put the onus on SPED/Inclusion Ts! I'd ❤️ a UDL schedule, curriculum, etc.","<user> <user> took the words outta my brain ! so tired of plugging along like neurodiversity is rare & we should not "" cater "" to those ss . inclusion / <allcaps> udl </allcaps> has been around for a while . can we please freaking use them ? and not put the onus on <allcaps> sped </allcaps> / inclusion ts ! i ' d ❤️ a <allcaps> udl </allcaps> schedule , curriculum , etc ."
6592,1470530536288436228,"@tiputani_ …is played as more of an “in the wild” autistic. They all show neurodiversity, even Kripke. But with the exception of Penny, they’re all in academic fields, so neurodiversity is expected. 
I’m pretty sure the writers were like “we’re basing everyone in actual academics…","<user> … is played as more of an “ in the wild ” autistic . they all show neurodiversity , even kripke . but with the exception of penny , they ’ re all in academic fields , so neurodiversity is expected . i ’ m pretty sure the writers were like “ we ’ re basing everyone in actual academics …"
6593,1470529841472716804,"I love creating “text walls” but my time with you all over the past 5+ years has taught me that text walls, with lots of complex details, are not accessible to some people.

I’ve learned that #simplicity &amp; summarizing is part of #accessibility.

#ActuallyAutistic #NeuroDiversity","i love creating “ text walls ” but my time with you all over the past <number> + years has taught me that text walls , with lots of complex details , are not accessible to some people . i ’ ve learned that <hashtag> simplicity </hashtag> & summarizing is part of <hashtag> accessibility </hashtag> . <hashtag> actually autistic </hashtag> <hashtag> neuro diversity </hashtag>"
6594,1470528970483552263,"“I was dyslexic so wasn’t reading as a child...” - Paul Bettany
https://t.co/tHOmcY2KN8
#dyslexia #dyslexicadvantage #neurodiversity #paulbettany #famousdyslexic #inspiration #marvel #actor",“ i was dyslexic so wasn ’ t reading as a child . <repeated> ” - paul bettany <url> <hashtag> dyslexia </hashtag> <hashtag> dyslexic advantage </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> paul bettany </hashtag> <hashtag> famous dyslexic </hashtag> <hashtag> inspiration </hashtag> <hashtag> marvel </hashtag> <hashtag> actor </hashtag>
6595,1470528950539542534,"Children with Autism are very observant, so they will notice everything, including your attitude towards them #autism #asd #autismontario #autismspectrum #BeTheChange  #neurodiversity #endthestigma @autismONT @autismCanada @geneva_centre  @autism @ONTSpecialNeeds @ONTABA1 https://t.co/TXMoMjGXPJ","children with autism are very observant , so they will notice everything , including your attitude towards them <hashtag> autism </hashtag> <hashtag> asd </hashtag> <hashtag> autism ontario </hashtag> <hashtag> autism spectrum </hashtag> <hashtag> be the change </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> end the stigma </hashtag> <user> <user> <user> <user> <user> <user> <url>"
6596,1470527853892538368,Are you familiar with the concept of neurodiversity?  Have you modified pedagogical practices to accommodate neurodiversity?  https://t.co/nQkm351qlk,are you familiar with the concept of neurodiversity ? have you modified pedagogical practices to accommodate neurodiversity ? <url>
6597,1470527541014265856,Neurodiversity India Summit was India's first ever conference on Neurodiversity (First Edition - Dec 2021),neurodiversity india summit was india ' s first ever conference on neurodiversity ( first edition - <date> )
6598,1470527376102608897,Join us for Neurodiversity India Summit 2021 (Second Edition ) . The summit has great line up of speakers . Do register at https://t.co/zeJh2jvXEb https://t.co/luqcAy5TGJ,join us for neurodiversity india summit <number> ( second edition ) . the summit has great line up of speakers . do register at <url> <url>
6600,1470525457783087107,[Reminder] Lecture: Exquisite Defects: Detoxing the Female Literary Genius at the Crossroads of Neurophenomenology and Neurodiversity (17 December) https://t.co/pEZRxbOI9t,[ reminder ] lecture : exquisite defects : detoxing the female literary genius at the crossroads of neurophenomenology and neurodiversity ( <date> ) <url>
6601,1470524293607931904,"@ADHDelaide I didn't really learn anything about myself that I'm comfortable sharing, however I learned that I shouldn't feel the need to hide my neurodiversity. And if I do feel that need it's not a problem with me but with my surroundings.","<user> i did not really learn anything about myself that i am comfortable sharing , however i learned that i should not feel the need to hide my neurodiversity . and if i do feel that need it ' s not a problem with me but with my surroundings ."
6603,1470523125255258112,"@ron611087 @edwardhenry1 And that, is the dividing line - which hits early. Those that can climb above the substance abuse, mask themselves into a ‘useful’ or neurotypical role, means we have a shot at a ‘normal’ life. I know some who sank in their teens or early 20’s and never made it. #neurodiversity","<user> <user> and that , is the dividing line - which hits early . those that can climb above the substance abuse , mask themselves into a ‘ useful ’ or neurotypical role , means we have a shot at a ‘ normal ’ life . i know some who sank in their teens or early <number> ’ s and never made it . <hashtag> neurodiversity </hashtag>"
6610,1470521964196417540,@ablokewotwrites @AusomeCharlie Niiccee! A much better world you got there. Its no wonder so many NDs are self employed (myself included). All this talk about Neurodiversity at work when probably most end up self employed at some point,<user> <user> niiccee ! a much better world you got there . its no wonder so many nds are self employed ( myself included ) . all this talk about neurodiversity at work when probably most end up self employed at some point
6612,1470521023003045888,"Our use of language matters. I found this a persuasive argument against the use of person- first language.

#listeningdifferently #neurodiversity https://t.co/x2scjc8nN9",our use of language matters . i found this a persuasive argument against the use of person - first language . <hashtag> listening differently </hashtag> <hashtag> neurodiversity </hashtag> <url>
6615,1470518122352369664,"@nebula_kirby I see those people too, I guess I feel like anyone e.g. coming out in support of “profound autism” etc is not actually in favor of neurodiversity. But that’s a no true Scotsman argument, not helpful and doesn’t address your point really. Hmm.","<user> i see those people too , i guess i feel like anyone e . g . coming out in support of “ profound autism ” etc is not actually in favor of neurodiversity . but that ’ s a no true scotsman argument , not helpful and doesn ’ t address your point really . hmm ."
6616,1470517826339409922,Today I sought out some lists of black autistic activists I haven’t seen in a while and basically learned that they have given up on the neurodiversity movement. They don’t want to engage with or be associated with white autistic people.,today i sought out some lists of black autistic activists i haven ’ t seen in a while and basically learned that they have given up on the neurodiversity movement . they don ’ t want to engage with or be associated with white autistic people .
6617,1470516801691914240,Great conversation with @ben_imaging about #neurodiversity - can’t wait to share with you all soon 😊 https://t.co/qRVjwvvyKn,great conversation with <user> about <hashtag> neurodiversity </hashtag> - can ’ t wait to share with you all soon 😊 <url>
6619,1470515369601384453,Really enjoyed chatting with you Dr. Potts! Learnt so much about #Neurodiversity https://t.co/5uurFZJKsg,really enjoyed chatting with you dr . potts ! learnt so much about <hashtag> neurodiversity </hashtag> <url>
6621,1470514018720919560,"Marcelle Ciampi (aka Samantha Craft) presents “Neurodiversity in the Workforce” and shares how people with neurocognitive disabilities add valuable perspectives.

Tue, 12.14 | 9-11 am ET
Free meeting on Zoom for Members &amp; Nonmembers 
Register: https://t.co/wOPPAG4WqU https://t.co/jhBU8quS5k","marcelle ciampi ( aka samantha craft ) presents “ neurodiversity in the workforce ” and shares how people with neurocognitive disabilities add valuable perspectives . tue , <number> | <number> - <number> am et free meeting on zoom for members & nonmembers register : <url> <url>"
6624,1470512981507285005,"The Hive singled me out for a very specific purpose: my neurodiversity allowed the retention of information, far beyond normal capacity of human brains. They loaded me with everything, then told me what needed to happen and when. After that, they closed their dimensional breach.","the hive singled me out for a very specific purpose : my neurodiversity allowed the retention of information , far beyond normal capacity of human brains . they loaded me with everything , then told me what needed to happen and when . after that , they closed their dimensional breach ."
6629,1470510841749458948,"An absolutely pleasure to talk to the brilliant @SHURadiotherapy &amp; @Naman_Julka this evening. I want to thank them again for giving me the opportunity to talk about #Neurodiversity. If just a hand full of people take something from it and start a discussion, I’ll be very happy ☺️ https://t.co/dEFVJYGTOe","an absolutely pleasure to talk to the brilliant <user> & <user> this evening . i want to thank them again for giving me the opportunity to talk about <hashtag> neurodiversity </hashtag> . if just a hand full of people take something from it and start a discussion , i ’ ll be very happy ☺️ <url>"
6630,1470510161479483401,"@lucykhobbs That's a legitimate form of diversity fatigue, I reckon. One solution is to go holistic with ""whole self to work"" and a smattering of universal design, for a while, until you miss neurodiversity.","<user> that ' s a legitimate form of diversity fatigue , i reckon . one solution is to go holistic with "" whole self to work "" and a smattering of universal design , for a while , until you miss neurodiversity ."
6632,1470507723183693824,"@BarbarianNick88 @KieranRose7 no, that's not how evolution works. there aren't steps. there has always been neurodiversity amongst humans.","<user> <user> no , that ' s not how evolution works . there are not steps . there has always been neurodiversity amongst humans ."
6633,1470507679340716034,I actually said I’m bored of Neurodiversity in a meeting about Neurodiversity today 😭,i actually said i ’ m bored of neurodiversity in a meeting about neurodiversity today 😭
6637,1470505523233447938,If you don’t like me at my *asking for a raise* then you don’t deserve me at my *applies all the creative energy of a thousand suns towards whatever is directly in front of me* #Neurodiversity #ADHD #adhdtwitter #quitthisjob,if you don ’ t like me at my * asking for a raise * then you don ’ t deserve me at my * applies all the creative energy of a thousand suns towards whatever is directly in front of me * <hashtag> neurodiversity </hashtag> <hashtag> adhd </hashtag> <hashtag> adhd twitter </hashtag> <hashtag> quit this job </hashtag>
6638,1470505237718917126,"As the neuro-atypical student population has increased, we are responding to their unique needs. OTC's culture of caring makes it possible for all students to access a college education. #StudentsFirst
https://t.co/AtwKRPrnc0","as the neuro - atypical student population has increased , we are responding to their unique needs . <allcaps> otc </allcaps> ' s culture of caring makes it possible for all students to access a college education . <hashtag> students first </hashtag> <url>"
6640,1470504498716155913,"Neurodiversity themed wreath mini commission.
There’s a blank side on each coloured block for the client to add letters in own handwriting. https://t.co/tRXEWExJRg",neurodiversity themed wreath mini commission . there ’ s a blank side on each coloured block for the client to add letters in own handwriting . <url>
6641,1470503729724104709,"@darrenrobinson You raise an interesting point about Neurodiversity in the crypto space.

It would make sense, given the nature of work in crypto, that there would be a higher percentage of high functioning autistic individuals.

To be an inclusive community, we need to empathetic of all types.","<user> you raise an interesting point about neurodiversity in the crypto space . it would make sense , given the nature of work in crypto , that there would be a higher percentage of high functioning autistic individuals . to be an inclusive community , we need to empathetic of all types ."
6642,1470503100570025991,"@martarusek @elonmusk @TIME I imagine there have been before, whether or not they were diagnosed is a question.  But while we should be all for celebrating neurodiversity, there's surely a healthcare professional or scientist who didn't profit from the pandemic and who pays taxes they could have named.","<user> <user> <user> i imagine there have been before , whether or not they were diagnosed is a question . but while we should be all for celebrating neurodiversity , there ' s surely a healthcare professional or scientist who did not profit from the pandemic and who pays taxes they could have named ."
6645,1470501887451541509,Big super site vaccine clinics could be a nightmare for a child with neurodiversity. So how do keep them safe during the pandemic? | Information Radio - MB with Marcy Markusa | Live Radio | CBC Listen https://t.co/WKEP8w4sFw.,big super site vaccine clinics could be a nightmare for a child with neurodiversity . so how do keep them safe during the pandemic ? | information radio - mb with marcy markusa | live radio | <allcaps> cbc </allcaps> listen <url>
6646,1470501812310622208,"Autism Angels Group @AutismAngelsGrp, Transition2Success, &amp; Innovation DuPage are coming together to start a Neurodiverse Entrepreneur Program!
https://t.co/PZkn1OEYvN

#Neurodiversity #Entrepreneurship","autism angels group <user> , transition2success , & innovation dupage are coming together to start a neurodiverse entrepreneur program ! <url> <hashtag> neurodiversity </hashtag> <hashtag> entrepreneurship </hashtag>"
6650,1470499840568274949,"Supported living for family | What do you need to know?

Supported living is a way of giving people with learning disabilities, autistic people and others the right to live in https://t.co/WmqsCvuJ2m #supportedliving #learningdisabilities #inclusion #neurodiversity #autismlove","supported living for family | what do you need to know ? supported living is a way of giving people with learning disabilities , autistic people and others the right to live in <url> <hashtag> supported living </hashtag> <hashtag> learning disabilities </hashtag> <hashtag> inclusion </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism love </hashtag>"
6660,1470495046092963847,"Ready or not, the holidays are nearly upon us. #NeuroDiversity #SLPeeps #OT https://t.co/BrnkNMjw6W","ready or not , the holidays are nearly upon us . <hashtag> neuro diversity </hashtag> <hashtag> sl peeps </hashtag> <hashtag> ot </hashtag> <url>"
6661,1470494879545499650,I can’t tell my mom anything https://t.co/pPObl1Mv2y,i can ’ t tell my mom anything <url>
6662,1470494873132445704,"my mom believes understimation is something ""made up"" and i only have it because of the internet https://t.co/zAygvhcz8l","my mom believes understimation is something "" made up "" and i only have it because of the internet <url>"
6665,1470493179988357131,"What is Neurodiversity? 

https://t.co/hM4onMpd8b",what is neurodiversity ? <url>
6666,1470492138991505420,"I've followed the work of Prof Amanda Kirkby for nearly 20yrs and she's brilliant on #neurodiversity. Only just discovered I can tweet her LinkedIn posts. Everyone in EY needs to listen. 
@KateJohnston3 @GiveTimeScot  
https://t.co/a6BTwNTkgd",i have followed the work of prof amanda kirkby for nearly 2 0 yrs and she ' s brilliant on <hashtag> neurodiversity </hashtag> . only just discovered i can tweet her linkedin posts . everyone in ey needs to listen . <user> <user> <url>
6667,1470490065273032711,A tremendous issue that is still occurring in our school systems is that these opportunities for our children who require alternative methods are not being offered to them. #neurodiversity #education #school,a tremendous issue that is still occurring in our school systems is that these opportunities for our children who require alternative methods are not being offered to them . <hashtag> neurodiversity </hashtag> <hashtag> education </hashtag> <hashtag> school </hashtag>
6668,1470489944099631104,We can all agree that a proper education is a key ingredient in your child’s overall success. No child deserves a lesser education because they require a different way to learn. #neurodiversity,we can all agree that a proper education is a key ingredient in your child ’ s overall success . no child deserves a lesser education because they require a different way to learn . <hashtag> neurodiversity </hashtag>
6669,1470489728420130823,@graceth @DrPragyaAgarwal https://t.co/6agQNZPAmr list of common signs,<user> <user> <url> list of common signs
6670,1470489067544588295,"[stands on top of a speaker and taps mic] not all neurodiversity is autism and ADHD.  stop watering it down to just autism and ADHD.  when you say ""it's a neurodivergent thing"" you mean it's an autism or ADHD thing.  it encompasses more than just those two.  okay thank you https://t.co/yecoBlUlwF","[ stands on top of a speaker and taps mic ] not all neurodiversity is autism and <allcaps> adhd </allcaps> . stop watering it down to just autism and <allcaps> adhd </allcaps> . when you say "" it ' s a neurodivergent thing "" you mean it ' s an autism or <allcaps> adhd </allcaps> thing . it encompasses more than just those two . okay thank you <url>"
6673,1470609019068985346,"""Let’s confront the deeply ingrained influence of behaviorism in the fields of education and psychology. Let’s begin to include the wisdom of applied relational &amp; affective neuroscience into our practices"".-Dr. Mona Delahooke
 #BehaviorsAreInsights #educators #neurodiversity https://t.co/GiDntY8uqO",""" let ’ s confront the deeply ingrained influence of behaviorism in the fields of education and psychology . let ’ s begin to include the wisdom of applied relational & affective neuroscience into our practices "" . - dr . mona delahooke <hashtag> behaviors are insights </hashtag> <hashtag> educators </hashtag> <hashtag> neurodiversity </hashtag> <url>"
6676,1470607775931658240,"@jornbettin @NeuroClastic @ekverstania @karen_muriuki @autistamatic @Fiona_Clarke_ @PonderfulYT @AnnMemmott @milton_damian @WalkerSensei @__alice__r__ @roryreckons So he's all into giving validity to right-brain, holistic non-linear thinking and suggests autistics are dominated by linear left-brain thinking. But I'd say neurodiversity as a concept is very much non-linear, right brain holistic thinking. Hmm.","<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> so he ' s all into giving validity to right - brain , holistic non - linear thinking and suggests autistics are dominated by linear left - brain thinking . but i ' d say neurodiversity as a concept is very much non - linear , right brain holistic thinking . hmm ."
6677,1470607731086270464,"Charting Relations between the Intersectionality theory and Neurodiversity paradigm:
https://t.co/pb7vxJhm7x",charting relations between the intersectionality theory and neurodiversity paradigm : <url>
6681,1470604607101431808,@CrippledChic Or it could mean ADHD isn't the neurodiversity flavour that you are.  Or it could mean that the medical system doesn't understand you (super likely).  Or this fear is another horrible thing the neurotypical world taught you to think about yourself.,<user> or it could mean <allcaps> adhd </allcaps> is not the neurodiversity flavour that you are . or it could mean that the medical system does not understand you ( super likely ) . or this fear is another horrible thing the neurotypical world taught you to think about yourself .
6684,1470604160181538818,@jornbettin @NeuroClastic @ekverstania @karen_muriuki @autistamatic @Fiona_Clarke_ @PonderfulYT @AnnMemmott @milton_damian @WalkerSensei @__alice__r__ @roryreckons My diagnosis: that verbal assault upon autistics has odor of deeply held feelings of hostility and antagonism toward the neurodiversity movement and its concepts.,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> my diagnosis : that verbal assault upon autistics has odor of deeply held feelings of hostility and antagonism toward the neurodiversity movement and its concepts .
6709,1470595712614232065,"This urgently needs to change. This is why I have written a book about the essential role of neurodivergent people in human cultural evolution over the last 300,000 years, and about the future of autistic and neurodiversity friendly forms of collaboration.","this urgently needs to change . this is why i have written a book about the essential role of neurodivergent people in human cultural evolution over the last <number> years , and about the future of autistic and neurodiversity friendly forms of collaboration ."
6710,1470595707006382080,"“my [neuronormative] experience” from the outside. I would suggest the author is projecting his W.E.I.R.D. neuronormative psychiatric “pseudo-philosophical thought disorder” onto neurodivergent people. The neurodiversity paradigm is not mentioned once in 3,000 pages, ...","“ my [ neuronormative ] experience ” from the outside . i would suggest the author is projecting his w.e.i.r.d. neuronormative psychiatric “ pseudo - philosophical thought disorder ” onto neurodivergent people . the neurodiversity paradigm is not mentioned once in <number> pages , . <repeated>"
6711,1470595682700464132,"We urgently need to educate healthcare professionals and the wider public about the neurodiversity paradigm, the neurodiversity movement, and autistic culture. The level of ignorance and hostility that autistic people regularly have to deal with is nauseating.","we urgently need to educate healthcare professionals and the wider public about the neurodiversity paradigm , the neurodiversity movement , and autistic culture . the level of ignorance and hostility that autistic people regularly have to deal with is nauseating ."
6712,1470595228348424193,@mntl_rl @anecalvodemora @Ju9Letters @TopCheee @yurkiyo @dori_ashma96 @JetsLakersin4 @Sir_Waveyyy Ok as long as you understand neurodiversity is more helpful and appropriate term :),<user> <user> <user> <user> <user> <user> <user> <user> ok as long as you understand neurodiversity is more helpful and appropriate term <happy>
6713,1470594485461655554,@mntl_rl @anecalvodemora @Ju9Letters @TopCheee @yurkiyo @dori_ashma96 @JetsLakersin4 @Sir_Waveyyy I have ADHD too firstly. Secondly the teaching according NHS and their psychiatry departments are shifting to neurodiversity :),<user> <user> <user> <user> <user> <user> <user> <user> i have <allcaps> adhd </allcaps> too firstly . secondly the teaching according <allcaps> nhs </allcaps> and their psychiatry departments are shifting to neurodiversity <happy>
