"","tweet_id","user_username","text","lang","conversation_id","created_at","possibly_sensitive","author_id","user_description","user_protected","user_created_at","user_pinned_tweet_id","user_location","user_verified","user_name","user_profile_image_url","user_url","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id","in_reply_to_user_id"
"175","1454785662817906689","aratimejdal","RT @JMP_software: ""Even though we know dyslexia is one of the most common neurobehavioral learning differences in children, the data on its…","en","1454785662817906689","2021-10-31T12:21:45.000Z",FALSE,"621412931","Yogi, mom, nature and art lover, baseball fan & literacy volunteer. She/her",FALSE,"2012-06-29T00:02:31.000Z",NA,"Baltimore, MD",FALSE,"Arati Mejdal 🇺🇸","https://pbs.twimg.com/profile_images/1135971032630747136/hkkhVZVC_normal.jpg",NA,1,0,0,4716,27,431,1136,"retweeted","1454588176102739973","""Even though we know dyslexia is one of the most common neurobehavioral learning differences in children, the data on its prevalence worldwide is poor."" -- @annemilley in a post celebrating #DyslexiaAwarenessMonth https://t.co/ZTo3W2RwsD https://t.co/BAr0ni2TVa","en","19908349",NA
"176","1454784200159240193","_Ioana_Tanase","RT @imcdnzl: Neurodiversity in technology: Are businesses missing out on key talent? https://t.co/q63B7P7HG3

Short answer  - yes","en","1454784200159240193","2021-10-31T12:15:56.000Z",FALSE,"1409585232156708867","Accessibility PM @Microsoft. 
Career switching consultant helping senior tech professionals.
Shoemaker. Dyslexic author.",FALSE,"2021-06-28T18:52:28.000Z","1537118195294916609","London",FALSE,"Ioana Tanase","https://pbs.twimg.com/profile_images/1535955595098046465/ClzgBuFC_normal.jpg","https://t.co/fYTWwb7joQ",4,0,0,894,8,285,342,"retweeted","1454742461633421313","Neurodiversity in technology: Are businesses missing out on key talent? https://t.co/q63B7P7HG3

Short answer  - yes","en","27083252",NA
"177","1454783920671793152","LavaElastic","It’s pretty soon! We’re so excited to be doing our last @ace_national @ace_southeast supported show @PoplarUnion as part of their Mindful Mess Festival on 10th November #livecomedy #livepoetry #neurodiversity #neurodiversesquad https://t.co/1xC9B1Hicx","en","1454783920671793152","2021-10-31T12:14:49.000Z",FALSE,"701418045466607617","Brighton-based (UK’s first openly) neurodiverse comedy/poetry/performance night founded by @BarbsSarah Live shows also online where possible…currently touring",FALSE,"2016-02-21T14:47:48.000Z",NA,"Brighton, England",FALSE,"Lava Elastic","https://pbs.twimg.com/profile_images/1592633418474557440/Bqwcv6F2_normal.jpg",NA,1,3,1,8178,15,1408,3317,"quoted","1454476207161069571","@LavaElastic is a night of entertainment from brilliant neurodiverse performers who are as varied in their comic styles as they are in their minds 🧠 Join us Wednesday 10 November for 6 different acts that will surprise and delight 🎤

Book now: https://t.co/yK3bNJhgZc https://t.co/3L2jC5asNE","en","718472053603594240",NA
"178","1454783623563984897","lo_sunflower","@DrJessTaylor @JolyonMaugham @AnnMemmott @DrMBotha p.s. While we are here @JolyonMaugham check out @WalkerSensei - she has the best &amp; most concise definitions on neurodiversity. @milton_damian is also important. These folks are good starting points in understanding something of major import central to what is happening.","en","1454389404416548866","2021-10-31T12:13:39.000Z",FALSE,"1450222495609638923","Weary",FALSE,"2021-10-18T22:10:05.000Z","1482338285737463812",NA,FALSE,"Ah,Sunflower","https://pbs.twimg.com/profile_images/1450595972007047169/LdhZ6ctJ_normal.jpg",NA,0,2,0,1707,0,39,810,NA,NA,NA,NA,NA,"1450222495609638923"
"179","1454783537564078081","kim_crawley","RT @BethRadulski: As #ActuallyAutistic #Neurodiversity sociologist: you say your words are twisted. So clarify. What solution do you advoca…","en","1454783537564078081","2021-10-31T12:13:18.000Z",FALSE,"190038605","Cybersecurity research: @IOActive

Hacker Culture: A to Z, Q3 2023 @OReillyMedia
Cloud Penetration Testing for Red Teamers, Q4 2023 @PacktPublishing

She/her",FALSE,"2010-09-12T22:42:21.000Z","1612425768843509762","Toronto, Ontario, Canada",FALSE,"Kim Crawley crowgirl@hachyderm.io","https://pbs.twimg.com/profile_images/1519341392623030272/Uoa91UiE_normal.jpg","https://t.co/S1TJFEUPRl",8,0,0,254003,880,22129,9518,"retweeted","1454583921673322498","As #ActuallyAutistic #Neurodiversity sociologist: you say your words are twisted. So clarify. What solution do you advocate for: Less diagnoses of Autistic/ADHD women OR institutional change at intersection of ableism &amp; sexism? Below you say diagnosis is the problem—hence outcry. https://t.co/4Da439NtZm","en","743840844071862272",NA
"180","1454780843948482561","AmandaQuirky","RT @BethRadulski: As #ActuallyAutistic #Neurodiversity sociologist: you say your words are twisted. So clarify. What solution do you advoca…","en","1454780843948482561","2021-10-31T12:02:36.000Z",FALSE,"4188713308","Officially dx autistic; self-ID is VALID;
Mom of 2, wife of 1; will (over?)defend anyone I think needs my help. Love to read, write, muse. She/Her/They/Them.",FALSE,"2015-11-14T19:48:27.000Z","1621138113937674242","North East, England",FALSE,"Amanda 🇺🇦 trans rights = human rights","https://pbs.twimg.com/profile_images/1625553067667034115/6IfBLPKm_normal.jpg",NA,8,0,0,21129,24,2505,2389,"retweeted","1454583921673322498","As #ActuallyAutistic #Neurodiversity sociologist: you say your words are twisted. So clarify. What solution do you advocate for: Less diagnoses of Autistic/ADHD women OR institutional change at intersection of ableism &amp; sexism? Below you say diagnosis is the problem—hence outcry. https://t.co/4Da439NtZm","en","743840844071862272",NA
"181","1454777292476059650","Melody70907","RT @DanielJHarrisUK: #autismacceptance #neurodiversity All brains are different - and that’s OK! #thejoshieman https://t.co/44d91OulPi","en","1454777292476059650","2021-10-31T11:48:29.000Z",FALSE,"1098529518367707136","Former Evangelical. Loves books. Alternately skeptic or naive. Likes to discover new perspectives. Self-diagnosed autistic/AD(H)D. F1 fan. (EN/NL)",FALSE,"2019-02-21T10:27:01.000Z","1614261657307340804",NA,FALSE,"Melody","https://pbs.twimg.com/profile_images/1098618830815932418/qWodT25s_normal.jpg",NA,7,0,0,27877,2,794,2151,"retweeted","1454775650649354242","#autismacceptance #neurodiversity All brains are different - and that’s OK! #thejoshieman https://t.co/44d91OulPi","en","1170358731009331200",NA
"182","1454777071813677057","antonvfriel","RT @DanielJHarrisUK: #autismacceptance #neurodiversity All brains are different - and that’s OK! #thejoshieman https://t.co/44d91OulPi","en","1454777071813677057","2021-10-31T11:47:37.000Z",FALSE,"1697886938","Risk & Strategy Consultant | Deloitte Neurodiversity Network Chair | Neurodiversity in Business Co-Founder & Chief Community Officer | Opinions My Own | He/Him",FALSE,"2013-08-25T01:54:04.000Z","1625133254713004035","London via Rutherglen",FALSE,"Anthony Friel","https://pbs.twimg.com/profile_images/1453047096936910862/lLZZBfYN_normal.jpg","https://t.co/jLfB5GPwfk",7,0,0,5296,2,371,1702,"retweeted","1454775650649354242","#autismacceptance #neurodiversity All brains are different - and that’s OK! #thejoshieman https://t.co/44d91OulPi","en","1170358731009331200",NA
"183","1454775731699978240","SophiaGrene","RT @DanielJHarrisUK: #autismacceptance #neurodiversity All brains are different - and that’s OK! #thejoshieman https://t.co/44d91OulPi","en","1454775731699978240","2021-10-31T11:42:17.000Z",FALSE,"389423805","If my tweet is particularly witty, you can assume one of my 9 year olds stole my phone. Also interested in sustainable investment. Otium cum dignitate.",FALSE,"2011-10-12T11:57:00.000Z",NA,"The depths of Co. Wicklow",FALSE,"Sophia Grene","https://pbs.twimg.com/profile_images/1529568332256530434/fzxnnitB_normal.jpg",NA,7,0,0,109375,77,3145,4379,"retweeted","1454775650649354242","#autismacceptance #neurodiversity All brains are different - and that’s OK! #thejoshieman https://t.co/44d91OulPi","en","1170358731009331200",NA
"184","1454775663836151810","gillylee","@DrJudithSmith 2) The stuff currently surfacing is that workforce can now somewhat discuss: equity /racism /menopause /Neurodiversity etc, etc

Perhaps a big enabler to curate upstream?

That said I'm not an  academic, but do hope to add value, &amp; perhaps rounding the loop to lived expertise.","en","1454128803941322765","2021-10-31T11:42:01.000Z",FALSE,"23073526","Queens Nurse 
Loves:Family/People/What Matters/Inclusive Cultures/Emergent Design/Complex Systems/Koru/NHS
CNOBME NWLead/KingsfundAlumni/views own",FALSE,"2009-03-06T15:03:35.000Z","1593390506809077760","Greater Manchester, UK",FALSE,"💙 Gilly Lee Neighbourhood Lead @BrookNorthINT 💙","https://pbs.twimg.com/profile_images/755562099770789889/W4kweshz_normal.jpg",NA,0,0,0,13830,40,2916,3100,NA,NA,NA,NA,NA,"791642534"
"185","1454775650649354242","DanielJHarrisUK","#autismacceptance #neurodiversity All brains are different - and that’s OK! #thejoshieman https://t.co/44d91OulPi","en","1454775650649354242","2021-10-31T11:41:58.000Z",FALSE,"1170358731009331200","#Neurodiversity Advocate. NeurodiversityInBusiness CEO. IPSEA SEND law family volunteer.",FALSE,"2019-09-07T15:30:50.000Z","1400090275356282884",NA,FALSE,"Dan Harris","https://pbs.twimg.com/profile_images/1245640742938148864/oNhINuPT_normal.jpg","https://t.co/9G492qoY1Z",7,25,1,1190,2,1442,1065,NA,NA,NA,NA,NA,NA
"186","1454775386127097857","PaulWhiteleyPhD","""Neurodivergence - also known as neurodiversity.."" https://t.co/gxtPGZngNX Diverging from what? Neurologically different from what? The brain is the most complex thing in the known universe. Everyone is different. Neurobollocks continues. But other than that, admirable initiative","en","1454775386127097857","2021-10-31T11:40:55.000Z",FALSE,"361896869","Autism research. Ph.D. “If you try and take a cat apart to see how it works, the first thing you have on your hands is a non-working cat.”",FALSE,"2011-08-25T14:25:40.000Z","1471747775423516677","UK",FALSE,"Paul Whiteley","https://pbs.twimg.com/profile_images/1314512814988500994/pZIhE5ta_normal.jpg","https://t.co/x92fyIlDiS",2,8,1,50593,140,4572,1326,NA,NA,NA,NA,NA,NA
"187","1454774393629024257","QuantumShiraz","RT @QuantumShiraz: I would talk about being a late bloomer and neurodiversity. I would talk about different scenarios where I overcame adve…","en","1454774393629024257","2021-10-31T11:36:58.000Z",FALSE,"1012759224324116480","PGCPS ➡️ OSU ➡️UMD | Doctor Quantum Tutoring | A Multipotentialite of Plants, Mathematics, Quantum Computing, AI, Medicine, Weighted Calisthenics, & Energy.",FALSE,"2018-06-29T18:06:30.000Z","1611559947719917574","The Mathematical Multiverse",FALSE,"Shiraz H. Robinson II | Dr. Quantum | Math God","https://pbs.twimg.com/profile_images/1549015301441966086/a7N5Bg99_normal.jpg","https://t.co/ktRno1uJGV",1,0,0,38601,8,1607,5001,"retweeted","1454770741866647554","I would talk about being a late bloomer and neurodiversity. I would talk about different scenarios where I overcame adversity and created opportunities from scratch.","en","1012759224324116480",NA
"188","1454772311287025665","lo_sunflower","@natalyanderson @DrJessTaylor It's interesting that neurodiversity is being framed as a disability &amp; that there is a push for this erroneous use of the term. Also, you appear unaware that neurodiversity means ALL humans.","en","1454747809878618112","2021-10-31T11:28:42.000Z",FALSE,"1450222495609638923","Weary",FALSE,"2021-10-18T22:10:05.000Z","1482338285737463812",NA,FALSE,"Ah,Sunflower","https://pbs.twimg.com/profile_images/1450595972007047169/LdhZ6ctJ_normal.jpg",NA,0,2,0,1707,0,39,810,NA,NA,NA,NA,NA,"198568313"
"189","1454860143099879426","BeyondTheDoorTO","All Autism kids need is a little help, a little hope and somebody who believes in them. #halloween2021 #autism #asd #autismontario #autismspectrum #BeTheChange  #neurodiversity @autismONT @autismCanada @geneva_centre  @autism @AMHAwareness @Spectrum @ONTSpecialNeeds @ONTABA1 https://t.co/GoHn995Acr","en","1454860143099879426","2021-10-31T17:17:42.000Z",FALSE,"1173651271561162753","Beyond the Door Behaviour Associates (BTD) is committed to helping children living Autism through 1:1 hands-on service since 2006",FALSE,"2019-09-16T17:34:29.000Z","1469304066673106944","Toronto, Ontario",FALSE,"Beyond The Door","https://pbs.twimg.com/profile_images/1173651726508986368/Lu0xCpFy_normal.jpg","https://t.co/YuzVLTZUgA",0,1,0,4095,0,147,179,NA,NA,NA,NA,NA,NA
"190","1454857622901956617","whatdohq","Orange you excited, gourd-geous?! It’s time to trick-or-treat yo’ self! 

#happyhalloween #halloween #halloweentime #pumpkin #squashgoals #batty #autismacceptance #autism #autistic #neurodiversity #neurodivergent #sustainability #ecofriendly #ecofriendly… https://t.co/lRPC7Vkn16 https://t.co/OTpGPNd1Vj","en","1454857622901956617","2021-10-31T17:07:41.000Z",FALSE,"1079006087196614657","Clothing celebrating autistic individuals and neurodiversity. Made in the UK with bamboo fabric, inside out seams, and no tags.",FALSE,"2018-12-29T13:27:52.000Z","1394714241802936321","London, England",FALSE,"WhatDo","https://pbs.twimg.com/profile_images/1080896030474989571/t-QYX1ji_normal.jpg","https://t.co/rZWlzdyzms",0,0,0,626,1,172,467,NA,NA,NA,NA,NA,NA
"191","1454857094956474369","Ronald3","RT @300inthebreach_: To all of us who care about our fellow human beings, the prosecutions statements about those with #Neurodiversity are…","en","1454857094956474369","2021-10-31T17:05:36.000Z",FALSE,"15207612","",FALSE,"2008-06-23T14:37:54.000Z",NA,NA,FALSE,"Ronald Krinock","https://pbs.twimg.com/profile_images/1365811508064768001/5LU-TGzf_normal.jpg",NA,3,0,0,139447,0,259,2142,"retweeted","1454846301862961152","To all of us who care about our fellow human beings, the prosecutions statements about those with #Neurodiversity are dangerously ignorant and hateful. Thank you Lauri! #FreeAssange #AssangeCase #Mentalhealth #SuicidePrevention #HumanRights #AutismAwareness https://t.co/0c9NyEpJ4Y","en","1424044336220565509",NA
"192","1454854029511647237","davewave020","RT @PoplarUnion: On Thursday 18 November Comedian @jackrooke and poet @ceciliaknapp will host a packed lineup full of poetry, comedy and tu…","en","1454854029511647237","2021-10-31T16:53:25.000Z",FALSE,"600419215","An Ulsterman in Tower Hamlets. Ex evangelical.",FALSE,"2012-06-05T20:59:30.000Z","1571186780203847682","London UK",FALSE,"David R","https://pbs.twimg.com/profile_images/1262091896710717440/f1AVeyDv_normal.jpg",NA,3,0,0,10674,6,422,1646,"retweeted","1454853685427724289","On Thursday 18 November Comedian @jackrooke and poet @ceciliaknapp will host a packed lineup full of poetry, comedy and tunes, as part of our #MindfulMess Festival, celebrating neurodiversity and in aid of @theCALMzone 🧠

Tickets here, go, go, go! 🔗 https://t.co/RaTbBIjU7H https://t.co/Yf00ppySL1","en","718472053603594240",NA
"193","1454853822992379911","thinkingautism","RT @thinkingautism: What is it like to parent as an autistic person? @AutAngel’s November 1 webinar features parents discussing how ""being…","en","1454853822992379911","2021-10-31T16:52:35.000Z",FALSE,"152835605","Autism: What you need to know, from autistic people, professionals, & parents. 
More community: https://t.co/0duMGgR587",FALSE,"2010-06-07T00:49:38.000Z",NA,"SF Bay Area and Brooklyn",FALSE,"Thinking Person's Guide To Autism","https://pbs.twimg.com/profile_images/1410629973342228484/zvN1QgW-_normal.jpg","https://t.co/KvkUy7ggVT",9,0,0,59829,875,53324,7096,"retweeted","1454548297960472577","What is it like to parent as an autistic person? @AutAngel’s November 1 webinar features parents discussing how ""being autistic has affected their parenting of their neurodivergent and neurotypical children.” At 11:30—12:30 PDT. Info/tix:
 
https://t.co/x0bsHGY45m #Neurodiversity","en","152835605",NA
"194","1454853685427724289","PoplarUnion","On Thursday 18 November Comedian @jackrooke and poet @ceciliaknapp will host a packed lineup full of poetry, comedy and tunes, as part of our #MindfulMess Festival, celebrating neurodiversity and in aid of @theCALMzone 🧠

Tickets here, go, go, go! 🔗 https://t.co/RaTbBIjU7H https://t.co/Yf00ppySL1","en","1454853685427724289","2021-10-31T16:52:03.000Z",FALSE,"718472053603594240","An East London-based arts & community venue. Check out the link below to find out What's On! #music #theatre #film #workshops",FALSE,"2016-04-08T16:14:20.000Z",NA,"Poplar, London",FALSE,"Poplar Union","https://pbs.twimg.com/profile_images/1488835791447015424/eJqBADAP_normal.jpg","https://t.co/psJ8vMUCp3",3,13,2,7261,28,2850,3321,NA,NA,NA,NA,NA,NA
"195","1454853641337294848","profamandakirby","RT @profamandakirby: Tips on note-taking - for #neurodiversity screening tools go to https://t.co/E27Y8VxOea https://t.co/a5D14kHQOJ","en","1454853641337294848","2021-10-31T16:51:52.000Z",FALSE,"88743145","CEO DO-IT Solutions / parent and grandma of wonderful ND family /Oddball/ Educator/medic/author/tech entrepreneur/researcher/DCD/ND campaigner",FALSE,"2009-11-09T19:46:43.000Z","1590625869676294146","Wales, United Kingdom",FALSE,"Amanda Kirby","https://pbs.twimg.com/profile_images/1180478671364202497/UIVzXHa1_normal.jpg","https://t.co/0Wzi3rXVke",10,0,0,20002,95,12486,5565,"retweeted","1454818692936736771","Tips on note-taking - for #neurodiversity screening tools go to https://t.co/E27Y8VxOea https://t.co/a5D14kHQOJ","en","88743145",NA
"196","1454853350764302337","Hywel_Catalyst","RT @Amanwy: Important to read. 

The ‘cure’ for neurodiversity is that we all learn to appreciate and adapt to the different ways peoples b…","en","1454853350764302337","2021-10-31T16:50:43.000Z",FALSE,"556027816","mostly Optimist, albeit the Anthropocene; its the system... working to Facilitate the future at @energyREV with @Uk_100 | smart energy systems | RT4info",FALSE,"2012-04-17T14:48:29.000Z","1163364901118722049",NA,FALSE,"Hywel Lloyd","https://pbs.twimg.com/profile_images/673614340071780352/ySWTaGZX_normal.jpg",NA,3,0,0,36084,0,747,589,"retweeted","1454843076149710850","Important to read. 

The ‘cure’ for neurodiversity is that we all learn to appreciate and adapt to the different ways peoples brains work https://t.co/TGxuLlbCYy","en","86805511",NA
"197","1454853007221432320","Kokoshi","RT @commaficionado: Why is it that whenever non autistic people start tweeting about autism and ADHD, they pretty much always make a right…","en","1454853007221432320","2021-10-31T16:49:21.000Z",FALSE,"19704846","Cynical autistic historian on technological, legal, & political history; focus on aviation. Politically center-left under EU standards. He/him",FALSE,"2009-01-29T10:19:59.000Z",NA,"The Hangar",FALSE,"Esteban🇺🇦","https://pbs.twimg.com/profile_images/1573146819894337537/vNEUZa7Q_normal.jpg",NA,66,0,0,51583,16,602,1687,"retweeted","1454514057676009474","Why is it that whenever non autistic people start tweeting about autism and ADHD, they pretty much always make a right arse of themselves?

Oh yeah, it's cos they're paying literally zero attention to neurodiversity advocacy and voices.","en","48945530",NA
"198","1454852775167201281","GrahamYvonna","RT @dyslexicadv: Why is dyslexia identification important? Find out ⬇
https://t.co/5UOaSwReLZ
#dsylexia #neurodiversity #dyslexicadvantage…","en","1454852775167201281","2021-10-31T16:48:26.000Z",FALSE,"4437630798","Co-author: Dyslexia Tool Kit. Tweet / RT about dyslexia and all neurodiversity with emphasis on the gifts divergent thinkers bring to the world.",FALSE,"2015-12-03T03:11:12.000Z","806897256939057152","Pagosa Springs, CO",FALSE,"Yvonna Graham","https://pbs.twimg.com/profile_images/769210842600476672/K13cYQhK_normal.jpg","https://t.co/8bWPzNoui5",1,0,0,27593,49,1869,1506,"retweeted","1454206420698730497","Why is dyslexia identification important? Find out ⬇
https://t.co/5UOaSwReLZ
#dsylexia #neurodiversity #dyslexicadvantage #dyslexiaidentification #accommodations #dyslexicstudents #dyslexiatesting #dyslexiastrategy #dyslexiceducation","en","52188343",NA
"199","1454852612596117505","TenantResource","RT @workdesignmag: Designing For Neurodiversity Builds Healthier Workplaces For All --&gt; https://t.co/zJl95Wnw7G  #workdesign https://t.co/T…","en","1454852612596117505","2021-10-31T16:47:47.000Z",FALSE,"54505216","Corporate Real Estate Advisor based in the Queen City #CLT #CRE #Advisor #Broker #Diversity #Inclusion #Supplierdiversity",FALSE,"2009-07-07T10:08:27.000Z",NA,"Charlotte, NC",FALSE,"Clyde Robinson","https://pbs.twimg.com/profile_images/1060656757247217670/H_ywbCC5_normal.jpg",NA,1,0,0,7601,0,5780,5634,"retweeted","1454799566734348289","Designing For Neurodiversity Builds Healthier Workplaces For All --&gt; https://t.co/zJl95Wnw7G  #workdesign https://t.co/TCLZAvgJh9","en","187604037",NA
"200","1454852129340932104","KiraAnn93","RT @Amanwy: Important to read. 

The ‘cure’ for neurodiversity is that we all learn to appreciate and adapt to the different ways peoples b…","en","1454852129340932104","2021-10-31T16:45:52.000Z",FALSE,"4881366017","",FALSE,"2016-02-06T12:44:23.000Z",NA,"Wales, United Kingdom",FALSE,"Kira Ann Evans","https://pbs.twimg.com/profile_images/1036655950638276608/AUOFrai6_normal.jpg",NA,3,0,0,10358,9,511,1496,"retweeted","1454843076149710850","Important to read. 

The ‘cure’ for neurodiversity is that we all learn to appreciate and adapt to the different ways peoples brains work https://t.co/TGxuLlbCYy","en","86805511",NA
"201","1454851043054047233","ADHD2ePro","No More Mask: https://t.co/sfburhsQD6

#writerssupportingwriters #Writing #writer #celebrateneurodiversity #neurodiversity #neurodivergent #ADHD #ADHDTwitter #MentalHealth #MentalHealthAwareness #MentalHealthMatters #ADHDSupport #ADHDCommunity #Masking #Unmasking #Autistic #ADHD","en","1454847961217785856","2021-10-31T16:41:33.000Z",FALSE,"283765825","She/They. Mom, Advocate, Writer at https://t.co/he5b3uPAwr. CYW, BA Psych.🦻🏻ASL 2e #Neurodivergent #ADHD #AuDHD #ActuallyAutistic",FALSE,"2011-04-18T00:17:36.000Z",NA,"Manitoba, Canada",FALSE,"Jillian Neurodiversiy MB","https://pbs.twimg.com/profile_images/1621206363538948097/wZcTXbAO_normal.jpg","https://t.co/UOfAitQ0rG",0,2,0,16251,16,1434,2369,NA,NA,NA,NA,NA,"283765825"
"202","1454850061800718338","_darrenclark","#Neurodiversity at Halloween 🎃 

What Does a Blue Pumpkin Signify?

People have got behind the blue pumpkin movement in a big way this year💙

For more information please check out our @SWDyslexia blog : https://t.co/0nMncwHkXw

Also check out our video: https://t.co/SWyNAqCtOP https://t.co/Z8qGTLjNDz","en","1454850061800718338","2021-10-31T16:37:39.000Z",FALSE,"1322154316409589760","CEO @SWDyslexia / Dyslexia Influencer / Award Winning Entrepreneur / Changing Perceptions For Dyslexia Globally 🌎",FALSE,"2020-10-30T12:32:20.000Z","1586999036728561664","United Kingdom",FALSE,"Darren Clark","https://pbs.twimg.com/profile_images/1584792104974356480/ussbjNNH_normal.jpg","https://t.co/J30T8YRzGO",0,1,0,344,3,416,455,NA,NA,NA,NA,NA,NA
"203","1454850017198497801","ADHD2ePro","When ND people experience repeated rejection, correction, &amp; criticisms, we learn to hide parts of ourselves to avoid painful experiences.

#ADHDAwareness #adhdwomen #ADHDTwitter #NewsBreak #Neurodiversity #Neurodivergent #ActuallyAutistic #Autistic #writerslift #writingcommunity https://t.co/xPkwdm8ey9","en","1454847961217785856","2021-10-31T16:37:28.000Z",FALSE,"283765825","She/They. Mom, Advocate, Writer at https://t.co/he5b3uPAwr. CYW, BA Psych.🦻🏻ASL 2e #Neurodivergent #ADHD #AuDHD #ActuallyAutistic",FALSE,"2011-04-18T00:17:36.000Z",NA,"Manitoba, Canada",FALSE,"Jillian Neurodiversiy MB","https://pbs.twimg.com/profile_images/1621206363538948097/wZcTXbAO_normal.jpg","https://t.co/UOfAitQ0rG",0,2,0,16251,16,1434,2369,NA,NA,NA,NA,NA,"283765825"
"204","1454849492960923651","AutAngel","RT @thinkingautism: What is it like to parent as an autistic person? @AutAngel’s November 1 webinar features parents discussing how ""being…","en","1454849492960923651","2021-10-31T16:35:23.000Z",FALSE,"4843062605","We are a community interest company run by and for autistic people. We want to  contribute to a culture change that enables autistic people to thrive.",FALSE,"2016-01-24T19:40:41.000Z",NA,"South East, England",FALSE,"AutAngel","https://pbs.twimg.com/profile_images/691347559625986049/ppuuZsh1_normal.jpg","https://t.co/ZfWW0bBSow",9,0,0,571,27,2266,181,"retweeted","1454548297960472577","What is it like to parent as an autistic person? @AutAngel’s November 1 webinar features parents discussing how ""being autistic has affected their parenting of their neurodivergent and neurotypical children.” At 11:30—12:30 PDT. Info/tix:
 
https://t.co/x0bsHGY45m #Neurodiversity","en","152835605",NA
"205","1454848725805780994","kkruse","RT @TalentCulture: #Neurodiversity isn't a buzzword - it's a competitive edge. So how can leaders fuel this kind of #inclusion? 

Listen to…","en","1454848725805780994","2021-10-31T16:32:20.000Z",FALSE,"21110060","Let's change the world a connection at a time! Love #learning #innovation #social #business #contentstrategy #community #CX #UX #futureofwork #WorkTrends + more",FALSE,"2009-02-17T17:44:40.000Z","656630829188182016","Silicon Valley, CA",FALSE,"Kathleen Kruse (KK)","https://pbs.twimg.com/profile_images/492962854979395584/Hd8rp_en_normal.jpeg","https://t.co/XPp8tCNctb",3,0,0,34779,993,29760,32175,"retweeted","1454459350215532552","#Neurodiversity isn't a buzzword - it's a competitive edge. So how can leaders fuel this kind of #inclusion? 

Listen to this #WorkTrends podcast as host @MeghanMBiro talks with @EdUptimize CEO @UptimizeTeam 🎧  https://t.co/qiwEpIBpmp 

#HR #DEI #NDEAM #orgdev https://t.co/2kvP2uwBeZ","en","21213658",NA
"206","1454847961217785856","ADHD2ePro","October is #ADHDAwarenessMonth! 

My most popular #neurodiversity #BlogPost ever is ""I was Making for so long, I Lost Myself.”

Masking is harmful for neurodivergent people: 
https://t.co/sfburhsQD6

#ADHDAwareness #adhdwomen #ADHDBlog #ADHDEducation #writingcommunity #NewsBreak","en","1454847961217785856","2021-10-31T16:29:18.000Z",FALSE,"283765825","She/They. Mom, Advocate, Writer at https://t.co/he5b3uPAwr. CYW, BA Psych.🦻🏻ASL 2e #Neurodivergent #ADHD #AuDHD #ActuallyAutistic",FALSE,"2011-04-18T00:17:36.000Z",NA,"Manitoba, Canada",FALSE,"Jillian Neurodiversiy MB","https://pbs.twimg.com/profile_images/1621206363538948097/wZcTXbAO_normal.jpg","https://t.co/UOfAitQ0rG",0,1,0,16251,16,1434,2369,NA,NA,NA,NA,NA,NA
"207","1454847608044785665","SpaceHerts","❤️💜 ❤️💜 Today may be the last day of #ADHDawarenessmonth but our mission to increase awareness and understanding of neurodiversity and empower our SPACE families to live their best lives continues day in and day out.

Read more about Karens experience: 
https://t.co/cXsYeTaPM4","en","1454847608044785665","2021-10-31T16:27:54.000Z",FALSE,"797061198781050880","🌟ADHD Foundation Charity of the Year - Supporting Families with Children on the Autistic spectrum, ADHD & Neurodiverse conditions across Hertfordshire 🌟",FALSE,"2016-11-11T12:59:33.000Z",NA,"Hertfordshire",FALSE,"SPACE HERTS","https://pbs.twimg.com/profile_images/1336324919521513476/UyV4Tuwb_normal.jpg","https://t.co/08KicNfEps",1,3,0,1065,3,645,361,NA,NA,NA,NA,NA,NA
"208","1454846787479474182","techgreatness","You never realize how full of friction your working environment is, in every perceptual and interactional dimension, until you get a perceptual “canary” on your team with accessibility issues, experience issues, neurodiversity challenges, etc. 3/","en","1454846784832868362","2021-10-31T16:24:38.000Z",FALSE,"1349477118195896320","Community builder + leader seeking excellence in work/life | Search and Rescue and Wildlife Tracking | Complex Adaptive Systems | Technical excellence | he/him",FALSE,"2021-01-13T22:04:02.000Z","1462861591846666245","Portland, OR",FALSE,"Willem Larsen","https://pbs.twimg.com/profile_images/1391079366038200320/6WDuHXBr_normal.jpg","https://t.co/PB7fF6k4Nl",0,0,0,2113,5,217,303,NA,NA,NA,NA,NA,"1349477118195896320"
"209","1454846301862961152","300inthebreach_","To all of us who care about our fellow human beings, the prosecutions statements about those with #Neurodiversity are dangerously ignorant and hateful. Thank you Lauri! #FreeAssange #AssangeCase #Mentalhealth #SuicidePrevention #HumanRights #AutismAwareness https://t.co/0c9NyEpJ4Y","en","1454846301862961152","2021-10-31T16:22:42.000Z",FALSE,"1424044336220565509","Do you live for freeing The People? Do you work for truth and justice, no matter what sacred cows may be exposed? I will walk that road with you. #FreeAssange",FALSE,"2021-08-07T16:27:01.000Z","1588924064848281600",NA,FALSE,"300","https://pbs.twimg.com/profile_images/1473905071020666883/W1Ymvct8_normal.jpg",NA,3,8,0,1761,2,617,278,"quoted","1454783204779565056","Lauri Love, who was ordered not to be extradited from the UK to the US, slams US government for saying at #Assange proceedings that Asperger's/ Autistic people shouldn't have custody of their children #Assangecase https://t.co/TlNRDDb5mM","en","16589206",NA
