,tweet_id,text,tokenized_text
4071,1282411281480216577,"Thoughts? 
#AskingAutistics 

https://t.co/k3s9nMy8cn",thoughts ? <hashtag> asking autistics </hashtag> <url>
4074,1282408364690087948,not yall making edits of people who use the r slur teach stan twitter abt neurodiversity... the irony of it all,not yall making edits of people who use the r slur teach stan twitter abt neurodiversity . <repeated> the irony of it all
4077,1282402741323739139,"TW// ? Mental health mental illness Neurodiversity 

One of my neurotypical irls is tryna speak over me, a neurodivergent person, about what counts as Neurodiversity.... hun you can literally look it up I’m right this is my life I know what I’m talking about","tw / / ? mental health mental illness neurodiversity one of my neurotypical irls is tryna speak over me , a neurodivergent person , about what counts as neurodiversity . <repeated> hun you can literally look it up i ’ m right this is my life i know what i ’ m talking about"
4079,1282401970246934528,"@_mr_zimbabwe @rodrickluvbxt @SuperChannel64 @atomicacophony ""only autists can say r slur"" LOL
What about literally anyone else with neurodiversity or something. 
I'm a lefty, but fuck these people are on the oppresion olympics","<user> <user> <user> <user> "" only autists can say r slur "" <allcaps> lol </allcaps> what about literally anyone else with neurodiversity or something . i am a lefty , but fuck these people are on the oppresion olympics"
4081,1282398410587373568,@CarryStrategy reference to P1 training? P3 is a whole different ball game.. would be interesting to see the demographic of voters for each camp (ex) Officer / rating / civvie. Combined training encourages true neurodiversity. Attempting to keep this old class system alive is a step backwards,<user> reference to p1 training ? p3 is a whole different ball game . <repeated> would be interesting to see the demographic of voters for each camp ( ex ) officer / rating / civvie . combined training encourages true neurodiversity . attempting to keep this old class system alive is a step backwards
4082,1282397684360331264,"@SNeurotypicals I'm sure it would deeply offend them if neurodiversity used a complete, many-colored puzzle missing one slightly larger piece in the middle.

...let's do it.","<user> i am sure it would deeply offend them if neurodiversity used a complete , many - colored puzzle missing one slightly larger piece in the middle . . <repeated> let us do it ."
4083,1282396475830525952,@PegisStoke @drmfoster I'm so glad to see that neurodiversity seems to be a lot more talked about these days along with the increased recognition of neurdiversity in girls and women.,<user> <user> i am so glad to see that neurodiversity seems to be a lot more talked about these days along with the increased recognition of neurdiversity in girls and women .
4087,1282388518174629890,"You may wonder why I'm posting more about my son and #Neurodiversity this week. It's a topic I try to stay clear of on social media as I struggle to stay #nonjudgmental and unbiased. We have a severe lack of support for our neurodiverse families in the UK 
/1",you may wonder why i am posting more about my son and <hashtag> neurodiversity </hashtag> this week . it ' s a topic i try to stay clear of on social media as i struggle to stay <hashtag> non judgmental </hashtag> and unbiased . we have a severe lack of support for our neurodiverse families in the uk / <number>
4089,1282384145671389184,"Question for #TeamADHD: What celebrity do you consider most representative of neurodiversity or ""normalcy""? Extra points if they're completely terrible people.","question for <hashtag> team adhd </hashtag> : what celebrity do you consider most representative of neurodiversity or "" normalcy "" ? extra points if they are completely terrible people ."
4090,1282383654270926855,"My mum's not even a Biologist, but even SHE knows more about Biodiversity, Neurodiversity and Psychodiversity than ANY TERF I have met online due to working with Children for 15+ years and studying Forest Schools for the last year.","my mum ' s not even a biologist , but even <allcaps> she </allcaps> knows more about biodiversity , neurodiversity and psychodiversity than <allcaps> any terf i </allcaps> have met online due to working with children for <number> + years and studying forest schools for the last year ."
4092,1282380502599598080,"We have to learn body language for work and it just makes me nervous about existing x....x;

They did mention though that like neurodiversity plays a huge role in how someone uses their body language so that's nice. but oh god I'm such a jittery btich",we have to learn body language for work and it just makes me nervous about existing x . <repeated> x; they did mention though that like neurodiversity plays a huge role in how someone uses their body language so that ' s nice . but oh god i am such a jittery btich
4093,1282378253609635842,"A good and brilliant piece about Police Abolition and Neurodiversity by @R_J_Chapman 

https://t.co/ucdv7HDWml",a good and brilliant piece about police abolition and neurodiversity by <user> <url>
4097,1282372470142631944,"@MustardDa1st Um . . . no?

I’m proud of my neurodiversity and there isn’t anything wrong with that.",<user> um . . . no ? i ’ m proud of my neurodiversity and there isn ’ t anything wrong with that .
4103,1282594613795201025,The popular @ArkellDyslexia  introduction to touch typing course for ages 10+ is available to book 17th-20th August.   Four daily one-hour sessions with a maximum of 6 students per session.  Full details here: https://t.co/KyuXPGqJpb  #dyslexia #Neurodiversity https://t.co/D3xX6C9KPo,the popular <user> introduction to touch typing course for ages <number> + is available to book 1 7 th - 2 0 th august . four daily one - hour sessions with a maximum of <number> students per session . full details here : <url> <hashtag> dyslexia </hashtag> <hashtag> neurodiversity </hashtag> <url>
4104,1282590073364635648,"@Time_nowisthe @commaficionado Everyone is their own person. But asking requires both parties to know that one is autistic, and also as other people have commented, other forms of #Neurodiversity have the same impact (eg ADHD). Being introverted can also make this uncomfortable. Why have the expectation?","<user> <user> everyone is their own person . but asking requires both parties to know that one is autistic , and also as other people have commented , other forms of <hashtag> neurodiversity </hashtag> have the same impact ( eg <allcaps> adhd </allcaps> ) . being introverted can also make this uncomfortable . why have the expectation ?"
4105,1282588117204119552,Neurodiversity: Why You Should Recruit Autistic Employees https://t.co/YEz57Yw4Tn,neurodiversity : why you should recruit autistic employees <url>
4106,1282587720381075456,I’ve been doing a lot of thinking about inclusivity lately due to a renewed resolve to face my obligations around #BLM. Inclusivity is intersectional. When did you last consider #Neurodiversity - the “default” expectation isn’t always right - what can we change? https://t.co/vlkhvpFtkO,i ’ ve been doing a lot of thinking about inclusivity lately due to a renewed resolve to face my obligations around <hashtag> blm </hashtag> . inclusivity is intersectional . when did you last consider <hashtag> neurodiversity </hashtag> - the “ default ” expectation isn ’ t always right - what can we change ? <url>
4109,1282584975322292224,"new in @braincomms today, evidence from Khundrakpam et al from @mcgillu - Children with high polygenic risk scores for #Autism have more grey matter but lower white matter connectivity between some brain regions. Hints at neurobiology of #neurodiversity ?https://t.co/eI7yAqWaaP https://t.co/hbkBWzhcPn","new in <user> today , evidence from khundrakpam et al from <user> - children with high polygenic risk scores for <hashtag> autism </hashtag> have more grey matter but lower white matter connectivity between some brain regions . hints at neurobiology of <hashtag> neurodiversity </hashtag> ? <url> <url>"
4111,1282583971587555328,"An extensive collection of accounts people might be interested in covering neurodiversity, disability and other issues.  Not my list - but looks extremely comprehensive so sharing in case helpful. https://t.co/qAEajP7qts","an extensive collection of accounts people might be interested in covering neurodiversity , disability and other issues . not my list - but looks extremely comprehensive so sharing in case helpful . <url>"
4114,1282583176641224704,"@AutumnGarnet Definitely! My accommodations aren't even for my ADHD or Autism, they're for my Chiari and physical disabilities. Earlier diagnosis, supports and education about my neurodiversity would have been amazing.","<user> definitely ! my accommodations are not even for my <allcaps> adhd </allcaps> or autism , they are for my chiari and physical disabilities . earlier diagnosis , supports and education about my neurodiversity would have been amazing ."
4118,1282580323411193858,"AppraisiumProj: DMATalent: Join us at our next neurodiversity workshop, taking place online on Wednesday 29 July, to discover how your business can become more 'neurodiverse friendly'. 

Find out more and get your ticket here: https://t.co/eGBFN4FUON

#… https://t.co/PcXBzbB4RQ","appraisiumproj : dmatalent : join us at our next neurodiversity workshop , taking place online on wednesday <date> , to discover how your business can become more ' neurodiverse friendly ' . find out more and get your ticket here : <url> # … <url>"
4122,1282579330351214592,"The word ‘bubble’ has been used a lot to describe how people can move forward during this pandemic.
It can be a very confusing analogy so here is a video to help understand... 
Check it out on YouTube
.
#neurodiversity #autismawareness #MondayMotivation #itsallaboutthelanguage https://t.co/B0YPO2ClRa",the word ‘ bubble ’ has been used a lot to describe how people can move forward during this pandemic . it can be a very confusing analogy so here is a video to help understand . <repeated> check it out on youtube . <hashtag> neurodiversity </hashtag> <hashtag> autism awareness </hashtag> <hashtag> monday motivation </hashtag> <hashtag> it s all about the language </hashtag> <url>
4123,1282578911356784641,"stop saying ""let kids experiment"" in response to xenogenders/neopronoun discourse. stop infantilizing neurodiversity i beg of you","stop saying "" let kids experiment "" in response to xenogenders / neopronoun discourse . stop infantilizing neurodiversity i beg of you"
4124,1282578142293405698,"An opportunity to publish your articles at Scopus indexed journals by submitting your #manuscript with a huge discount on publication fee
Don't miss the chance 
Grab it fast
Submit here https://t.co/fT48x9C6R5
#Neurodiversity #Psychopathy https://t.co/zJG8QV1I35",an opportunity to publish your articles at scopus indexed journals by submitting your <hashtag> manuscript </hashtag> with a huge discount on publication fee do not miss the chance grab it fast submit here <url> <hashtag> neurodiversity </hashtag> <hashtag> psychopathy </hashtag> <url>
4126,1282577761530503169,"Research suggests that employees on the Autism Spectrum have greater attention to detail and lower absenteeism (Hagner &amp; Cooney, 2005, Hillier et al., 2007). Contact Specialisterne to hear more about how employees with neurodiversity can add to your teams! #career #support https://t.co/i5jvkLfLZw","research suggests that employees on the autism spectrum have greater attention to detail and lower absenteeism ( hagner & cooney , <number> , hillier et al . , <number> ) . contact specialisterne to hear more about how employees with neurodiversity can add to your teams ! <hashtag> career </hashtag> <hashtag> support </hashtag> <url>"
4127,1282577312672817152,"📽️📽️📽️ Embracing Neurodiversity in Tech &amp; Cyber... meet Sam Warner, The Autistic Interpreter https://t.co/Lpcc5Rgvmy via @YouTube","📽 ️ 📽 ️ 📽 ️ embracing neurodiversity in tech & cyber . <repeated> meet sam warner , the autistic interpreter <url> via <user>"
4128,1282575578504323084,"DMATalent: Join us at our next neurodiversity workshop, taking place online on Wednesday 29 July, to discover how your business can become more 'neurodiverse friendly'. 

Find out more and get your ticket here: https://t.co/OiGlorMn5R

#Neurodiversity #… https://t.co/nhSLYO3fMX","dmatalent : join us at our next neurodiversity workshop , taking place online on wednesday <date> , to discover how your business can become more ' neurodiverse friendly ' . find out more and get your ticket here : <url> <hashtag> neurodiversity </hashtag> # … <url>"
4129,1282572223656726533,"Why Hiring Upside Down Thinkers Is a Competitive Advantage, from ADDitude Magazine

https://t.co/jB2LIHyVhp

#ADHD #ADHDireland https://t.co/EqgELUlx5N","why hiring upside down thinkers is a competitive advantage , from additude magazine <url> <hashtag> adhd </hashtag> <hashtag> adh direland </hashtag> <url>"
4130,1282571046022000641,@WomenInAutism Another example of the useless and totally contraproductive NT hate of the #neurodiversity and #actuallyautistic crowd. I am #autistic and disapprove of this message.,<user> another example of the useless and totally contraproductive nt hate of the <hashtag> neurodiversity </hashtag> and <hashtag> actually autistic </hashtag> crowd . i am <hashtag> autistic </hashtag> and disapprove of this message .
4133,1282566512683945984,Check out Noe Santiago's video! #TikTok #Teachers #BlackLivesMattter #Students #DSA #CPUSA #highschool #Neurodiversity #BlackAutisticLivesMatter #AntiTrump #PSL #teachersafety #LGBTQ #Gay #HigherEducation #SudentTeachers #women #kids #teens  https://t.co/VHLLV2kowt,check out noe santiago ' s video ! <hashtag> tik tok </hashtag> <hashtag> teachers </hashtag> <hashtag> black lives matter <elongated> </hashtag> <hashtag> students </hashtag> <hashtag> dsa </hashtag> <hashtag> cpusa </hashtag> <hashtag> high school </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> black autistic lives matter </hashtag> <hashtag> anti trump </hashtag> <hashtag> psl </hashtag> <hashtag> teacher safety </hashtag> <hashtag> lgbtq </hashtag> <hashtag> gay </hashtag> <hashtag> higher education </hashtag> <hashtag> sudent teachers </hashtag> <hashtag> women </hashtag> <hashtag> kids </hashtag> <hashtag> teens </hashtag> <url>
4134,1282565802072383488,@RealSexyCyborg Neurodiversity and hectic offices are a chaotic combination,<user> neurodiversity and hectic offices are a chaotic combination
4137,1282559364545601536,"@abbot_way focused on students’ #brilliance, celebrating #Neurodiversity @MadeByDyslexia https://t.co/nJoDc7ijVK","<user> focused on students ’ <hashtag> brilliance </hashtag> , celebrating <hashtag> neurodiversity </hashtag> <user> <url>"
4138,1282555449234071552,"Also in Google #podcastshow .

 #Learning #differences
 #Neurodiversity
 #Developmental #delay
 #Interventions
 #Family and #parent #support https://t.co/HsuaotRx5k",also in google <hashtag> podcast show </hashtag> . <hashtag> learning </hashtag> <hashtag> differences </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> developmental </hashtag> <hashtag> delay </hashtag> <hashtag> interventions </hashtag> <hashtag> family </hashtag> and <hashtag> parent </hashtag> <hashtag> support </hashtag> <url>
4140,1282546891247550466,"TBH - I'm pretty happy that I'm #gay, have #ADHD, and doing pretty-ok in tech.

as much as ADHD can be a pain in the ass, I also kinda love it and wouldn't change it.

#Neurodiversity","<allcaps> tbh </allcaps> - i am pretty happy that i am <hashtag> gay </hashtag> , have <hashtag> adhd </hashtag> , and doing pretty - ok in tech . as much as <allcaps> adhd </allcaps> can be a pain in the ass , i also kinda love it and would not change it . <hashtag> neurodiversity </hashtag>"
4141,1282545950016319490,"audio #podcasts on #learning #differences #interventions for #developmental #delay, #neurodiversity, #family #support, #parents.  #education. https://t.co/f64NGgl0KM","audio <hashtag> podcasts </hashtag> on <hashtag> learning </hashtag> <hashtag> differences </hashtag> <hashtag> interventions </hashtag> for <hashtag> developmental </hashtag> <hashtag> delay </hashtag> , <hashtag> neurodiversity </hashtag> , <hashtag> family </hashtag> <hashtag> support </hashtag> , <hashtag> parents </hashtag> . <hashtag> education </hashtag> . <url>"
4143,1282545096055943171,@AdultingADHD We’re a team of ND folk who are working to put together a Resource Library which we’ll be launching later this month! We’ll also be running campaigns across our socials over the next few weeks around neurodiversity :),<user> we ’ re a team of nd folk who are working to put together a resource library which we ’ ll be launching later this month ! we ’ ll also be running campaigns across our socials over the next few weeks around neurodiversity <happy>
4144,1282540444279332864,"In our latest blog post, we discuss the difficulties encountered by academics with visible or hidden disabilities, and how thoughtful changes at each stage in the employment process can make a big difference: https://t.co/HjGrsix18o

#disability #neurodiversity #academia","in our latest blog post , we discuss the difficulties encountered by academics with visible or hidden disabilities , and how thoughtful changes at each stage in the employment process can make a big difference : <url> <hashtag> disability </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> academia </hashtag>"
4146,1282537785212182533,"Come share your 5 minutes (or less) of #wisdom/experience with us Friday on Zoom.  The #sciences intersect of the #brain, #education and #neurodiversity.

Kathleen Inoa https://t.co/4prvjsDsyx","come share your <number> minutes ( or less ) of <hashtag> wisdom </hashtag> / experience with us friday on zoom . the <hashtag> sciences </hashtag> intersect of the <hashtag> brain </hashtag> , <hashtag> education </hashtag> and <hashtag> neurodiversity </hashtag> . kathleen inoa <url>"
4150,1282527006840680449,"It's okay to admit you are struggling. Please look out for our Neurodivergent kin. 🧠♾

#Autism #Neurodiversity #Disability #ActuallyAutistic #Change #Transitioning #Burnout #Exhaustion #Routine #Coping #SelfCare https://t.co/kmK0EWRemD",it ' s okay to admit you are struggling . please look out for our neurodivergent kin . 🧠 ♾ <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> disability </hashtag> <hashtag> actually autistic </hashtag> <hashtag> change </hashtag> <hashtag> transitioning </hashtag> <hashtag> burnout </hashtag> <hashtag> exhaustion </hashtag> <hashtag> routine </hashtag> <hashtag> coping </hashtag> <hashtag> self care </hashtag> <url>
4152,1282525021760630785,"Thanks autism_lovers👈🧩. Neurodiversity is a viewpoint that brain differences are normal, rather than deficits. The idea of neurodiversity can have benefits for kids with learning and thinking differences. This… https://t.co/T9iYUvkSK6","thanks autism_lovers 👈 🧩 . neurodiversity is a viewpoint that brain differences are normal , rather than deficits . the idea of neurodiversity can have benefits for kids with learning and thinking differences . this … <url>"
4154,1282523748281745408,#AbledsApplaudWhen I educate them about neurodiversity and the issues with objectifying disabled folks and passing the mic on disability storytelling. They still find a way to remind me just how much of an inspiration I am.,<hashtag> ableds applaud when </hashtag> i educate them about neurodiversity and the issues with objectifying disabled folks and passing the mic on disability storytelling . they still find a way to remind me just how much of an inspiration i am .
4156,1282519388801732608,"@marinamaral2 I'm an aspie, found out recently. All three of my children were on the spectrum, my youngest son was profoundly affected. I wandered into the neurodiversity movement and identitarianism and ableism destroy any goodness that movement has to offer me. I hope you find peace.","<user> i am an aspie , found out recently . all three of my children were on the spectrum , my youngest son was profoundly affected . i wandered into the neurodiversity movement and identitarianism and ableism destroy any goodness that movement has to offer me . i hope you find peace ."
4157,1282518935053705217,"Me.Decoded is built on the stories and insights of the #neurodivergent, and their allies. DM me if you are passionate about #neurodiversity &amp; have something to share.","me . decoded is built on the stories and insights of the <hashtag> neuro divergent </hashtag> , and their allies . dm me if you are passionate about <hashtag> neurodiversity </hashtag> & have something to share ."
4158,1282518350325673984,"STOP USING OTHER PEOPLE’S NEURODIVERSITY AND/OR DISABILITY AS THE REASON YOU PERSONALLY DON’T WANT TO WEAR A MASK, YOU SHIT-ENCRUSTED DICK BISCUITS. https://t.co/bxtIQkKkK8","<allcaps> stop using other people </allcaps> ’ <allcaps> s neurodiversity and </allcaps> / <allcaps> or disability as the reason you personally don </allcaps> ’ <allcaps> t want to wear a mask </allcaps> , <allcaps> you shit </allcaps> - <allcaps> encrusted dick biscuits </allcaps> . <url>"
4159,1282517659074957315,"@SuzanneEvans1 I also live with anxiety &amp; have managed to breathe just fine wearing a mask over my nose &amp; mouth, even while having an anxiety attack. And stop using other people’s neurodiversity as the reason YOU personally don’t want to wear a mask. You sound like a total fucking buffoon.","<user> i also live with anxiety & have managed to breathe just fine wearing a mask over my nose & mouth , even while having an anxiety attack . and stop using other people ’ s neurodiversity as the reason <allcaps> you </allcaps> personally don ’ t want to wear a mask . you sound like a total fucking buffoon ."
4163,1282496471875620864,"“When you have the person, the role has to be fitted around that person, not that you have a job to fill. Otherwise, you’re wasting half of that person.” @CarleneJackson of Cloud9 Insight on the importance of #neurodiversity in the tech sector. 

https://t.co/JEE1gd0OZF https://t.co/OHzRmVzsVr","“ when you have the person , the role has to be fitted around that person , not that you have a job to fill . otherwise , you ’ re wasting half of that person . ” <user> of cloud9 insight on the importance of <hashtag> neurodiversity </hashtag> in the tech sector . <url> <url>"
4164,1282493984569348097,"I wonder if the neurodiversity mob who are constantly crying foul about parents have even the remotest clue how soul crushing and difficult parenting can be at times. 

I remember these days, heart ripping agony of haircuts, hairwashing, dental visits. 

Don't judge others ... https://t.co/I9KnTqdY2l","i wonder if the neurodiversity mob who are constantly crying foul about parents have even the remotest clue how soul crushing and difficult parenting can be at times . i remember these days , heart ripping agony of haircuts , hairwashing , dental visits . do not judge others . <repeated> <url>"
4168,1282488774925197312,"@abstractica I wish we all lose the shame!

You're most welcome! The non-trauma side of somatic stuff might be more relevant to you, with interesting implications in neurodiversity. From what I've seen, it's a burgeoning intersection of research. Perhaps a place to stick a📍for the future :)","<user> i wish we all lose the shame ! you are most welcome ! the non - trauma side of somatic stuff might be more relevant to you , with interesting implications in neurodiversity . from what i have seen , it ' s a burgeoning intersection of research . perhaps a place to stick a 📍 for the future <happy>"
4169,1282487051829432320,"@ellalovesbg This is exactly why I'm starting to talk more on podcasts and my own videos about accessibility, especially for Neurodiversity","<user> this is exactly why i am starting to talk more on podcasts and my own videos about accessibility , especially for neurodiversity"
4172,1282479227326140417,@8abymetal hi :) do u mind explaining to me how neurodiversity affects gender identy?,<user> hi <happy> do u mind explaining to me how neurodiversity affects gender identy ?
4175,1282475409234223104,"Another amazing artwork in our series for #AutisticPride Day 2020, and even though it's been over for a while, we'll continue to celebrate neurodiversity in all its forms. The quote is from one of our employees in Berlin, the painting is from the US team #IT #autism #diversity https://t.co/jGV9qcCZP9","another amazing artwork in our series for <hashtag> autistic pride </hashtag> day <number> , and even though it ' s been over for a while , we will continue to celebrate neurodiversity in all its forms . the quote is from one of our employees in berlin , the painting is from the us team <hashtag> it </hashtag> <hashtag> autism </hashtag> <hashtag> diversity </hashtag> <url>"
4176,1282473344688730113,"@marinamaral2 Many real superpowers have one or more drawbacks. This can be the case with extraordinary mental abilities.

Encouraging neurodiversity encourages more brilliance!",<user> many real superpowers have one or more drawbacks . this can be the case with extraordinary mental abilities . encouraging neurodiversity encourages more brilliance !
4180,1282467797491224576,"Neurodiversity License Plate, Rainbow Infinity Symbol, Autism Awareness, Neurodiversity Car Tag, Vanity Plate, Custom Front License Plate by RufflesAndPixieDust https://t.co/eVvVbsRLrs","neurodiversity license plate , rainbow infinity symbol , autism awareness , neurodiversity car tag , vanity plate , custom front license plate by rufflesandpixiedust <url>"
4183,1282465551751819266,"Marina, I’ve always appreciated your work and now I so much appreciate you sharing. Neurodiversity is a beautiful thing 🌸 I am teaching my students how to design for it and try to emphasise how wonderful and varied its gifts are. As you say, your work is an example of this. https://t.co/SnkATd6Awm","marina , i ’ ve always appreciated your work and now i so much appreciate you sharing . neurodiversity is a beautiful thing 🌸 i am teaching my students how to design for it and try to emphasise how wonderful and varied its gifts are . as you say , your work is an example of this . <url>"
4185,1282464651775795201,"@johnrobison That hard earned self understanding and continued self advocacy can allow neurodivergent people to work for community health.  Studying is preparation, as is studying neurodiversity and how one’s brain works. That preparation is helpful in uncertain times.","<user> that hard earned self understanding and continued self advocacy can allow neurodivergent people to work for community health . studying is preparation , as is studying neurodiversity and how one ’ s brain works . that preparation is helpful in uncertain times ."
4186,1282464101923352576,@JamesClear Neurodiversity,<user> neurodiversity
4187,1282463308856123392,What takes are there out there on expanding Neurodiversity to incorporate the schizophrenia spectrum?,what takes are there out there on expanding neurodiversity to incorporate the schizophrenia spectrum ?
4191,1282462144131284992,"Looking forward to the forthcoming movie @InABeatFilm, in which ""Darrel, a young Black autistic boy, convinces his mom to let him stay home alone so she can pursue a once in a lifetime opportunity."" Trailer online now:

https://t.co/qc2biJorDz #AutisticWhileBlack #Neurodiversity","looking forward to the forthcoming movie <user> , in which "" darrel , a young black autistic boy , convinces his mom to let him stay home alone so she can pursue a once in a lifetime opportunity . "" trailer online now : <url> <hashtag> autistic while black </hashtag> <hashtag> neurodiversity </hashtag>"
4192,1282459878813032448,"Neurodiversity matters
Pass it on...",neurodiversity matters pass it on . <repeated>
4196,1282697043585175554,"In June, #MicroFocus launched its #INSPIRE 20 Podcast series. In this 2nd podcast, Michael Fieldhouse, Social Impact Practice Leader for @DXCTechnology talks about the Dandelion Program, which helps build IT careers for people on the autism spectrum.

https://t.co/39CR9EdMPx https://t.co/gg4uwGWUbY","in june , <hashtag> micro focus </hashtag> launched its <hashtag> inspire </hashtag> <number> podcast series . in this 2 nd podcast , michael fieldhouse , social impact practice leader for <user> talks about the dandelion program , which helps build it careers for people on the autism spectrum . <url> <url>"
4198,1282696794649038849,"@ChrisGPackham Had so much respect for you as a wildlife presenter and advocate for neurodiversity. All gone, now, because of this cynical and quixotic exercise. Give it up! We need new railways if we're ever to get to zero CO2. Focus on the road programme - much more destruction and CO2.","<user> had so much respect for you as a wildlife presenter and advocate for neurodiversity . all gone , now , because of this cynical and quixotic exercise . give it up ! we need new railways if we are ever to get to zero co2 . focus on the road programme - much more destruction and co2 ."
4202,1282693311875227648,#Neurodiversity hires!  https://t.co/EJHTPfsToM,<hashtag> neurodiversity </hashtag> hires ! <url>
4203,1282693026889048064,"#Autistic women bring a unique strength, compassion and high work ethic to the workplace, that must be embraced and an environment provided for them to grow.  https://t.co/dTJBbTHrQK #Neurodiversity #Employment https://t.co/6GuRGz2Tfu","<hashtag> autistic </hashtag> women bring a unique strength , compassion and high work ethic to the workplace , that must be embraced and an environment provided for them to grow . <url> <hashtag> neurodiversity </hashtag> <hashtag> employment </hashtag> <url>"
4204,1282692600319954946,"What has been your experience of NHS and social care services during lockdown? @HW_Richmond would like to hear from those with ADHD and their families on this matter. 

Share your feedback in an online focus group.

#ADHD #Neurodiversity #NHS #socialcareservices https://t.co/ptcT2UhKHs",what has been your experience of <allcaps> nhs </allcaps> and social care services during lockdown ? <user> would like to hear from those with <allcaps> adhd </allcaps> and their families on this matter . share your feedback in an online focus group . <hashtag> adhd </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> nhs </hashtag> <hashtag> social care services </hashtag> <url>
4206,1282691456319336452,Neurodiversity And Intersectionality: Whitney Iles Shares On Exclusion In Autism Recruitment https://t.co/QhXAMAA4mX https://t.co/3FdyPglxQC,neurodiversity and intersectionality : whitney iles shares on exclusion in autism recruitment <url> <url>
4208,1282688865266958336,"Looking forward to chatting to @danwootton on @talkRADIO later about my campaign to put accessibility and inclusivity at the heart of @BorisJohnson @10DowningStreet #buildbuildbuild campaign. 
https://t.co/n2okQzsOas
#BuildBackBetter #neurodiversity #caudwellchildren",looking forward to chatting to <user> on <user> later about my campaign to put accessibility and inclusivity at the heart of <user> <user> <hashtag> build build build </hashtag> campaign . <url> <hashtag> build back better </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> cau dwell children </hashtag>
4209,1282687496925712387,"#SensoryProcessingDisorder #Neurodiversity #HiddenDisability can be very hard to explain, so we hope this picture can be used to show #Neurotypical people how much some people struggle without showing any outwards signs. #BeKind and find out more here:

https://t.co/jGNWKrAazv https://t.co/XXulgOehEl","<hashtag> sensory processing disorder </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> hidden disability </hashtag> can be very hard to explain , so we hope this picture can be used to show <hashtag> neurotypical </hashtag> people how much some people struggle without showing any outwards signs . <hashtag> be kind </hashtag> and find out more here : <url> <url>"
4211,1282686852554792960,"@marketmyscript @KatB_Wolfe Did standup and scriptwrite comedy, so good punching up skills. History background. ASD and ASD son, so understand neurodiversity. Established track record of inclusion. 14 years in tv production and development so can bring ideas as well as writing for the shoot and the edit.","<user> <user> did standup and scriptwrite comedy , so good punching up skills . history background . <allcaps> asd </allcaps> and <allcaps> asd </allcaps> son , so understand neurodiversity . established track record of inclusion . <number> years in tv production and development so can bring ideas as well as writing for the shoot and the edit ."
4212,1282686559855280128,This is an opportunity to move forward and think out of the box. #neurodiversity https://t.co/NaOnyrTBW5,this is an opportunity to move forward and think out of the box . <hashtag> neurodiversity </hashtag> <url>
4213,1282684959258480641,"also abled people, whether you like acknowledging it or not,

feel much more (obliged to be) sensitive to people with what they recognise as a “visible/physical disability”

but speaking about #neurodiversity just makes us ‘attention-seeking’ and ‘covering up lazy social skills.’","also abled people , whether you like acknowledging it or not , feel much more ( obliged to be ) sensitive to people with what they recognise as a “ visible / physical disability ” but speaking about <hashtag> neurodiversity </hashtag> just makes us ‘ attention - seeking ’ and ‘ covering up lazy social skills . ’"
4216,1282683948095733767,"the weirdest part is being perfectly cordial with said people for years

but between being a third culture kid &amp; not-conventionally-read QTIPOC,

neurodiversity is just another layer of me going “I wish you well and love seeing you happy”, but apparently a gap not worth bridging.","the weirdest part is being perfectly cordial with said people for years but between being a third culture kid & not - conventionally - read <allcaps> qtipoc </allcaps> , neurodiversity is just another layer of me going “ i wish you well and love seeing you happy ” , but apparently a gap not worth bridging ."
4217,1282682945057230848,"sad when you realise how often social groups close away cos “you’re a bit weird/not normal, are you”,

or worse still close away silently with their in-jokes and you realise you would’ve loved the friendship but not those trivialities anyway,

it’s late-identified neurodiversity.","sad when you realise how often social groups close away cos “ you ’ re a bit weird / not normal , are you ” , or worse still close away silently with their in - jokes and you realise you would ’ ve loved the friendship but not those trivialities anyway , it ’ s late - identified neurodiversity ."
4228,1282672953956728832,"That's our mission: to grow neurodiversity in cyber - its critical to our future. 
Great to have the support of @GCHQ and our board:  
@atkinsglobal @stephkayaks @TitaniaLtd @BT_UK @Netskope @NCCGroupplc @QinetiQ @TheCyberFish1 @OCSRC 

#neurocyber #neurodiversity https://t.co/oyi1srHUWR",that ' s our mission : to grow neurodiversity in cyber - its critical to our future . great to have the support of <user> and our board : <user> <user> <user> <user> <user> <user> <user> <user> <user> <hashtag> neuro cyber </hashtag> <hashtag> neurodiversity </hashtag> <url>
4230,1282672244821561345,"Respect &amp; compassion work both ways. If so called educators/teachers &amp; let’s remember that is all they are, do not show respect &amp; compassion towards children particularly those with neurodiversity, they have failed to acknowledge, then children will disengage resulting in boredom https://t.co/iHYlMaYfIt","respect & compassion work both ways . if so called educators / teachers & let ’ s remember that is all they are , do not show respect & compassion towards children particularly those with neurodiversity , they have failed to acknowledge , then children will disengage resulting in boredom <url>"
4231,1282671531085172738,So pleased @BooksandChokers is getting the recognition derserved. Diversity in books includes neurodiversity https://t.co/d872p84uCU,so pleased <user> is getting the recognition derserved . diversity in books includes neurodiversity <url>
