"","tweet_id","user_username","text","created_at","possibly_sensitive","lang","author_id","conversation_id","in_reply_to_user_id","user_created_at","user_name","user_protected","user_pinned_tweet_id","user_description","user_verified","user_profile_image_url","user_location","user_url","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id"
"72","1300101888734527488","ltotelin","@hagenilda So do I. And thanks. Because the issue is not linked to my ears but, I suspect, some neurodiversity thing, I'd be very surprised if I ever got a diagnosis.","2020-08-30T16:03:39.000Z",FALSE,"en","1112013949","1300047995577282560","93494706","2013-01-22T16:40:17.000Z","Laurence Totelin",FALSE,NA,"Historian of Greek and Roman medicine and botany, mother of two, feminist, trade unionist, dysgu Cymraeg, Welsh by adoption, super Belgie. Own views (she/her)",FALSE,"https://pbs.twimg.com/profile_images/1239271042566234112/M1GSCsUw_normal.jpg","Cardiff UK","https://t.co/lemUQUwux8",0,0,0,15161,45,2372,3560,NA,NA,NA,NA,NA
"73","1300101600619499521","eruvadhril","RT @NeuroRebel: “They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-auti…","2020-08-30T16:02:30.000Z",FALSE,"en","135077019","1300101600619499521",NA,"2010-04-20T08:05:56.000Z","Danielle",FALSE,NA,"🖤🐨🤍💜
Das Leben ist zu kurz, um langweilige Geschichten zu lesen",FALSE,"https://pbs.twimg.com/profile_images/1400922109212254214/ZkIk3mlD_normal.jpg","Utrecht","https://t.co/tnFiYnKwZ4",32,0,0,38946,7,273,316,"retweeted","1300079113923776513","“They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-autistic people more comfortable? 

#ActuallyAutistic #autism #autistic #neurodiversity #autism… https://t.co/iMYS9YUzJW","en","801841042710495232"
"74","1300101561687957505","JMB_NL","DK's ""Chickenshit Conformist"" seems to be about #neurodiversity and #autism advocacy too 🙂

""Where's the common cause?
Too many factions safely sulk in their shells
""Agree with us on everything or we won't help with anything""
That kind of attitude just makes a split grow wider.","2020-08-30T16:02:21.000Z",FALSE,"en","1472362512","1300101561687957505",NA,"2013-05-31T15:12:35.000Z","Johan030",FALSE,NA,"Comp/electro/sci nerd | Pro-vaxx, GMOs and peaceful nuke tech | Amateur radiation det. and physics enthusiast | PD1JMB |
👉 @dynode@mas.to",FALSE,"https://pbs.twimg.com/profile_images/1621261467075887104/91vA2-OX_normal.jpg","Utrecht, The Netherlands","https://t.co/tkGhx0I1gQ",0,0,0,16778,5,348,346,NA,NA,NA,NA,NA
"75","1300100494476664843","cozyprincematty","do you know of any autism symbols that are widely accepted to be okay to use? (when i tried to look it up most of… — theres the neurodiversity infinity symbol, theres autisticat, and gold as a symbol for autism is pretty common be… https://t.co/byat2ea9C5","2020-08-30T15:58:07.000Z",FALSE,"en","838723337031401473","1300100494476664843",NA,"2017-03-06T12:10:01.000Z","matty (append *its a bit more complex than that)",FALSE,"1609121249271386113","24, he/him (sé/é 🇮🇪), white
💫 Personal Account! pls tag @mattyoksmith for neighbourly related things 🏘
💕 @spacemanrhys 💕
pls do not they/them me
BLM",FALSE,"https://pbs.twimg.com/profile_images/1533959710814179328/034UNxiU_normal.jpg","Republic of Ireland","https://t.co/dCweTsNVZM",0,4,0,55823,23,777,719,NA,NA,NA,NA,NA
"76","1300100294454509569","femaleonthespec","OMG lets do it! And at the end we could gather all the autistics from the show to take down A$
•
•
•
#autism #autismspectrum #autismspectrumdisorder #neurodiversity #neurodivergent #actuallyautistic #stimming… https://t.co/G7jxbwYVRn","2020-08-30T15:57:19.000Z",FALSE,"en","1201389688075902976","1300100294454509569",NA,"2019-12-02T06:36:47.000Z","femaleonthespectrum",FALSE,NA,"I am #ActuallyAutistic and I have OCD, ADHD and multiple anxiety disorders. These things tend to keep my life pretty interesting😂",FALSE,"https://pbs.twimg.com/profile_images/1220924973868437504/u2N0FJIM_normal.jpg",NA,NA,0,0,0,25,0,10,39,NA,NA,NA,NA,NA
"77","1300094208443740161","autism_boulder","RT @thinkingautism: If you want to do right by your autistic kid (or any autistic person, really), then please do your best to understand a…","2020-08-30T15:33:08.000Z",FALSE,"en","782042525531987968","1300094208443740161",NA,"2016-10-01T02:20:42.000Z","Autism Society of Boulder County",FALSE,NA,"The Autism Society of Boulder County strives to improve the lives of people living with autism by proving opportunities for support, recreation and education.",FALSE,"https://pbs.twimg.com/profile_images/1460323065053675523/ToVupCQl_normal.jpg","Boulder, CO","https://t.co/O9lUiVBIUU",43,0,0,1312,14,185,219,"retweeted","1299747871575556098","If you want to do right by your autistic kid (or any autistic person, really), then please do your best to understand and respect these factors about being autistic— like processing time, echolalia, and stimming:

https://t.co/gYvvZsYMPc 

#autism #autistic #Neurodiversity","en","152835605"
"78","1300094206699069443","ettubrody","That being said!! Don't use your neurodiversity as a cover to be shitty towards people!!! That's ALSO a very real thing and aggressively not okay to do.","2020-08-30T15:33:08.000Z",FALSE,"en","3976905849","1300093849176625152","3976905849","2015-10-17T04:28:23.000Z","Bear",FALSE,"1484720214759686147","they/them 💛 books 💛",FALSE,"https://pbs.twimg.com/profile_images/1471972030396473351/kPqI9GFM_normal.jpg",NA,NA,0,20,0,23739,19,3171,985,NA,NA,NA,NA,NA
"79","1300093809125138433","ynsker","RT @NeuroRebel: “They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-auti…","2020-08-30T15:31:33.000Z",FALSE,"en","317609407","1300093809125138433",NA,"2011-06-15T05:49:15.000Z","Ynske",FALSE,NA,"Likes written words more than spoken ones ~ Differently wired and weirdly sane 
#actuallyautistic #autimom #writinglife #muaythai #mountainbike #yūgen #whiskey",FALSE,"https://pbs.twimg.com/profile_images/1512377368068988931/UFe9Z_1Q_normal.jpg",NA,NA,32,0,0,3561,4,136,333,"retweeted","1300079113923776513","“They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-autistic people more comfortable? 

#ActuallyAutistic #autism #autistic #neurodiversity #autism… https://t.co/iMYS9YUzJW","en","801841042710495232"
"80","1300091534940012545","Craoline85","Me hace gracia, la ministra de educación, con que nuestros hijos tienen derecho y obligación de ir al colegio, pero un niño autista con adaptaciones curriculares, sin embargo no tiene derecho a titular⬇️ #soyautista #somosautistas #derechosautistas #neurodiversity","2020-08-30T15:22:31.000Z",FALSE,"es","336438959","1300091534940012545",NA,"2011-07-16T08:54:55.000Z","Caroline Celebrindal",FALSE,"1501498429805113345","#autisteam #Autismom #SoyAutista #Autisfamily #SomosAutistas",FALSE,"https://pbs.twimg.com/profile_images/1115912178081697792/QbRh9CQp_normal.jpg","Arda.",NA,15,42,0,5376,13,796,457,NA,NA,NA,NA,NA
"81","1300090519440293896","agustinalbesa","RT @Jeanvaljean689: Neurodiversity is a coral reef;

It's a form of collective strength, resilience, and beauty.

Don't let anyone imply ot…","2020-08-30T15:18:29.000Z",FALSE,"en","97510897","1300090519440293896",NA,"2009-12-17T19:43:04.000Z","Agustin",FALSE,"1156443355410309120","Americano sin escrúpulos. Webmaster.",FALSE,"https://pbs.twimg.com/profile_images/610394584254971904/PE0GRYcM_normal.jpg","Casetas-Zaragoza","https://t.co/UkKDEsxSxg",1,0,0,9326,3,283,1455,"retweeted","1300089614393249793","Neurodiversity is a coral reef;

It's a form of collective strength, resilience, and beauty.

Don't let anyone imply otherwise.","en","6705482"
"82","1300089614393249793","Jeanvaljean689","Neurodiversity is a coral reef;

It's a form of collective strength, resilience, and beauty.

Don't let anyone imply otherwise.","2020-08-30T15:14:53.000Z",FALSE,"en","6705482","1300089614393249793",NA,"2007-06-10T00:45:12.000Z","Matt Jugo",FALSE,"1359232585390383106","Psychiatrist/therapist | Health | Parenting | Music | Climate | he/him | feminist | Medical Humanities | Mastodon: @mattjugo@ieji.de | #BLM | 🏳️‍🌈",FALSE,"https://pbs.twimg.com/profile_images/1522611380121079808/LF-8hrUi_normal.jpg","Oakland, CA",NA,1,2,0,17590,109,6215,6626,NA,NA,NA,NA,NA
"83","1300089217251520512","Emily_A_333","@saucymincks  neurodiversity manifesto what the fuck is that","2020-08-30T15:13:18.000Z",FALSE,"en","110812400","1300077165338394625","110812400","2010-02-02T21:24:53.000Z","Ms. Mack and Cheese",FALSE,"1180498302640500736","🌻 Jesus-follower, writer, teacher, camp counselor, hard of hearing, ADHD, flower child. endless bank of useless knowledge. she/her 🤟🏻",FALSE,"https://pbs.twimg.com/profile_images/1473869540698243074/nf4scdQk_normal.jpg","Indianapolis, IN",NA,0,1,0,18703,0,384,627,NA,NA,NA,NA,NA
"84","1300088462553612289","selifator","RT @NeuroRebel: “They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-auti…","2020-08-30T15:10:18.000Z",FALSE,"en","271482155","1300088462553612289",NA,"2011-03-24T16:03:04.000Z","Linkedin Park",FALSE,"796386544147841025","Guus. Burn thrones, build tables, socialist, anti-fascist, find me where-ever as selifator",FALSE,"https://pbs.twimg.com/profile_images/1604590090122149891/YhWDKf7D_normal.jpg",NA,NA,32,0,0,155826,18,210,889,"retweeted","1300079113923776513","“They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-autistic people more comfortable? 

#ActuallyAutistic #autism #autistic #neurodiversity #autism… https://t.co/iMYS9YUzJW","en","801841042710495232"
"85","1300087438581272576","Karlwak","RT @NeuroRebel: “They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-auti…","2020-08-30T15:06:14.000Z",FALSE,"en","27681790","1300087438581272576",NA,"2009-03-30T17:08:16.000Z","Atlas",FALSE,NA,"Heinz58 Caucasian Hetro Male. I now understand my unwarranted privledge. Listening to learn not respond.",FALSE,"https://pbs.twimg.com/profile_images/1269478469777256450/3XPPaaiO_normal.jpg","PNW",NA,32,0,0,1600,0,99,573,"retweeted","1300079113923776513","“They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-autistic people more comfortable? 

#ActuallyAutistic #autism #autistic #neurodiversity #autism… https://t.co/iMYS9YUzJW","en","801841042710495232"
"86","1300086015445667841","AlvaroF","RT @mocost: Bovine neurodiversity!  

""genes identified in a meta‑analysis of cattle temperament contribute to neuron development functions…","2020-08-30T15:00:35.000Z",FALSE,"en","10829622","1300086015445667841",NA,"2007-12-04T05:01:47.000Z","Álvaro Fernández Ibáñez",FALSE,"1526619358188797957","Run @sharpbrains.com, co-authored SharpBrains Guide to Brain Fitness, El Cerebro Que Cura. Advise @WEF Neuro Council @TeacherPrize @institucionsek. De Bilbao.",FALSE,"https://pbs.twimg.com/profile_images/1438247147212877824/RgzwVhQy_normal.jpg","Boca Raton, FL","https://t.co/ysQ53dJONB",3,0,0,15147,355,4112,269,"retweeted","1300002015456747521","Bovine neurodiversity!  

""genes identified in a meta‑analysis of cattle temperament contribute to neuron development functions &amp; are differentially expressed in human brain. Furthermore, some ASD susceptibility genes are associated with cattle temperament"" 

via @schneiderleonid https://t.co/g5vEgDe44I","en","18985501"
"87","1300085366448365569","ZoomShift","Explore the benefits of hiring a neurodiverse team, and learn some strategies to better support your staff members. #HR #MentalHealth @QuayMagazine

https://t.co/KjiH7k4vha","2020-08-30T14:58:00.000Z",FALSE,"en","250359339","1300085366448365569",NA,"2011-02-10T23:09:54.000Z","ZoomShift",FALSE,"1409511462985424899","Scheduling & time clock software designed for hourly employees.",FALSE,"https://pbs.twimg.com/profile_images/634847490903289856/IQKyzCQ8_normal.png","Milwaukee, WI","http://t.co/CRIPupnEym",0,0,0,4033,15,580,607,NA,NA,NA,NA,NA
"88","1300084265607213056","QueerlyAutistic","@PerplexedSeal @TheWalkingDeaf @qanondenier @hayxsmith That this person clearly has issues with the neurodiversity movement and thinks it's okay to come into a Deaf person's mentions and use them as pawns in that grudge against neurodiversity is kind of appalling, tbh.","2020-08-30T14:53:37.000Z",FALSE,"en","979039564009484288","1299318944277434369","979039564009484288","2018-03-28T16:56:36.000Z","Erin Ekins (she/her)",FALSE,"1319677816024301570","31. Autistic. Queer. Fat. Fangirl. Wearer of fab earrings. Author of 'Queerly Autistic: The Ultimate Guide for LGBTQIA+ Teens on the Spectrum' (OUT NOW!)",FALSE,"https://pbs.twimg.com/profile_images/1319743272915488770/vT29GY5A_normal.jpg",NA,"https://t.co/IHmPgRYyUg",0,1,0,88658,119,15502,951,NA,NA,NA,NA,NA
"89","1300083903802281987","PinUpAC87","RT @NeuroRebel: “They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-auti…","2020-08-30T14:52:11.000Z",FALSE,"en","3349589338","1300083903802281987",NA,"2015-06-28T18:44:02.000Z","Blood, Thread, & Shears (They/Them)",FALSE,"1497602204701794309","Autistic. Disability rights advocate, Nerd, Photographer, Dancer, TTRPG Player, and Twitch Affiliate. Artificer and Bard. Queer/Bisexual. Banner photo by me.",FALSE,"https://pbs.twimg.com/profile_images/1536003608558305281/ekG3yZBE_normal.jpg",NA,"https://t.co/BtAGhQ7Ah0",32,0,0,21665,9,347,548,"retweeted","1300079113923776513","“They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-autistic people more comfortable? 

#ActuallyAutistic #autism #autistic #neurodiversity #autism… https://t.co/iMYS9YUzJW","en","801841042710495232"
"90","1300083624826613761","QueerlyAutistic","@PerplexedSeal @TheWalkingDeaf @qanondenier @hayxsmith The only manifesto I'm aware of is the one put together by Neurodivergent Labour, but that's specifically a manifesto that a group of neurodivergent activists have put together for the Labour party, not a neurodiversity manifesto.","2020-08-30T14:51:05.000Z",FALSE,"en","979039564009484288","1299318944277434369","49312803","2018-03-28T16:56:36.000Z","Erin Ekins (she/her)",FALSE,"1319677816024301570","31. Autistic. Queer. Fat. Fangirl. Wearer of fab earrings. Author of 'Queerly Autistic: The Ultimate Guide for LGBTQIA+ Teens on the Spectrum' (OUT NOW!)",FALSE,"https://pbs.twimg.com/profile_images/1319743272915488770/vT29GY5A_normal.jpg",NA,"https://t.co/IHmPgRYyUg",0,2,0,88658,119,15502,951,NA,NA,NA,NA,NA
"91","1300083313625849856","HiggsNorah","Mobi Download Free Neurotribes: The Legacy of Autism and the Future of Neurodiversity -&gt; https://t.co/jiGznxrzA4","2020-08-30T14:49:51.000Z",FALSE,"en","1299225476649480194","1300083313625849856",NA,"2020-08-28T06:01:15.000Z","Norah Higgs",FALSE,NA,"Acquiring wisdom is great but it is not the goal, applying it is.",FALSE,"https://pbs.twimg.com/profile_images/1299225550469300224/hIqF8g9-_normal.jpg","NYC, US","https://t.co/XFlhm4H1Ag",0,0,0,3593,1,6,12,NA,NA,NA,NA,NA
"92","1300082739681452032","lifesmyth","More and more people are recognizing that #ADHD and other forms of #Neurodiversity are not disabilities but different abilities forced to get by in an unforgiving, linear reductionist world.
#NeurodiverseSquad #TeamADH https://t.co/OeFEOuHYdT","2020-08-30T14:47:34.000Z",FALSE,"en","26826998","1300082739681452032",NA,"2009-03-26T19:29:37.000Z","Dances With Complexity",FALSE,NA,"#WarmData & #PeopleNeedPeople Host, #Holochain supporter, Regenerative systems, Video Production, Complexity & Emergence #MutualLearning is the way!",FALSE,"https://pbs.twimg.com/profile_images/1560247515651444737/P4pTiVX__normal.jpg","Niwot (near Boulder) Colorado",NA,0,5,0,19277,72,3036,972,"quoted","1300071048008921093","What if the tables were turned &amp; most of society possessed the ADHD nervous system? It suggests that ADHD might be less of a “disability,” &amp; more of an alternate set of strengths &amp; weaknesses. Here is a “story” about how a neurotypical student would fare. https://t.co/AIpkBJwsdX","en","33988890"
"93","1300080566658887680","budgie","RT @NeuroRebel: “They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-auti…","2020-08-30T14:38:56.000Z",FALSE,"en","620333","1300080566658887680",NA,"2007-01-10T01:35:12.000Z","Lee 'Budgie' Barnett",FALSE,"1476993362658050053","Wanderer & Wonderer ll Writer ll A Life In Pictures ⟦Dec 2021 Update⟧: https://t.co/2JJ15Z384Z ll Prefers ‘budgie’ to ‘lee’… https://t.co/B0N4mzlVBo",FALSE,"https://pbs.twimg.com/profile_images/1876720416/tbudgie_normal.jpg","London, UK","https://t.co/4yMwNSDFrH",32,0,0,207209,131,2364,533,"retweeted","1300079113923776513","“They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-autistic people more comfortable? 

#ActuallyAutistic #autism #autistic #neurodiversity #autism… https://t.co/iMYS9YUzJW","en","801841042710495232"
"94","1300080290279243776","Scary_Cat_Lady","RT @NeuroRebel: “They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-auti…","2020-08-30T14:37:50.000Z",FALSE,"en","20109436","1300080290279243776",NA,"2009-02-05T00:24:16.000Z","Cat (Everything's Fine)",FALSE,"1618934430286114818","'pretty great' - trusted source. 

''I'm into gifts; I'll go and have a look.'' 🐍🎁🏴‍☠️",FALSE,"https://pbs.twimg.com/profile_images/1627774329424433162/U3KMqwkb_normal.jpg","Devon","https://t.co/WH6de5QHCP",32,0,0,56195,31,906,1125,"retweeted","1300079113923776513","“They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-autistic people more comfortable? 

#ActuallyAutistic #autism #autistic #neurodiversity #autism… https://t.co/iMYS9YUzJW","en","801841042710495232"
"95","1300079988146950144","KatyCycles","@Nicovel0 @cam_sf Yes - it’s a total neurodiversity fail @TheSun anyway, infection rates are higher than when we closed schools in March - have families stuck out this summer totally in vain?????????","2020-08-30T14:36:38.000Z",FALSE,"en","2880230993","1300074751298351105","1667626296","2014-11-16T23:54:49.000Z","Katy Rodda Still Wants 2m",FALSE,"1587382766135644163","It's a verb. She walks, too. Even more km than miles. Find me @Mastodon.social@KatyCycles",FALSE,"https://pbs.twimg.com/profile_images/534654393606340608/zFHFm2Cm_normal.jpeg",NA,NA,0,0,0,54850,25,2116,774,NA,NA,NA,NA,NA
"96","1300079912234020865","whisperwjames","RT @NeuroRebel: “They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-auti…","2020-08-30T14:36:20.000Z",FALSE,"en","14850740","1300079912234020865",NA,"2008-05-21T01:31:33.000Z","Whisper",FALSE,"1291546117822242817","Podcaster: Mom: 🏳️‍🌈 LGBTQ : Feminist : 🌏 Globalist : COG Cult Survivor: Artist: 🌊 #Resister: Atheist : She/her : #cultsurvivor #igotout",FALSE,"https://pbs.twimg.com/profile_images/1291070743099240448/JiXInSF__normal.jpg","So Cal USA","https://t.co/BVi4vav1wl",32,0,0,3838,0,557,1617,"retweeted","1300079113923776513","“They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-autistic people more comfortable? 

#ActuallyAutistic #autism #autistic #neurodiversity #autism… https://t.co/iMYS9YUzJW","en","801841042710495232"
"97","1300079483756707847","andrewmorrisuk","RT @NeuroRebel: “They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-auti…","2020-08-30T14:34:37.000Z",FALSE,"en","2358562603","1300079483756707847",NA,"2014-02-23T21:58:16.000Z","Andrew Morris",FALSE,NA,"Passionate about how IT solutions can bring positive value to our business and personal lives. Proud #autisticparent. Son of a parent with #dementia",FALSE,"https://pbs.twimg.com/profile_images/1526832446402084864/AB6LX2Bg_normal.jpg","Bedford",NA,32,0,0,704587,329,16149,1713,"retweeted","1300079113923776513","“They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-autistic people more comfortable? 

#ActuallyAutistic #autism #autistic #neurodiversity #autism… https://t.co/iMYS9YUzJW","en","801841042710495232"
"98","1300079458175660033","Guilthunderss","RT @NeuroRebel: “They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-auti…","2020-08-30T14:34:31.000Z",FALSE,"en","3350834386","1300079458175660033",NA,"2015-06-29T14:30:38.000Z","Associal A-hole (She/elle)",FALSE,NA,"",FALSE,"https://pbs.twimg.com/profile_images/1168789931264638977/Z70E5UIn_normal.png",NA,NA,32,0,0,2046,0,29,74,"retweeted","1300079113923776513","“They are so high functioning!”

Oh, you mean really good at hiding their struggles &amp; blending in in order to make non-autistic people more comfortable? 

#ActuallyAutistic #autism #autistic #neurodiversity #autism… https://t.co/iMYS9YUzJW","en","801841042710495232"
"99","1300076770289385472","addtrepreneur","RT @AdhdRichmond: Check out our FREE ADHD handbook - we've put together an essential guide to services &amp; support for parents and carers of…","2020-08-30T14:23:50.000Z",FALSE,"en","1039692510094917632","1300076770289385472",NA,"2018-09-12T01:49:45.000Z","ADDtrepreneur - helping ADHD entrepreneurs succeed",FALSE,NA,"I’m on a mission to help entrepreneurs with ADHD succeed in business & in life. Podcast on iTunes & Spotify. Learning more about my kids' and my own ADHD daily!",FALSE,"https://pbs.twimg.com/profile_images/1183556736046764033/K8ZSSdoS_normal.jpg","United Kingdom","https://t.co/dxwrcL7RSf",2,0,0,168,4,341,1009,"retweeted","1300068269148311553","Check out our FREE ADHD handbook - we've put together an essential guide to services &amp; support for parents and carers of young people with ADHD, all in one place. 

https://t.co/YtRFc1hAkT

#ADHD #neurodiversity","en","1162830217"
"100","1300076432811581441","tomcolgan_2212","RT @AmandaLane247: ‘The Ballad of Monoceros’ by @tomcolgan_2212, performed by Alex Leak, directed by @aliceeklund_ animation by Constance V…","2020-08-30T14:22:30.000Z",FALSE,"en","829313040298438657","1300076432811581441",NA,"2017-02-08T12:56:51.000Z","Tom Colgan",FALSE,"879439368364183552","• he/him • actor @E15ActingSchool • director • writer • facilitator @NYTofGB • 🏴󠁧󠁢󠁷󠁬󠁳󠁿",FALSE,"https://pbs.twimg.com/profile_images/1297999799963312128/DTdXjP2O_normal.jpg","Llantwit Major, Wales",NA,1,0,0,606,0,350,585,"retweeted","1300014216569593856","‘The Ballad of Monoceros’ by @tomcolgan_2212, performed by Alex Leak, directed by @aliceeklund_ animation by Constance Villemot is definitely one to watch. Explores neurodiversity and identity and rejection - it’s beautiful and unapologetic 🌟","en","1531969682"
"101","1300073653367902209","blinkingsam","@hayxsmith wtf is the neurodiversity manifesto?","2020-08-30T14:11:27.000Z",FALSE,"en","2326005614","1299866199665324032","1087757048681545730","2014-02-03T20:30:20.000Z","blinkingsam",FALSE,"1407825094802554891","Autistic. He/They. 🌹",FALSE,"https://pbs.twimg.com/profile_images/1484325410854735876/kiBEEm-y_normal.png","Indiana, USA",NA,0,2,0,10783,3,686,3397,NA,NA,NA,NA,NA
"102","1300073502041690113","horseandbeagle","RT @thinkingautism: If you want to do right by your autistic kid (or any autistic person, really), then please do your best to understand a…","2020-08-30T14:10:51.000Z",FALSE,"en","1486686332","1300073502041690113",NA,"2013-06-06T03:12:50.000Z","Carol Barth",FALSE,NA,"Planet loving mother, wife, Autism advocate, horse & beagle lover, singer & guitar player...",FALSE,"https://pbs.twimg.com/profile_images/980566844099780608/eO6_DITN_normal.jpg","Wisconsin, USA",NA,43,0,0,15358,0,125,161,"retweeted","1299747871575556098","If you want to do right by your autistic kid (or any autistic person, really), then please do your best to understand and respect these factors about being autistic— like processing time, echolalia, and stimming:

https://t.co/gYvvZsYMPc 

#autism #autistic #Neurodiversity","en","152835605"
"103","1300073368813735938","AutiLeven","Neurodiversity does not mean 'we're all a bit quirky.'
It means neurological diversity is human diversity.
It means no matter how different we are neurologically, we all deserve human rights.","2020-08-30T14:10:19.000Z",FALSE,"en","1651781606","1300073368813735938",NA,"2013-08-07T02:09:06.000Z","Autism Life 🏳️‍🌈",FALSE,NA,"they/them. Autistic.
I have: Crohn's, Asthma, Migraines, PTSD,. Hobbies: Baking, organising events, anime/manga, fantasy. I am: Autism experience consultant ★",FALSE,"https://pbs.twimg.com/profile_images/1136395248886665216/BWP8LkRM_normal.png",NA,NA,0,4,0,32059,23,1380,241,NA,NA,NA,NA,NA
"104","1300072967842521099","autismjobclubca","How companies can support neurodiverse employees who choose to ‘come out’ https://t.co/j7YIwJLQ1l #neurodiversity","2020-08-30T14:08:44.000Z",FALSE,"en","930634348537286656","1300072967842521099",NA,"2017-11-15T03:11:33.000Z","Autism Job Club Canada",FALSE,NA,"Want to Learn about how to get a job? Join the Autism Job Club! The Autism Job Club meets once per month in Halton for workshops and peer to peer learning.",FALSE,"https://pbs.twimg.com/profile_images/1562528075526688768/I16p12_W_normal.jpg","Halton, Ontario","https://t.co/IVZ3Z2hUTa",0,0,0,3017,4,156,27,NA,NA,NA,NA,NA
"105","1300070782945632257","jones_akia","Neurodiversity: Why You Should Recruit Autistic Employees https://t.co/OzH2SwHN2l","2020-08-30T14:00:03.000Z",FALSE,"en","1266022454448791557","1300070782945632257",NA,"2020-05-28T15:04:17.000Z","Akia Jones",FALSE,NA,"Experienced Healthcare Recruiter",FALSE,"https://pbs.twimg.com/profile_images/1266022609059274754/Xn-rv5xc_normal.jpg",NA,NA,0,0,0,924,0,28,33,NA,NA,NA,NA,NA
"106","1300068269148311553","AdhdEmbraceUK","Check out our FREE ADHD handbook - we've put together an essential guide to services &amp; support for parents and carers of young people with ADHD, all in one place. 

https://t.co/YtRFc1hAkT

#ADHD #neurodiversity","2020-08-30T13:50:04.000Z",FALSE,"en","1162830217","1300068269148311553",NA,"2013-02-09T12:23:51.000Z","Adhd Embrace",FALSE,NA,"We support parents, carers, and professionals working with children and young people with ADHD. info@adhdembrace.org",FALSE,"https://pbs.twimg.com/profile_images/1446449174896123904/xIcAVRLQ_normal.jpg","London, England","https://t.co/R6t7Q8APew",2,2,0,6620,107,3342,1747,NA,NA,NA,NA,NA
"107","1300062443687882752","SulaimanRKhan","RT @ThisAbilityLtd: Week 4 of 4–#Neurodiversity. 

We’re working with @_TheOtherBox supporting their #DiversityDictionary this month!

Read…","2020-08-30T13:26:55.000Z",FALSE,"en","213644552","1300062443687882752",NA,"2010-11-09T12:49:42.000Z","Sulaiman R. Khan 🧑🏽‍🦼🚀🌍💚🌻🌈✊🏿",FALSE,"1617625248442232833","Crip/Wild/Sexy AF Adventurer+WIP | Daringly integrating Disability | Access, Post-Ableism+Disability Liberation | Forever a radical with Garam Masala badassery.",FALSE,"https://pbs.twimg.com/profile_images/1556327311644958723/WK9dibM7_normal.jpg","London, UK | Global Wanderer","https://t.co/rAPGDZXtEW",3,0,0,20420,109,3436,5002,"retweeted","1300053926423810049","Week 4 of 4–#Neurodiversity. 

We’re working with @_TheOtherBox supporting their #DiversityDictionary this month!

Read more: https://t.co/uav1uHNLZF

#CripTheVote #AdaptTheFeed #Ableism #ThisAbility #Neurodivergent #Neurotypical #Disability #SocialModelOfDisability #TOBcommunity https://t.co/2jpU8db6id","en","787339824688750592"
"108","1300061828714835969","Psychanthrope","So pleased at this review of “Living on the Spectrum” on the blog Treeshallow.@KaptainKat90 covers autism, neurodiversity and the fantastical;latest book Nekromancer’s Cage features musical bandits,talking cats, and a young alchemist protagonist. Relevant. https://t.co/n0YuJvmKj3","2020-08-30T13:24:28.000Z",FALSE,"en","404409751","1300061828714835969",NA,"2011-11-03T21:54:29.000Z","Elizabeth Fein",FALSE,NA,"Clinical ethnographer, critical psychologist, synthpop songwriter, incorrigible bureaucrat.",FALSE,"https://pbs.twimg.com/profile_images/607340276391157760/g0kzpnZx_normal.jpg",NA,NA,0,1,0,187,15,394,201,NA,NA,NA,NA,NA
