"","tweet_id","user_username","text","possibly_sensitive","author_id","conversation_id","created_at","lang","in_reply_to_user_id","user_created_at","user_protected","user_name","user_profile_image_url","user_location","user_description","user_verified","user_url","user_pinned_tweet_id","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id"
"265","1576208748452151296","gillsy1002_","RT @adhdadultuk: We are trying for 30 days of ADHD short videos during #ADHDawarenessmonth (assuming we don't forget or get bored).

Here i…",FALSE,"262338840","1576208748452151296","2022-10-01T13:53:44.000Z","en",NA,"2011-03-07T21:25:24.000Z",FALSE,"Chris Gilham","https://pbs.twimg.com/profile_images/1562143221320400903/HY9gaWqH_normal.jpg",NA,"Check out #DoItForHer https://t.co/f2LI5fOZwZ Co-host of @AllBetsAreOff_ recovery podcast and @GamblingEduNet Trustee. #sober #recovery #ADHD",FALSE,"https://t.co/lkbWJtxuw8","1586706241400803334",19,0,0,12620,9,2621,3410,"retweeted","1576208153385242625","We are trying for 30 days of ADHD short videos during #ADHDawarenessmonth (assuming we don't forget or get bored).

Here is our very own @afatscientist with video #1; What is ADHD?

#ADHDpodcast #adhdtwitter #Neurodivergent #AdultADHD #TheADHDAdults #ADHDUK #ADD #Neurodiversity https://t.co/7XK1MceHAD","en","1356545831487340545"
"266","1576208598094401537","HelenTager","RT @AmySFLutz: The efforts of Neurodiversity advocates to sanitize the language used in autism research is positively Orwellian:",FALSE,"1364307109890908166","1576208598094401537","2022-10-01T13:53:08.000Z","en",NA,"2021-02-23T20:12:34.000Z",FALSE,"Helen Tager-Flusberg","https://pbs.twimg.com/profile_images/1455612277990641668/13-cSMqI_normal.jpg","Massachusetts, USA","autism (but not autistic) scientist; development of language and the brain; Professor @BU; avid reader",FALSE,"https://t.co/ndg28Qne2n",NA,13,0,0,667,7,997,272,"retweeted","1576180394491187200","The efforts of Neurodiversity advocates to sanitize the language used in autism research is positively Orwellian: https://t.co/W12GF91iIz","en","3152011915"
"267","1576208593916788736","SFAutismSociety","RT @AmySFLutz: The efforts of Neurodiversity advocates to sanitize the language used in autism research is positively Orwellian:",FALSE,"2283680461","1576208593916788736","2022-10-01T13:53:07.000Z","en",NA,"2014-01-09T14:42:37.000Z",FALSE,"SF Autism Society","https://pbs.twimg.com/profile_images/1465945797858447365/TJgaFsJK_normal.jpg","SF Bay Area","Autism Society San Francisco Bay Area. Working to expand the limited housing and lifespan care options for the surging population of young adults with autism.",FALSE,"https://t.co/56qtHa7p9r",NA,13,0,0,740,16,519,93,"retweeted","1576180394491187200","The efforts of Neurodiversity advocates to sanitize the language used in autism research is positively Orwellian: https://t.co/W12GF91iIz","en","3152011915"
"268","1576208450907869184","JillEscher","RT @AmySFLutz: The efforts of Neurodiversity advocates to sanitize the language used in autism research is positively Orwellian:",FALSE,"564859781","1576208450907869184","2022-10-01T13:52:33.000Z","en",NA,"2012-04-27T19:35:23.000Z",FALSE,"Jill Escher","https://pbs.twimg.com/profile_images/868996456983560192/qVyuOm6-_normal.jpg","SF Bay Area","Escher Fund for Autism, where germ cell toxicant exposures can skew offspring neurodevelopment. Also pres of @NCSAutismOrg, IPP @SFAutismSociety. Tweets my own.",FALSE,"https://t.co/Nzy5U1e3xy","1443979999770337281",13,0,0,7623,44,1481,2541,"retweeted","1576180394491187200","The efforts of Neurodiversity advocates to sanitize the language used in autism research is positively Orwellian: https://t.co/W12GF91iIz","en","3152011915"
"269","1576208444205342721","KieranRose7","RT @RichardM_NEU: There are common misconceptions that Neurodiversity refers to a handful of people e.g. autistic, dyslexic, ADHD but actua…",FALSE,"931141205794140160","1576208444205342721","2022-10-01T13:52:32.000Z","en",NA,"2017-11-16T12:45:38.000Z",FALSE,"TheAutisticAdvocate","https://pbs.twimg.com/profile_images/931296564772995072/yFS2oZe2_normal.jpg","Durham, England","Author, Consultant, Speaker, Trainer, Autistic Parent, Situationally Mute,
Rogue researcher specialising in: #AutisticMasking #AutisticBurnout Stigma & Identity",FALSE,"https://t.co/MUjdKrLqFU","1357773210993975299",4,0,0,14865,187,19754,932,"retweeted","1576141465960734721","There are common misconceptions that Neurodiversity refers to a handful of people e.g. autistic, dyslexic, ADHD but actually Neurodiversity is the concept that all human minds are individual and unique. @KieranRose7 @NEUnorthern #NEUlearning https://t.co/xVOH8ygtZK","en","313958143"
"270","1576208417039040513","lurioosi","As a 54 year old on the spectrum, let me assure emerging autistic adults that you CAN learn tact, grace, and kindness. Using neurodiversity and terms like ""unfiltered"" as an excuse to be a jerk is lazy and disingenuous. Being a kind person is not ""passing."" It's character.",FALSE,"711567710468104192","1576208417039040513","2022-10-01T13:52:25.000Z","en",NA,"2016-03-20T14:58:57.000Z",FALSE,"Laurie is trying to save a tulpa","https://pbs.twimg.com/profile_images/1612562368285888531/uLGrSiJR_normal.jpg","Sunny Southeast","Human, multi-dimensional, flawed, valauble
I write books",FALSE,"https://t.co/gYVpUjW3YX","1629511787518238728",0,2,0,32805,56,4440,5002,NA,NA,NA,NA,NA
"271","1576208327314657280","afatscientist","RT @adhdadultuk: We are trying for 30 days of ADHD short videos during #ADHDawarenessmonth (assuming we don't forget or get bored).

Here i…",FALSE,"414838876","1576208327314657280","2022-10-01T13:52:04.000Z","en",NA,"2011-11-17T15:11:11.000Z",FALSE,"James Brown PhD #ADHDadult #BLM","https://pbs.twimg.com/profile_images/1618853273145937920/G04mC004_normal.jpg","Birmingham, UK.","ADHD science communicator (with ADHD). Co-founder of @theadhdadults and @focus_adhd, Visiting Professor @astonuniversity, Public speaker.",TRUE,"https://t.co/rR4ozE3BKk","1406996943738478592",19,0,0,23331,60,6301,4830,"retweeted","1576208153385242625","We are trying for 30 days of ADHD short videos during #ADHDawarenessmonth (assuming we don't forget or get bored).

Here is our very own @afatscientist with video #1; What is ADHD?

#ADHDpodcast #adhdtwitter #Neurodivergent #AdultADHD #TheADHDAdults #ADHDUK #ADD #Neurodiversity https://t.co/7XK1MceHAD","en","1356545831487340545"
"272","1576208299699372032","KieranRose7","RT @RichardM_NEU: Really pleased to be running our first regional learning event if the year - the brilliant @KieranRose7 is discussing Neu…",FALSE,"931141205794140160","1576208299699372032","2022-10-01T13:51:57.000Z","en",NA,"2017-11-16T12:45:38.000Z",FALSE,"TheAutisticAdvocate","https://pbs.twimg.com/profile_images/931296564772995072/yFS2oZe2_normal.jpg","Durham, England","Author, Consultant, Speaker, Trainer, Autistic Parent, Situationally Mute,
Rogue researcher specialising in: #AutisticMasking #AutisticBurnout Stigma & Identity",FALSE,"https://t.co/MUjdKrLqFU","1357773210993975299",7,0,0,14865,187,19754,932,"retweeted","1576139889682194432","Really pleased to be running our first regional learning event if the year - the brilliant @KieranRose7 is discussing Neurodiversity &amp; Projecting Acceptability all morning to a room of keen educators giving up their time for professional development. @NEUnorthern #NEUlearning https://t.co/HL8Ny3oix8","en","313958143"
"273","1576208153385242625","TheADHDadults","We are trying for 30 days of ADHD short videos during #ADHDawarenessmonth (assuming we don't forget or get bored).

Here is our very own @afatscientist with video #1; What is ADHD?

#ADHDpodcast #adhdtwitter #Neurodivergent #AdultADHD #TheADHDAdults #ADHDUK #ADD #Neurodiversity https://t.co/7XK1MceHAD",FALSE,"1356545831487340545","1576208153385242625","2022-10-01T13:51:22.000Z","en",NA,"2021-02-02T10:12:01.000Z",FALSE,"TheADHDadults","https://pbs.twimg.com/profile_images/1541310668019843077/tKhgS0Ks_normal.jpg","https://discord.gg/CpXHUk4cp8","Adults with ADHD in the UK: Peer support, coping strategies, research and lobbying. Discord Community Link Below:

Podcast: https://t.co/ZsFkBkZwUZ",FALSE,"https://t.co/UbUhXfTrjJ","1591711224303321090",19,49,4,1714,25,3442,488,NA,NA,NA,NA,NA
"274","1576207443566428161","LisaSmi38025729","@johnrich As a public figure you ought to be ashamed neurodiversity and the process of aging is not to be used as a slur.....shame on you.",FALSE,"896487358337609729","1576029173318967296","2022-10-01T13:48:33.000Z","en","16869718","2017-08-12T21:43:36.000Z",FALSE,"Peace.","https://pbs.twimg.com/profile_images/1288185186232995841/Yd6iNAbO_normal.jpg",NA,"",FALSE,NA,NA,0,0,0,29910,5,1558,2681,NA,NA,NA,NA,NA
"275","1576205765790289921","ruby4linlithgow","RT @OfficialSYP: A joint proposition from @ImaanMSYP and @AbbieMSYP on their Action Motion for improved education about neurodiversity #SYP…",FALSE,"1434470137994829829","1576205765790289921","2022-10-01T13:41:53.000Z","en",NA,"2021-09-05T10:55:13.000Z",FALSE,"ruby cardie (she/her)","https://pbs.twimg.com/profile_images/1483848857641529345/v747bQlR_normal.jpg","Linlithgow, Scotland","★21-23 MSYP for Linlithgow 
★22-23 UKYP Scotland Rep for Lothian

☆passionate about youth inclusion in places for social (especially educational) reform☆",FALSE,"https://t.co/X4FyljMmCS","1483850897625165844",6,0,0,859,1,421,1174,"retweeted","1576177533976186882","A joint proposition from @ImaanMSYP and @AbbieMSYP on their Action Motion for improved education about neurodiversity #SYP78 https://t.co/W8YmHwJtIT","en","39526707"
"276","1576205548294270976","WaldenThree","https://t.co/xqjgIbviKX

Sensory Friendly Mornings and Inclusion Afternoons at @portdiscovery in #Baltimore 

#AutismAcceptance #Neurodiversity",FALSE,"265574385","1576205548294270976","2022-10-01T13:41:01.000Z","en",NA,"2011-03-13T19:59:29.000Z",FALSE,"Lauren Eaton","https://pbs.twimg.com/profile_images/378800000483101687/5d0fa057e5f4c47692c9f8cc8612cb45_normal.jpeg","Baltimore, MD","👩🏼‍🔬   🐭    📊     🏳️‍🌈",FALSE,NA,"1285644691606831105",0,1,0,390,9,130,153,NA,NA,NA,NA,NA
"277","1576204973733335040","BobYamtich","@Brbhealth The neurodiversity paradigm, including bipolar.  

I was a licensed MFT in California with very little understanding of manic psychosis before I experienced it myself for years. 

I’ve never tried cocaine, but it’s like my brain was making its own cocaine.",FALSE,"2288824286","1576203132509396993","2022-10-01T13:38:44.000Z","en","1272561349520961537","2014-01-12T23:49:26.000Z",FALSE,"Bob Yamtich","https://pbs.twimg.com/profile_images/675734455756046336/FoTS4Zis_normal.jpg","Fair Oaks, IN","ex-MFT, life coach, ex-classroom teacher who teaches Nonviolent Communication on a farm",FALSE,"https://t.co/UgGPqKv66H","1322935343239307266",0,18,0,12514,77,1015,1565,NA,NA,NA,NA,NA
"278","1576202900857974784","ADHDASDFounder","It’s #ADHDAwarenessMonth and #neurodiversity is slowly becoming a movement. My request to all #adhdtwitter. Share your challenges to connect &amp; build community, THEN let’s collectively use our community for positive change, not to build a bigger darker cloud bank. Fight for good!",FALSE,"1504899425222762502","1576202900857974784","2022-10-01T13:30:30.000Z","en",NA,"2022-03-18T19:16:23.000Z",FALSE,"ADHD/ASD Founder","https://pbs.twimg.com/profile_images/1504901759575207941/x_eaxOlu_normal.jpg","Earth","Information about ADHD / ASD in startups & business. Exploring support / solutions for #ADHD #ASD #Autism #ActuallyAutistic #Founders #Startups #Neurodiversity",FALSE,NA,"1576202900857974784",0,20,0,708,10,719,1584,NA,NA,NA,NA,NA
"279","1576202676857020416","jens2go","RT @aeonmag: The filmmaker Alex Widdowson (@AlexWiddowson) crafts short animations that explore psychology, personality and neurodiversity.…",FALSE,"1645133150","1576202676857020416","2022-10-01T13:29:37.000Z","en",NA,"2013-08-04T12:30:24.000Z",FALSE,"Jens Notroff","https://pbs.twimg.com/profile_images/1394298650956861446/PiwsawJa_normal.jpg","Berlin, Germany","#Archaeologist, got a hat (no whip though). Once known as ""Yunus"" among Bedouins. Demanding a revival of the venerable profession of the #ExpeditionPainter.",FALSE,"https://t.co/xz8qvgWVRq","1507046900599607311",4,0,0,56005,424,17684,1942,"retweeted","1575026939508756480","The filmmaker Alex Widdowson (@AlexWiddowson) crafts short animations that explore psychology, personality and neurodiversity. In Drawing on Autism, Widdowson considers the complex ethics of his work https://t.co/Z2NKBqJe4u","en","481943972"
"280","1576202312548503552","Angel__Puss","Bahahahaaahaaaa and I thought it was just me 🤣 #Neurodivergent  #Neurodiversity #AuDHD https://t.co/iLF8WPmc17",FALSE,"752848767510978560","1576202312548503552","2022-10-01T13:28:10.000Z","en",NA,"2016-07-12T12:55:08.000Z",FALSE,"Angel__Puss","https://pbs.twimg.com/profile_images/1444804761631428608/mFL9MNVY_normal.jpg","Canada, eh? #YAM","To 🐦 or 🐘, that is the question 🤔
She/Her but not girly-gurl.
AuDHD.
#fuckcancer too busy #survivoring to give a rats fk about much else.
Fakers get blocked.",FALSE,"https://t.co/PhLYbbrttx","1627858769760907265",0,0,0,58499,32,717,777,"quoted","1576165025424838658","Gotta love a midnight snack😅
#AutisticArmy #AutismAcceptance #ActuallyAutistic #Neurodivergent #support #Autism https://t.co/6Lb8TD73on","en","1227592640058871808"
"281","1576201937065680896","ktmcfrln","RT @StanKutcher: October is Canadian #Autism Awareness Month. Take some time this month to learn about Autism and #Neurodiversity. #cdnpoli…",FALSE,"1467892520550076426","1576201937065680896","2022-10-01T13:26:40.000Z","en",NA,"2021-12-06T16:24:11.000Z",FALSE,"woman life freedom","https://pbs.twimg.com/profile_images/1553469696866910209/MaRSfaBO_normal.jpg","Canada","Clannish.  Beachy.

Rights with responsibilities.

Truly I tell you, whatever you did not do for one of the least of these, you did not do for Me.",FALSE,NA,NA,7,0,0,2205,2,69,772,"retweeted","1576200508364050433","October is Canadian #Autism Awareness Month. Take some time this month to learn about Autism and #Neurodiversity. #cdnpoli #SenCA https://t.co/Dw81v24msS","en","44686962"
"282","1576201431308111872","SweetTsubaki","RT @ADHD2ePro: Different does not equal deficient.

https://t.co/7RdVVQrYXw

#PathologicalDemandAvoidance #Autistic #Autism #ActuallyAutist…",FALSE,"341554697","1576201431308111872","2022-10-01T13:24:40.000Z","en",NA,"2011-07-24T15:20:01.000Z",FALSE,"💤💥🗨️Collet Célia💫","https://pbs.twimg.com/profile_images/1462376647504670720/t3Fhchh5_normal.jpg","France,","main blog: https://t.co/HL86y840h6
I'm a french blogger who alternates between Social Justice and Geek Stuff. Also Terry Pratchett's the Love of my Life",FALSE,"https://t.co/nkDGcQKKrb",NA,1,0,0,4212,1,31,112,"retweeted","1575971023698087937","Different does not equal deficient.

https://t.co/7RdVVQrYXw

#PathologicalDemandAvoidance #Autistic #Autism #ActuallyAutistic #Neurodivergent #Neurodiversity #CelebrateNeurodiversity #AutismAcceptance #Psychology #MentalHealth #MentalHealthAwareness #MentalHealthMatters #Writers","en","283765825"
"283","1576201070904475651","FarrellyNora","RT @SymposiumOffice: Community Child Health, 6-7 Oct, online

Registration provides recordings

Thurs 6; Immunisation, SUDEP, Downs, autism…",FALSE,"1036736911682007041","1576201070904475651","2022-10-01T13:23:14.000Z","en",NA,"2018-09-03T22:05:16.000Z",FALSE,"Nora Farrelly","https://pbs.twimg.com/profile_images/1482134951839645702/LOi64dAI_normal.jpg","London ","consultant midwife. Passionate about quality and equitable care for women in nhs.",FALSE,NA,NA,1,0,0,260,0,205,221,"retweeted","1576175325657956354","Community Child Health, 6-7 Oct, online

Registration provides recordings

Thurs 6; Immunisation, SUDEP, Downs, autism diagnosis, Gender identity, ARFID, neurodiversity

Fri 7; Tics &amp; Tourette’s, Genomics, disability, #Autism, Spasticity, Dystonia, ADHD

&gt; https://t.co/9wakLZa8Tx","en","485950795"
"284","1576200749876654080","ohhlooksquirrel","#neurodiversity #education #ADHDAwarenessMonth #Autism #dyslexia #dysgraphia #dyspraxia #Synaesthesia #Tourettes #SPD and the list goes on... https://t.co/N8qxMMJCFU",FALSE,"1565481198268416001","1576200749876654080","2022-10-01T13:21:57.000Z","en",NA,"2022-09-01T23:26:44.000Z",FALSE,"ohlooksquirrel","https://pbs.twimg.com/profile_images/1565485195851173890/IvOm_2F-_normal.jpg",NA,"A humorous, stark, honest look at all things ND (neurodivergent) - not just ADHD. 

FB: https://t.co/7z76GBrZ0z",FALSE,NA,NA,0,0,0,17,0,2,5,NA,NA,NA,NA,NA
"285","1576200508364050433","StanKutcher","October is Canadian #Autism Awareness Month. Take some time this month to learn about Autism and #Neurodiversity. #cdnpoli #SenCA https://t.co/Dw81v24msS",FALSE,"44686962","1576200508364050433","2022-10-01T13:21:00.000Z","en",NA,"2009-06-04T18:49:30.000Z",FALSE,"Senator Stan Kutcher","https://pbs.twimg.com/profile_images/1549112981224656897/bzlNUXym_normal.jpg","Halifax, Nova Scotia, Canada","Senator from Nova Scotia. Committed to improving mental health/health outcomes and the use of best available scientific evidence to guide decision making.",TRUE,"https://t.co/UbV79IdVd1","1592200121168846848",7,26,1,28898,254,12988,3242,NA,NA,NA,NA,NA
"286","1576254616882364417","theesuccessedge","Align Your Company’s Future with the Power of Neurodiversity via @lovedworkplace https://t.co/y0Ai6Vgu7e",FALSE,"1111432987940450304","1576254616882364417","2022-10-01T16:56:00.000Z","en",NA,"2019-03-29T01:00:48.000Z",FALSE,"The Success Edge","https://pbs.twimg.com/profile_images/1133180284508299265/HELkjuba_normal.jpg","Chicago, IL","Free Ebook https://t.co/Fk8mOkjKSE",FALSE,"https://t.co/608EcqK8Sr",NA,0,1,0,3721,0,27,20,NA,NA,NA,NA,NA
"287","1576253974860087296","DrKarenFranks","RT @ghntd_ability: 📣All staff @Gateshead_NHS @QeFacilities join us on 12th OCT at the HUB 12-2pm to celebrate #ADHDAwarenessMonth #Dyslexia…",FALSE,"844951859945189376","1576253974860087296","2022-10-01T16:53:27.000Z","en",NA,"2017-03-23T16:39:56.000Z",FALSE,"Karen Franks","https://pbs.twimg.com/profile_images/1581989370596364288/uPnjbd3N_normal.jpg","Gateshead, England","Old Age Psychiatrist, Gateshead, UK. Passionate about dementia, care homes & integration phys + mental health. Dementia + OPMH lead @NorthNetworks Own views",FALSE,NA,NA,4,0,0,1360,8,1551,1903,"retweeted","1576218448450842630","📣All staff @Gateshead_NHS @QeFacilities join us on 12th OCT at the HUB 12-2pm to celebrate #ADHDAwarenessMonth #DyslexiaWeek #MentalHealthDay
Our #Neurodiversity flag is up on both sites! @YvonneOrmston @Clashcityrocke7 @KuldipS_1 @HWBGateshead @ghnt_bame @ghntlgbt https://t.co/q45h7BlqYv","en","1222308436425297922"
"288","1576253067556626432","ImaanMSYP","RT @Jack4Moray: The next motion on improved education about neurodiversity by @ImaanMSYP and @AbbieMSYP passed with 98%. Imaan and Abbie di…",FALSE,"1370011865091301376","1576253067556626432","2022-10-01T16:49:51.000Z","en",NA,"2021-03-11T14:01:11.000Z",FALSE,"Imaan Hussain MSYP/MYP","https://pbs.twimg.com/profile_images/1572107787274014720/9T-_ru8a_normal.jpg",NA,"✨ MSYP for Dundee East • @UKYP Rep. for North East Scotland • Chair @DundeeYC • Young Advisor @CYPCS • @SYP_Equalities • SYP Trustee Candidate  #VoteForImaan✨",FALSE,"https://t.co/6FxkAPXKNG","1629229246190088193",1,0,0,861,2,454,388,"retweeted","1576219426281881600","The next motion on improved education about neurodiversity by @ImaanMSYP and @AbbieMSYP passed with 98%. Imaan and Abbie discussed different neurodiverse conditions such as Autism, ADHD etc, and the difference of symptoms between boys and girls. We voted for this motion. https://t.co/MnJUT03CDv","en","1418637671115657216"
"289","1576252362473119744","KarenLBrown2395","RT @StanKutcher: October is Canadian #Autism Awareness Month. Take some time this month to learn about Autism and #Neurodiversity. #cdnpoli…",FALSE,"1438184493349801990","1576252362473119744","2022-10-01T16:47:03.000Z","en",NA,"2021-09-15T16:54:51.000Z",FALSE,"Karen Weatherston Brown","https://pbs.twimg.com/profile_images/1558976357433999360/Ky8uHEs__normal.jpg","Halifax, Nova Scotia","Mom, Wife, Daughter,Sister,Niece, Sister n law, Cousin, Aunt , Friend. Born and raised in Halifax. Believer of a Just Society! Nature and dog lover too! #bekind",FALSE,NA,NA,7,0,0,2713,0,94,631,"retweeted","1576200508364050433","October is Canadian #Autism Awareness Month. Take some time this month to learn about Autism and #Neurodiversity. #cdnpoli #SenCA https://t.co/Dw81v24msS","en","44686962"
"290","1576251350836469763","GrahamYvonna","Logic  ...
built by thinking, not by memorizing!

POST: Cognitive Skills Training https://t.co/bhZw4MB6sT

#cognitivetraining #dyslexia #neurodiversity #teaching #learning https://t.co/KBC3jlpjhl",FALSE,"4437630798","1576251350836469763","2022-10-01T16:43:02.000Z","en",NA,"2015-12-03T03:11:12.000Z",FALSE,"Yvonna Graham","https://pbs.twimg.com/profile_images/769210842600476672/K13cYQhK_normal.jpg","Pagosa Springs, CO","Co-author: Dyslexia Tool Kit. Tweet / RT about dyslexia and all neurodiversity with emphasis on the gifts divergent thinkers bring to the world.",FALSE,"https://t.co/8bWPzNoui5","806897256939057152",1,1,0,27593,49,1869,1506,NA,NA,NA,NA,NA
"291","1576250822748680193","Almeida_de_Dr","RT @adhdadultuk: We are trying for 30 days of ADHD short videos during #ADHDawarenessmonth (assuming we don't forget or get bored).

Here i…",FALSE,"1037020141802979328","1576250822748680193","2022-10-01T16:40:56.000Z","en",NA,"2018-09-04T16:50:43.000Z",FALSE,"Dr Andreia de Almeida","https://pbs.twimg.com/profile_images/1466833783781576707/NMo-K5Q1_normal.jpg","Cardiff, Wales","👩🏻‍🔬 Lecturer • Biochemist • Cancer Researcher 🇵🇹in🏴󠁧󠁢󠁷󠁬󠁳󠁿 Dancer & Dressmaker #Infertility #ADHD Soft spot for aquaporins. She/her Views my own",FALSE,"https://t.co/MUtssHh4CT","1446194555271974914",19,0,0,2625,4,675,1060,"retweeted","1576208153385242625","We are trying for 30 days of ADHD short videos during #ADHDawarenessmonth (assuming we don't forget or get bored).

Here is our very own @afatscientist with video #1; What is ADHD?

#ADHDpodcast #adhdtwitter #Neurodivergent #AdultADHD #TheADHDAdults #ADHDUK #ADD #Neurodiversity https://t.co/7XK1MceHAD","en","1356545831487340545"
"292","1576250719539429376","fasdhope","#twoyears 
#podversary #podcastanniversary #podcasting #podcastmilestone
#fetalalcoholspectrumdisorder #developmentaldisability #neurodiversity #fasdhopepodcast #fasdawareness #fasdparentadvocate 
#eliminatefasdstigma #supportthefasdcommunity #fasdadvocacy #fasdhope https://t.co/FHXgjQywAr",FALSE,"1410311025640062987","1576250719539429376","2022-10-01T16:40:31.000Z","qme",NA,"2021-06-30T18:55:41.000Z",FALSE,"fasdhope","https://pbs.twimg.com/profile_images/1411319923842879498/7UopEfZS_normal.jpg","North Carolina, USA","FASD Hope is a podcast and resource place for information, resources and inspiration for those whose lives have been touched by FASD.",FALSE,"https://t.co/arc9AgMrbv",NA,0,0,0,770,1,485,1439,NA,NA,NA,NA,NA
"293","1576249462292643840","yan_x_ging","RT @jaime_a_heidel: Rising ADHD diagnosis rates for women are not a trend, it’s healthcare playing catch-up: https://t.co/VDNauMfELN @theip…",FALSE,"1550280046111330305","1576249462292643840","2022-10-01T16:35:31.000Z","en",NA,"2022-07-22T00:42:25.000Z",FALSE,"다이어트중‼️얀깅","https://pbs.twimg.com/profile_images/1621568208581890049/WkE2MpAX_normal.jpg","Alabama, USA","bay girl say she wanted to get her jionmion giggalasnack apaindn a futlmanutlnsees",FALSE,NA,"1624064983045746688",22,0,0,12933,0,88,211,"retweeted","1575889968551059458","Rising ADHD diagnosis rates for women are not a trend, it’s healthcare playing catch-up: https://t.co/VDNauMfELN @theipaper #ADHD #neurodivergent #neurodiversity Please RT https://t.co/UeBZwC1rg1","en","1266072995673575424"
"294","1576249415102132225","MalikDama","RT @driven2drink: Hilarious. Also, frustrating.

I coach folks w ADHD, Autism, &amp; neurodiversity. Every official, systemic, and/or readily c…",FALSE,"260143629","1576249415102132225","2022-10-01T16:35:20.000Z","en",NA,"2011-03-03T08:30:08.000Z",FALSE,"TheSoundOfChildrenScreamingHasBeenRemoved","https://pbs.twimg.com/profile_images/848254964577091584/Cv7IWPeS_normal.jpg",NA,"he/him",FALSE,NA,"1528240257065537536",56,0,0,42996,1,102,344,"retweeted","1575991678879793153","Hilarious. Also, frustrating.

I coach folks w ADHD, Autism, &amp; neurodiversity. Every official, systemic, and/or readily compensated support requires layers of additional executive juggling to obtain and use executive function supports and it's fucking exhausting. https://t.co/lgjbyuDSwb","en","171708953"
"295","1576249173942276096","pum_pitz","""Unsere Hölle schaffen wir,
nicht der der vor uns steht""
(Böhse Onkelz)

#notjustsad, #ADHD, #neurodiversity #fuckdepression",FALSE,"952591847926444032","1576249173942276096","2022-10-01T16:34:23.000Z","de",NA,"2018-01-14T17:22:49.000Z",FALSE,"Pum Pitz","https://pbs.twimg.com/profile_images/1559231615880073219/Nm45Z94x_normal.jpg","Nördliches BaWü","Dosenöffner eines Cross Country Dackels
---
Neurodivers ist nur ein anderer Ausdruck für extrem kreative Synapsen. 
#notjustsad #anxiety #ADHS",FALSE,NA,"1538266785954381824",0,4,0,5976,2,82,225,NA,NA,NA,NA,NA
"296","1576248421119188992","fasdhope","#twoyears 
#podversary #podcastanniversary #podcasting #podcastmilestone
#fetalalcoholspectrumdisorder #developmentaldisability #neurodiversity #fasdawareness #fasdparentadvocate 
#eliminatefasdstigma #supportthefasdcommunity #fasdadvocacy #redshoesrock #fasdcommunity #fasdhope https://t.co/LnF2E7jBlx",FALSE,"1410311025640062987","1576248421119188992","2022-10-01T16:31:23.000Z","qme",NA,"2021-06-30T18:55:41.000Z",FALSE,"fasdhope","https://pbs.twimg.com/profile_images/1411319923842879498/7UopEfZS_normal.jpg","North Carolina, USA","FASD Hope is a podcast and resource place for information, resources and inspiration for those whose lives have been touched by FASD.",FALSE,"https://t.co/arc9AgMrbv",NA,1,2,0,770,1,485,1439,NA,NA,NA,NA,NA
"297","1576248264554225664","3astLoki","RT @driven2drink: Hilarious. Also, frustrating.

I coach folks w ADHD, Autism, &amp; neurodiversity. Every official, systemic, and/or readily c…",FALSE,"3428466681","1576248264554225664","2022-10-01T16:30:46.000Z","en",NA,"2015-08-17T17:29:33.000Z",FALSE,"Screaming Buttweed","https://pbs.twimg.com/profile_images/633330209706627072/b4ImD2S2_normal.png","Some...where? Presumably?","Actually three lizards, two cats, and a freeloading spider.",FALSE,NA,NA,56,0,0,30328,1,69,525,"retweeted","1575991678879793153","Hilarious. Also, frustrating.

I coach folks w ADHD, Autism, &amp; neurodiversity. Every official, systemic, and/or readily compensated support requires layers of additional executive juggling to obtain and use executive function supports and it's fucking exhausting. https://t.co/lgjbyuDSwb","en","171708953"
"298","1576248199219531776","CandiceCheung12","RT @AmySFLutz: The efforts of Neurodiversity advocates to sanitize the language used in autism research is positively Orwellian:",FALSE,"1559282888897855489","1576248199219531776","2022-10-01T16:30:30.000Z","en",NA,"2022-08-15T20:56:42.000Z",FALSE,"Candice Chi-Hang Cheung, Ph.D.","https://pbs.twimg.com/profile_images/1559282962033950720/7d7WTtTY_normal.jpg",NA,"Coordinator for Chinese – Autism – Theory @UCYOfficial 
Researcher in clinical #linguistics | #autism | #DevLangDis 
Member @AutismINSAR, @LingSocAm, @aaas
@USC",FALSE,"https://t.co/IdrjIv4Zhg","1629503100854628353",13,0,0,10068,2,552,1482,"retweeted","1576180394491187200","The efforts of Neurodiversity advocates to sanitize the language used in autism research is positively Orwellian: https://t.co/W12GF91iIz","en","3152011915"
"299","1576246956212355072","judybattaglia3","RT @lindy_treece: Don't ask if they communicate directly. Everyone thinks they do. And don't ask if they support neurodiversity. Their answ…",FALSE,"979807931444031488","1576246956212355072","2022-10-01T16:25:34.000Z","en",NA,"2018-03-30T19:49:49.000Z",FALSE,"judybattaglia","https://pbs.twimg.com/profile_images/987421457801068544/cm4htI9y_normal.jpg","Los Angeles, CA","I regret not taking a gap year. I could use some extra spoons. she/her/hers",FALSE,NA,"1140098331533664256",24,0,0,19447,4,641,5003,"retweeted","1575898921544871936","Don't ask if they communicate directly. Everyone thinks they do. And don't ask if they support neurodiversity. Their answer is going to be yes, because it looks bad to say no. Instead, you can ask what they think about ABA. Most still aren't aware that we hate it. 9/","en","1374884214085013509"
