"","tweet_id","user_username","text","possibly_sensitive","author_id","conversation_id","created_at","lang","in_reply_to_user_id","user_created_at","user_protected","user_name","user_profile_image_url","user_location","user_description","user_verified","user_pinned_tweet_id","user_url","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id"
"137","1477340292227477510","LudoStanley","RT @auberginecafec1: Diolch yn fawr to everyone who celebrated with us at the cafe on #XmasDay #AubergineCardiff #Autistic #ActuallyAutisti…",FALSE,"37067605","1477340292227477510","2022-01-01T18:05:47.000Z","en",NA,"2009-05-01T22:54:56.000Z",FALSE,"Ludo","https://pbs.twimg.com/profile_images/956235929768820736/EDkEKSxH_normal.jpg","East Sussex UK","Ludovic. Angelic Troublemaker, PhD, academic, vegan, artist, autist, Bob Dylan, South Walian, swimmer, extremely Siamese cat friendly! Born Under Punches",FALSE,NA,NA,2,0,0,12011,29,925,1606,"retweeted","1477324074288304131","Diolch yn fawr to everyone who celebrated with us at the cafe on #XmasDay #AubergineCardiff #Autistic #ActuallyAutistic #Neurodivergent #Neurodiversity #LGBTQIA #MerryChristmas #NadoligLlawen #HappyNewYear #BlwyddynNewyddDda #Celebration #Festive https://t.co/c6t1Grld4j","en","991954517066506241"
"138","1477340282823880715","CheeriJessie","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"273661523","1477340282823880715","2022-01-01T18:05:45.000Z","en",NA,"2011-03-28T22:49:30.000Z",FALSE,"Jessica Cheeri","https://pbs.twimg.com/profile_images/2912064787/e144832ae9d2bb8274a688367011d8fb_normal.jpeg","Metrolina","Sometimes writer, someday videoer, often tweeter 
Formerly @BrowncoatPony
38, She/Her 🏳️‍⚧️🏳️‍🌈
If you're feeling generous: https://t.co/z2vU33u6WG",FALSE,NA,NA,71,0,0,45694,11,706,839,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"139","1477339889993666567","thinkingautism","Happy New Year! Our resolution is to stick to our beloved routines, as they make us happy. In our case this means frequent walks or hikes with stops for benches, logs—or even sitting on the trail.  Do you have any beloved routines? #autism #autistic #neurodiversity #RoutineIsLife https://t.co/fuX7bMLG3n",FALSE,"152835605","1477339889993666567","2022-01-01T18:04:12.000Z","en",NA,"2010-06-07T00:49:38.000Z",FALSE,"Thinking Person's Guide To Autism","https://pbs.twimg.com/profile_images/1410629973342228484/zvN1QgW-_normal.jpg","SF Bay Area and Brooklyn","Autism: What you need to know, from autistic people, professionals, & parents. 
More community: https://t.co/0duMGgR587",FALSE,NA,"https://t.co/KvkUy7ggVT",6,35,1,59829,875,53324,7096,NA,NA,NA,NA,NA
"140","1477339639061135363","ZetetickHousing","Supported housing - the journey home

Zetetick's tenants have often been on a long journey before flying home to Zetetick, and the journey doesn't end when they move into a https://t.co/O8prXmUqiF #supportedliving #learningdisabilities #inclusion #neurodiversity #autismlove",FALSE,"1168462397142700032","1477339639061135363","2022-01-01T18:03:12.000Z","en",NA,"2019-09-02T09:56:11.000Z",FALSE,"Zetetick Housing","https://pbs.twimg.com/profile_images/1428364675536748558/_6Z1v7mx_normal.jpg","London, Sussex, Surrey, Kent","A #progressive charity providing #supportedhousing  for adults with #learningdisabilities, #autism, & MH issues in South London & The South East.",FALSE,"1534863501717643271","https://t.co/2r97JfZOHI",0,2,0,4352,2,468,1371,NA,NA,NA,NA,NA
"141","1477338516799561735","ClaiomhDubh","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"1025703607025520640","1477338516799561735","2022-01-01T17:58:44.000Z","en",NA,"2018-08-04T11:22:51.000Z",FALSE,"Claíomh Dubh","https://pbs.twimg.com/profile_images/1613235249244250112/NfGeFLcv_normal.jpg","SCP-3001, USA","Tim (he/him- AutiGen), Autistic Art Support Goblin, Nascent Drawcel & Paint Pig 🎨  Commission Status: On Hiatus 🚫 No Authoritarians, Bigots, NFTs, or AI 🚫",FALSE,"1625129325614755841",NA,71,0,0,38879,9,414,1892,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"142","1477338510252199937","adamfare1996","RT @Lau_Cob_: @adamfare1996 I would also absolutely recommend Nick’s recently published book: https://t.co/1tAK5X4vwJ",FALSE,"1288584146","1477338510252199937","2022-01-01T17:58:43.000Z","en",NA,"2013-03-22T12:35:13.000Z",FALSE,"Adam Fare 🖤🤍💜","https://pbs.twimg.com/profile_images/1532787150151987202/VOWZ_c_w_normal.jpg","North West, England","Trying to muddle my way through life. AuDHD, Mental illness, Eating Disorders, Stomas, Disability and Equality. Ace 🖤🤍💜 Views are my own. (He/Him)",FALSE,"1582256280487440384","https://t.co/SpMuy1weVl",1,0,0,59427,67,17520,862,"retweeted","1477331270468190208","@adamfare1996 I would also absolutely recommend Nick’s recently published book: https://t.co/1tAK5X4vwJ","en","3272321682"
"143","1477338507429429250","lucashoal","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"19177612","1477338507429429250","2022-01-01T17:58:42.000Z","en",NA,"2009-01-19T08:50:32.000Z",FALSE,"Mx. Luca Renée Shoal, Dyke Coded Villain θ∆ ∍⧽⧼∊","https://pbs.twimg.com/profile_images/1590161960510816257/Eb8hackH_normal.jpg","Central OH, USA","Chef by trade, @anthrocon Staff. 
36, autistic, CSA survivor, pan dyke. Actual kitsune, treat me like a dog. Fae/faer she/they, Socialist. 🏳️‍⚧
👉🤛 ∍⧽⧼∊ θ∆",FALSE,"1398183492815630342","https://t.co/enGrRPmVqv",71,0,0,105354,10,2530,662,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"144","1477338428945534976","WishIwasSpock","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"880641390379548672","1477338428945534976","2022-01-01T17:58:23.000Z","en",NA,"2017-06-30T04:17:23.000Z",FALSE,"Jeremy ↙️↙️↙️","https://pbs.twimg.com/profile_images/1351627982536728577/wRQBv3qO_normal.jpg","Oregon","Cystic Fibrosis guy. Anti-Racist Anti-Fascist. Reader. Audiophile. Sci-Fi & horror lover. Anime/Manga. I own guns & 🏹. Motorbikes. Country Boy NO NUKES",FALSE,"1143742952260325378",NA,71,0,0,55293,5,2972,3447,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"145","1477338160438906882","boukendreamer","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"23406052","1477338160438906882","2022-01-01T17:57:19.000Z","en",NA,"2009-03-09T05:27:38.000Z",FALSE,"Misty Skylight","https://pbs.twimg.com/profile_images/1510234439284142080/Hu1N-NGs_normal.jpg","Louisiana, USA","She/her, aroace, 30. The catgirl Souta-lover niche. Tokusatsu, idols, mobage, pokemon, cute things, and cats. Spoilers. Header by @AsukaKojou",FALSE,"845098313716248581","https://t.co/BsIDvSfYNM",71,0,0,390301,56,1451,1934,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"146","1477338094114279426","DragonCobolt","RT @ThoughtSlime: Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, an…",FALSE,"776471367608709120","1477338094114279426","2022-01-01T17:57:03.000Z","en",NA,"2016-09-15T17:22:54.000Z",FALSE,"Dragon Cobolt 🔞","https://pbs.twimg.com/profile_images/777765479939084289/NIag_BUO_normal.jpg","The Northern Mountains","I am the Dragon Cobolt - as you can tell. Traveler of the multiverse, scribe of what I've seen and what I've done. In other words, I write SF/F erotica(he/him)",FALSE,"1607954842374537217","https://t.co/8i3Oh74RIP",71,0,0,221983,19,2046,259,"retweeted","1477338051059847169","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP","en","869651585856675840"
"147","1477338051059847169","ThoughtSlime","Yo neurodiverse friends, I need a hand!
I'm looking to make a video about Spider-man as an analogy for neurodiversity, and I wanna hear about your experiences so I don't fuck it up!
https://t.co/cTDeyCalWP",FALSE,"869651585856675840","1477338051059847169","2022-01-01T17:56:53.000Z","en",NA,"2017-05-30T20:27:50.000Z",FALSE,"Thought Slime","https://pbs.twimg.com/profile_images/1587520101309374467/OBlvmmGs_normal.png",NA,"Gender fluid, among other fluids. Any/All.
Avatar by @izzi8bit.

https://t.co/USTSaSfzwS",FALSE,"1512143941927424004","https://t.co/KyOeqtvL0U",71,327,3,19869,250,77751,420,NA,NA,NA,NA,NA
"148","1477337927575293952","laurabailey","Dear @Hannahgadsby, people in my Neurodiversity online group are so keen to see you on tour! BUT so many of us live in places where we think your shows will be postponed…. (Antwerp, Toronto…) 
Would you consider doing an online event? 🙏
Sincerely, NDs 🧡♾ https://t.co/WcnlZ0CgWl",FALSE,"16937155","1477337927575293952","2022-01-01T17:56:24.000Z","en",NA,"2008-10-23T22:30:10.000Z",FALSE,"Laura Bailey","https://pbs.twimg.com/profile_images/1531418799974494208/0jmwZkXX_normal.jpg","Canada","Social media‘r. Baker. Creative. Cyclist. Asker of questions. Knower of 𝘧𝘢𝘤𝘵𝘴. Former expat. #Autistic #neurodivergent. 
'Nevertheless, she persisted'💪",FALSE,"458949293361991680",NA,0,1,0,26053,53,926,687,NA,NA,NA,NA,NA
"149","1477336696500805633","WhimsicalNerd","RT @charliclement_: Regular reminder that autism and ADHD are not the only neurodivergences and saying “neurodiversity” when you really jus…",FALSE,"411985260","1477336696500805633","2022-01-01T17:51:30.000Z","en",NA,"2011-11-14T03:56:46.000Z",FALSE,"Paige 🏳️‍🌈","https://pbs.twimg.com/profile_images/764847343870939136/xhG6XiH4_normal.jpg",NA,"more of a queer person than a beer person \\ header by @solobutnothan  \\ they/them",FALSE,"1007476260677865472",NA,7,0,0,41493,9,426,371,"retweeted","1477324670542225408","Regular reminder that autism and ADHD are not the only neurodivergences and saying “neurodiversity” when you really just mean those two is not helpful for awareness or support.","en","1619949907"
"150","1477335598339747843","nsou_info","✳️ NSOU-MOOCs Admission: Understanding Neurodiversity and Fundamentals of Cyber Security (2nd Cycle).

👉 Detail: https://t.co/EeajAjQKFF

👉 Brochure: https://t.co/VlrZYKWhQ9

👉 Banner: https://t.co/NEO3g5soFd

👉 Admission Form: https://t.co/BwPBXsZeyA

#NSOU #NSOUINFO https://t.co/MudbOq3jVZ",FALSE,"1307101270684049408","1477335598339747843","2022-01-01T17:47:08.000Z","en",NA,"2020-09-18T23:36:54.000Z",FALSE,"Netaji Subhas Open University (NSOU)","https://pbs.twimg.com/profile_images/1315363641831559169/oo249lPH_normal.jpg","Kolkata","#NSOU #updates, #UnofficialPage 👍

#NSOUINFO

Channel: https://t.co/gETNAF1AkE 
Group: https://t.co/uDJ95BNrxf
Insta: https://t.co/I05tif1Kxt
FB: https://t.co/DYsZGZcy6c",FALSE,"1539288290695970816","https://t.co/AGjHZoTPsl",0,0,0,1384,0,83,0,NA,NA,NA,NA,NA
"151","1477333442039894021","QueerWelsh","RT @auberginecafec1: Diolch yn fawr to everyone who celebrated with us at the cafe on #XmasDay #AubergineCardiff #Autistic #ActuallyAutisti…",FALSE,"1198779164674940933","1477333442039894021","2022-01-01T17:38:34.000Z","en",NA,"2019-11-25T01:43:45.000Z",FALSE,"Queer Welsh Stories","https://pbs.twimg.com/profile_images/1275168601285197826/dqkARYiV_normal.jpg","Cymru","Storiau Cwiyr Cymru 🏳️‍🌈🏳️‍⚧️ Queer and here to share Welsh LGBTQ+ history! (She/her/hi)",FALSE,"1377372319597748225","https://t.co/E5fIFYJtyU",2,0,0,5282,10,2289,534,"retweeted","1477324074288304131","Diolch yn fawr to everyone who celebrated with us at the cafe on #XmasDay #AubergineCardiff #Autistic #ActuallyAutistic #Neurodivergent #Neurodiversity #LGBTQIA #MerryChristmas #NadoligLlawen #HappyNewYear #BlwyddynNewyddDda #Celebration #Festive https://t.co/c6t1Grld4j","en","991954517066506241"
"152","1477331270468190208","Lau_Cob_","@adamfare1996 I would also absolutely recommend Nick’s recently published book: https://t.co/1tAK5X4vwJ",FALSE,"3272321682","1477325126920200197","2022-01-01T17:29:57.000Z","en","3272321682","2015-07-09T00:45:16.000Z",FALSE,"Lauren C.","https://pbs.twimg.com/profile_images/1468770163654754304/fO_z458B_normal.jpg","Australia","Researcher: Eating Disorders, Body Image, Autism, ADHD, Sensory Processing, Psychoneuroimmunology. #Neurodiversity #ActuallyAutistic #TraumaNotPD *views my own*",FALSE,"1473531897259065344",NA,1,1,0,24290,37,2428,1080,NA,NA,NA,NA,NA
"153","1477330129332412422","jaimegraceuk","@RB6K @TwitchSharing @TwitchReTweets @SmallStreamersR @rtsmallstreams I want to do more about neurodiversity and acceptance",FALSE,"426268605","1477311025816944643","2022-01-01T17:25:24.000Z","en","22673713","2011-12-02T01:34:38.000Z",FALSE,"JaimeGraceUK🐼","https://pbs.twimg.com/profile_images/1572205870687084545/LCFWRU06_normal.jpg","United Kingdom","Blog author and photographer of #JaimeGraceUKsWorld

Streamer at https://t.co/zhF2FrmTee

Neurodivergent together: https://t.co/NM2hzGb2N5

#actuallyautistic",FALSE,"1622565776946495488","https://t.co/CfhNzhyCZd",0,1,0,10507,6,826,1545,NA,NA,NA,NA,NA
"154","1477327967491706889","cath_hipwell","RT @KombeBarbara: New chapter in 2022.
New job role! So excited!
Championing #Neurodiversity in children #differentlyabled #SEND @DCPCampai…",FALSE,"732297828438028288","1477327967491706889","2022-01-01T17:16:49.000Z","en",NA,"2016-05-16T19:53:02.000Z",FALSE,"Cath Hipwell","https://pbs.twimg.com/profile_images/995418937306374144/Sn9ofueE_normal.jpg","Gloucester ","❤️ being a mum, a primary school TA  passionate about SEND &trying to make every day special.#AutismMum #Vegetarian #socialjustice have #hypermobileehlersdanlos",FALSE,NA,NA,2,0,0,13329,0,217,2318,"retweeted","1477283196744183813","New chapter in 2022.
New job role! So excited!
Championing #Neurodiversity in children #differentlyabled #SEND @DCPCampaign
Anyone else working in this field/sector? Please connect together we can do much more. https://t.co/XXdul9w6Nw","en","903544952726192128"
"155","1477327640990261256","WildMagpie","RT @charliclement_: Regular reminder that autism and ADHD are not the only neurodivergences and saying “neurodiversity” when you really jus…",FALSE,"2373879331","1477327640990261256","2022-01-01T17:15:31.000Z","en",NA,"2014-03-05T14:44:32.000Z",FALSE,"Awen Clement","https://pbs.twimg.com/profile_images/1609282633187434499/ImGIpr8r_normal.jpg","Birmingham, England","Funeral Celebrant & Grief Guide. Priestess, Intuitive & Healer. Queer, Neurodivergent, She/Her.",FALSE,NA,"https://t.co/Pe3QHX5rJz",7,0,0,2709,6,800,2233,"retweeted","1477324670542225408","Regular reminder that autism and ADHD are not the only neurodivergences and saying “neurodiversity” when you really just mean those two is not helpful for awareness or support.","en","1619949907"
"156","1477326625180164105","biglesbianrage","tired of men who think my dyed hair and neurodiversity make me their manic pixie dream girl",FALSE,"2497423795","1477326625180164105","2022-01-01T17:11:29.000Z","en",NA,"2014-05-16T00:19:07.000Z",FALSE,"mason","https://pbs.twimg.com/profile_images/1617217209146695686/mcE8Youm_normal.jpg","they/them","23 ⋆ Ⓥ ⋆ ♍︎",FALSE,NA,NA,0,1,0,8116,1,245,151,NA,NA,NA,NA,NA
"157","1477326298938810372","erinmikail","Catching up with @BuildwithJoy this am and thankful for friends who I’ve been able to grow with and explore our own passions + share with honesty about our own neurodiversity.  💕

Find friends you can grow with for the long haul.",FALSE,"102238505","1477326298938810372","2022-01-01T17:10:11.000Z","en",NA,"2010-01-06T02:03:55.000Z",FALSE,"Erin Mikail Staples","https://pbs.twimg.com/profile_images/1574864501513633798/o6a-1KKX_normal.jpg","Brooklyn, NY","dev advocate, community enthusiast, tech educator, comedian | 💼@labelstudioHQ | 👩🏼‍🏫 @studio20NYU | 🏄🏼‍♀️ erinmikail@mastodon.social | she/her",FALSE,"1593401843249565697","https://t.co/2zSbvYIlUJ",0,7,1,19316,161,4493,4595,NA,NA,NA,NA,NA
"158","1477326000446914570","saturne_and_co","RT @StarNosedMoles: our history diagnosed us as mentally ill for our genders/sexualities and perhaps that is why the lgbtq+ is so obsessed…",FALSE,"1143521688702918656","1477326000446914570","2022-01-01T17:09:00.000Z","en",NA,"2019-06-25T14:09:50.000Z",FALSE,"🪐 Saturne & Co 🪐","https://pbs.twimg.com/profile_images/1533326198012616704/AZOZup8H_normal.jpg","any neopronouns / they-them ","Polyfragmented system 🪐 Queer 🌈 Disabled Freak 💫 Politically very leftist ⛔ -18 don't follow please",FALSE,"1553281487130198019",NA,8,0,0,13220,1,206,448,"retweeted","1477012247285096448","our history diagnosed us as mentally ill for our genders/sexualities and perhaps that is why the lgbtq+ is so obsessed with proving they are “normal” and why neurodiversity is seen by these people as a bad look","en","829770661169999872"
"159","1477324282229309444","BeyondTheDoorTO","Happy 2022 from us at Beyond The Door! #HAPPYNEWYEAR2022 #autism #asd #autismontario #autismspectrum #BeTheChange  #neurodiversity #endthestigma @autismspeaksCAN @autismONT @autismCanada @geneva_centre  @autism @AMHAwareness @Spectrum @ONTSpecialNeeds @ONTABA1 https://t.co/vnk2v6XdgE",FALSE,"1173651271561162753","1477324282229309444","2022-01-01T17:02:10.000Z","en",NA,"2019-09-16T17:34:29.000Z",FALSE,"Beyond The Door","https://pbs.twimg.com/profile_images/1173651726508986368/Lu0xCpFy_normal.jpg","Toronto, Ontario","Beyond the Door Behaviour Associates (BTD) is committed to helping children living Autism through 1:1 hands-on service since 2006",FALSE,"1469304066673106944","https://t.co/YuzVLTZUgA",0,1,0,4095,0,147,179,NA,NA,NA,NA,NA
"160","1477324074288304131","auberginecafec1","Diolch yn fawr to everyone who celebrated with us at the cafe on #XmasDay #AubergineCardiff #Autistic #ActuallyAutistic #Neurodivergent #Neurodiversity #LGBTQIA #MerryChristmas #NadoligLlawen #HappyNewYear #BlwyddynNewyddDda #Celebration #Festive https://t.co/c6t1Grld4j",FALSE,"991954517066506241","1477324074288304131","2022-01-01T17:01:21.000Z","en",NA,"2018-05-03T08:16:01.000Z",FALSE,"aubergine cafe  🍆","https://pbs.twimg.com/profile_images/1144902399011807233/aYUpxNJP_normal.jpg","Wales, United Kingdom","https://t.co/JIxCRMyENL",FALSE,"1365708523506597891","https://t.co/DC1mKiGBNs",2,4,0,1032,10,1310,581,NA,NA,NA,NA,NA
"161","1477324042428370952","SENDconsultant","RT @KombeBarbara: New chapter in 2022.
New job role! So excited!
Championing #Neurodiversity in children #differentlyabled #SEND @DCPCampai…",FALSE,"1194164280138055680","1477324042428370952","2022-01-01T17:01:13.000Z","en",NA,"2019-11-12T08:05:40.000Z",FALSE,"SEND & EHCP Consultant. Brendan Anderson","https://pbs.twimg.com/profile_images/1595067603046858752/QEvvndhT_normal.jpg","England, United Kingdom","Independent professional #advocate helping families through all aspects of the SEND & EHCP process. #SEND & #EHCP FB Group: https://t.co/PyLzE7XUYM.",FALSE,"1616324129631895554","https://t.co/Ld1GRgYMau",2,0,0,6690,9,6207,6161,"retweeted","1477283196744183813","New chapter in 2022.
New job role! So excited!
Championing #Neurodiversity in children #differentlyabled #SEND @DCPCampaign
Anyone else working in this field/sector? Please connect together we can do much more. https://t.co/XXdul9w6Nw","en","903544952726192128"
"162","1477322463998623752","slhattersley","@profamandakirby @NorthernTink83 Yup, and we are more likely to have other conditions as well alongside our neurodiversity. Plus even within each type of neurodiversity there are lots of differences, not everyone who is autistic for example fits in the same neat box...",FALSE,"4518935783","1477185825448341505","2022-01-01T16:54:57.000Z","en","88743145","2015-12-17T23:54:43.000Z",FALSE,"Sharon Hattersley 🇺🇦","https://pbs.twimg.com/profile_images/1573808961299644416/h171lSdH_normal.jpg","Planet Earth","Creator of The #BookmarkProject
Proud primary teacher. work in schools for @AnneFrankTrust ,Love musical theatre & travelling, Brownie Leader she/her",FALSE,"1608096121615781889","https://t.co/uBMkE83VJ7",0,1,0,35089,10,2277,1732,NA,NA,NA,NA,NA
"163","1477321282563751936","def_izit","RT @skippy_neu: Neurodiversity as queerness and queerness as neurodiversity ist einfach der allerschlechteste take",FALSE,"282106863","1477321282563751936","2022-01-01T16:50:15.000Z","de",NA,"2011-04-14T15:19:29.000Z",FALSE,"Eugen Brochier (former Def-Izit)","https://pbs.twimg.com/profile_images/3344727433/fb1a81767ee34489a94f081025357a0b_normal.jpeg","VIE - AT","ME, Democrat, online - Klarname jetzt da - mehr Infos gibts für seriöse Twitteria bei DM aber nur MIT MASKE
RT´s are not my view 
Like means i read it",FALSE,NA,"https://t.co/wrof62klW4",1,0,0,277250,75,1531,3067,"retweeted","1477320979147890699","Neurodiversity as queerness and queerness as neurodiversity ist einfach der allerschlechteste take","de","897590610"
"164","1477321259478310912","nickysarahlow1","@Murphlemurph How interesting ...always thought OT had a role in policing.  Remember the 2017 CAHPO conference a chief constable talking about maj of offenders primary issues were mental health substance misuse + ? comms/ neurodiversity. Love to hear how role progresses",FALSE,"2547609167","1477298115589849089","2022-01-01T16:50:10.000Z","en","2622143541","2014-05-14T15:40:08.000Z",FALSE,"Nicky Low 🟢T","https://pbs.twimg.com/profile_images/1615057502768402451/KR20_EUo_normal.jpg","South East, England","Occupational Therapist working in social care since time began ... passionate about whole systems thinking and doing, boundary spanning, personalisation ...",FALSE,NA,NA,0,2,0,34089,5,1060,1491,NA,NA,NA,NA,NA
"165","1477320979147890699","skippy_neu","Neurodiversity as queerness and queerness as neurodiversity ist einfach der allerschlechteste take",FALSE,"897590610","1477320979147890699","2022-01-01T16:49:03.000Z","de",NA,"2012-10-22T13:33:50.000Z",FALSE,"Skippy","https://pbs.twimg.com/profile_images/1347955995570565123/Z8pgOvtA_normal.jpg","Wien","@skippy_neu@mstdn.social | juristin | neurodivergence | ableism | https://t.co/IaRRgBcxnj (nicht mein blog) |",FALSE,"1411457550751576065",NA,1,12,0,4686,22,3205,2453,NA,NA,NA,NA,NA
"166","1477320708955029507","CuriousCrippin","RT @profamandakirby: Happy New Year to one and all.
Join me in embracing neurodiversity in 2022 and together we can make a difference. http…",FALSE,"3322888575","1477320708955029507","2022-01-01T16:47:58.000Z","en",NA,"2015-06-13T12:29:28.000Z",FALSE,"Ivanmosovitch Mos","https://pbs.twimg.com/profile_images/1627430031692558336/zmqjbraL_normal.jpg","South Wales ","Mature Student,Criminology, Recovery worker.Drug Policy,Harm reduction #ND #ADHD #DYSPRAXIC #Socialist#IndyWales, #Swansea city fc",FALSE,"1551179075519135744",NA,12,0,0,105866,16,1895,4248,"retweeted","1477173242771083264","Happy New Year to one and all.
Join me in embracing neurodiversity in 2022 and together we can make a difference. https://t.co/fG8Rbt5li2","en","88743145"
"167","1477319919796637704","profamandakirby","RT @profamandakirby: Happy New Year to one and all.
Join me in embracing neurodiversity in 2022 and together we can make a difference. http…",FALSE,"88743145","1477319919796637704","2022-01-01T16:44:50.000Z","en",NA,"2009-11-09T19:46:43.000Z",FALSE,"Amanda Kirby","https://pbs.twimg.com/profile_images/1180478671364202497/UIVzXHa1_normal.jpg","Wales, United Kingdom","CEO DO-IT Solutions / parent and grandma of wonderful ND family /Oddball/ Educator/medic/author/tech entrepreneur/researcher/DCD/ND campaigner",FALSE,"1590625869676294146","https://t.co/0Wzi3rXVke",12,0,0,20002,95,12486,5565,"retweeted","1477173242771083264","Happy New Year to one and all.
Join me in embracing neurodiversity in 2022 and together we can make a difference. https://t.co/fG8Rbt5li2","en","88743145"
"168","1477319144727093253","LossyEcology","There is no #neurodiversity without #DisabilityJustice",FALSE,"834073289165271041","1477319144727093253","2022-01-01T16:41:46.000Z","en",NA,"2017-02-21T16:12:23.000Z",FALSE,"Louisa || S O L A","https://pbs.twimg.com/profile_images/1531884968997175297/Wxu2xWAL_normal.jpg","London, England","Artist + Coach to neurodivergent creatives; activating emergent (self-) knowledges. Unmasking Unschool for #autistic-status ppl | she/they",FALSE,NA,"https://t.co/bWa4NChwiH",0,0,0,577,11,224,1009,NA,NA,NA,NA,NA
"169","1477317642432122882","StevenChanMD","RT @PsychiatricNews: HAPPY NEW YEAR! The January issue of Psychiatric News is available online. Check out what psychiatrists have to say ab…",FALSE,"199332594","1477317642432122882","2022-01-01T16:35:47.000Z","en",NA,"2010-10-06T16:07:22.000Z",FALSE,"Steven Chan, MD MBA","https://pbs.twimg.com/profile_images/1471137860187144194/pxocibku_normal.jpg","ONT➡HNL➡SJC...➡MSY➡LAS","@StanfordPSY faculty • @UCSF @UCDavisHealth digital health & psych researcher • @APAPsychiatric telepsychiatry • Life hacks at @mPowerHacks (he/him)",FALSE,"1012826397633466368","https://t.co/TmQiMzTJpS",7,0,0,5704,309,3276,1124,"retweeted","1477282210642341895","HAPPY NEW YEAR! The January issue of Psychiatric News is available online. Check out what psychiatrists have to say about ethical decision-making, the pros and cons of #telepsychiatry, #neurodiversity, and more. https://t.co/3T5dv6AetU #News @APAPsychiatric #PsychTwitter https://t.co/pXMwqGB3i6","en","1887033728"
"170","1477315664926982145","Josh_Merritt1","@HolSmale Well done, you! I would love to find a doctor who understands neurodiversity or is even neurodivergent themself.",FALSE,"49597428","1477314947734552583","2022-01-01T16:27:56.000Z","en","912985280","2009-06-22T11:00:49.000Z",FALSE,"Josh Merritt #autistic #dyspraxic #disabled","https://pbs.twimg.com/profile_images/1467169485278924802/NSVGOnoN_normal.jpg","West Sussex, UK / Montreal, QC","Neurodivergent Screenwriter. 'Breathe' - on @BBC. Heralded by Jack Thorne as ""a tremendous talent"". Published Playwright. Ambassador @DANC_UK

Agent @AndrewRTLM",FALSE,"1627396580750893058","https://t.co/IYT1OePobw",0,11,0,33238,47,3709,1592,NA,NA,NA,NA,NA
"171","1477314908651982848","uxwriter_katrin","RT @mekeyahm: Extremely excited about this event. I am most looking forward to the panel discussion on neurodiversity and UX content. #word…",FALSE,"1269294716","1477314908651982848","2022-01-01T16:24:56.000Z","en",NA,"2013-03-15T09:29:22.000Z",FALSE,"Katrin | Content Design Lead","https://pbs.twimg.com/profile_images/1579379010743713794/Gw5yWwCt_normal.jpg","Deutschland","Accessible, inclusive, ethical UX. Insurtech product design. #contentDesign #uxWritingAufDeutsch #womenInTech #designLeadership #10xbetter #uxContent",FALSE,"1561622047595323392","https://t.co/4KnOtOIyCJ",1,0,0,1560,15,730,819,"retweeted","1477303389033832460","Extremely excited about this event. I am most looking forward to the panel discussion on neurodiversity and UX content. #words2022

✍🏽 Check out this fantastic event for writers in tech: https://t.co/arzFnE7gi6 https://t.co/7KJXO0fKo7","en","1390308769301766144"
