"","tweet_id","user_username","text","possibly_sensitive","author_id","lang","created_at","conversation_id","user_name","user_created_at","user_pinned_tweet_id","user_description","user_verified","user_protected","user_profile_image_url","user_url","user_location","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id","in_reply_to_user_id"
"464","1377256221649076225","GayleFisher","#Brain #Neural #Pathways.  Read this?
#Neurodiversity.  #Learning #Differences.  #Interventions. https://t.co/cMfkv9go0L",FALSE,"30171468","en","2021-03-31T13:47:26.000Z","1377256221649076225","Gayle Y. Fisher, M.Ed., Ed.Tech.","2009-04-10T05:44:30.000Z",NA,"Learning Differences Consultant, Educator, Activist Mom, Author, Ally.  Founder of https://t.co/0JCOHofF8k.",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1178905724396679168/TISkVQuU_normal.jpg","https://t.co/iqWJBpFIMR",NA,0,0,0,3642,26,1217,2076,NA,NA,NA,NA,NA,NA
"465","1377256073812275203","IndivisibleSC04","RT @LauraRBelin: Also for #AutismAwarenessWeek, remember the positive aspects of neurodiversity. As @amethystarlight has said, she often sp…",FALSE,"829463993555103745","en","2021-03-31T13:46:50.000Z","1377256073812275203","IndivisibleSC-04","2017-02-08T22:56:41.000Z","1573037844955860993","Indivisible SC 4 #GOTV #VoteBlue #FlipSCBlue #LGBTAlly 🏳️‍🌈 FACTS don’t care about your feelings. #VoteOutGQP",FALSE,FALSE,"https://pbs.twimg.com/profile_images/850079158336184321/pCF9k7dm_normal.jpg","https://t.co/zJeGCzqjYU","Greenville, SC",14,0,0,57952,40,3030,2937,"retweeted","1377250644923404292","Also for #AutismAwarenessWeek, remember the positive aspects of neurodiversity. As @amethystarlight has said, she often spots patterns many neurotypical people miss. https://t.co/Zdjy6gPWP2","en","19785310",NA
"466","1377255704399056898","althazyr","RT @plot_head: Just a reminder that I am still looking for any authors (or even bloggers!) who are interested in contributing a guest artic…",FALSE,"896349345246846976","en","2021-03-31T13:45:22.000Z","1377255704399056898","Peter Hartog is Writing Book 3 Dammit!","2017-08-12T12:35:12.000Z","1414950900150509576","Urban Science Fantasy Crime Writer | Dad to two awesome dudes | Loves cats, dogs, gaming, movies and 80s music | #amwriting | https://t.co/TXenEq0XoG",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1535336384701116418/X9yr0d2E_normal.jpg","https://t.co/Cyre4wsOXU","Empire City",10,0,0,16496,65,8604,2773,"retweeted","1377252861197832199","Just a reminder that I am still looking for any authors (or even bloggers!) who are interested in contributing a guest article on FanFiAddict about neurodiversity in fiction (doesn't have to be relegated to SFF, but extra points if so.) I have lofty plans for a future series.","en","1514002044",NA
"467","1377254829224001536","mygenderisblack","RT @ADHD_Alien: How ADHD can influence relationships and friendships. Not everyone with ADHD is the same so cross out what applies to you a…",FALSE,"831853230","en","2021-03-31T13:41:54.000Z","1377254829224001536","lesbian boyfriend","2012-09-18T20:49:36.000Z",NA,"23 | I love being a dyke | my tweets are for knees that grow",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1624465716568096771/QNUAGy2c_normal.jpg",NA,"district of columbia",2481,0,0,172892,27,9588,3401,"retweeted","1162367893423738881","How ADHD can influence relationships and friendships. Not everyone with ADHD is the same so cross out what applies to you and your relationships ❤️ (mine is just a full bingo of course)

#adhd #adhs #tdah #comic #mentalhealth #neurodiversity https://t.co/0GaXv9Cnr4","en","1132258990140907524",NA
"468","1377254784596598791","MsAmandaDibbon","We are celebrating Neurodiversity tomorrow and wearing blue 💙 - how about you? https://t.co/uboY2YxLmG",FALSE,"126129555","en","2021-03-31T13:41:43.000Z","1377254784596598791","Amanda Dibbon","2010-03-24T22:53:27.000Z",NA,"Explore. Learn. Love. Teach. Repeat. (she/her)
Instructional Resource Teacher, MCHS.",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1565442811578785793/qEvU03XQ_normal.jpg",NA,NA,1,3,1,1298,3,206,842,NA,NA,NA,NA,NA,NA
"469","1377254617445236738","HRreflections","RT @DrAmyPearson: Looking at drafts for my ‘investigating complex issues’ module, and one group has included a debate script on diagnostic…",FALSE,"217440205","en","2021-03-31T13:41:03.000Z","1377254617445236738","HR Reflections (He/Him) #antiracist","2010-11-19T14:53:37.000Z",NA,"PhD, Liverpool fan, nerd, swimmer, bipolar disorder II, geek, VC Teaching Fellow, SFHEA, educationalist, Liberal Socialist Humanist, all views my own",FALSE,FALSE,"https://pbs.twimg.com/profile_images/523571957456207873/B2bMZCiG_normal.jpeg","https://t.co/8P3YEhNLXk",NA,2,0,0,8849,3,127,51,"retweeted","1377204796109754368","Looking at drafts for my ‘investigating complex issues’ module, and one group has included a debate script on diagnostic heterogeneity, a video on the replication crisis, a presentation on prison reform, posters on neurodiversity &amp; a detailed mindmap on data privacy. Phenomenal.","en","1396903315",NA
"470","1377254375089827841","dianemacna","RT @thinkingautism: ""Autistic people have different sensory experiences, and when a parent either disagrees with or denies those sensory ex…",FALSE,"212604566","en","2021-03-31T13:40:05.000Z","1377254375089827841","Diane MacNaughton","2010-11-06T14:59:22.000Z",NA,"Self-Advocate, Mother of Self-Advocate, Volunteer, Author",FALSE,FALSE,"https://pbs.twimg.com/profile_images/485783665679405058/iBHE8HzJ_normal.jpeg",NA,"Redcliff, Alberta",89,0,0,15572,29,596,813,"retweeted","1376986580175364097","""Autistic people have different sensory experiences, and when a parent either disagrees with or denies those sensory experiences, the impact it has on the autistic kid is gaslighting, even if it wasn’t intentional.” From @AutSciPerson:

https://t.co/JMaOJwk6vf #Neurodiversity","en","152835605",NA
"471","1377254362301468673","GrahamYvonna","Dyspraxia appears as clumsiness, klutziness, and failure to think ahead. It means neural pathways aren't all synchronizing yet.
Dyspraxia: Quick Tips for Tutors https://t.co/FZSzaEfMtf

#dyspraxia #Neurodiversity #teaching #parenting https://t.co/9alCvMpQs7",FALSE,"4437630798","en","2021-03-31T13:40:02.000Z","1377254362301468673","Yvonna Graham","2015-12-03T03:11:12.000Z","806897256939057152","Co-author: Dyslexia Tool Kit. Tweet / RT about dyslexia and all neurodiversity with emphasis on the gifts divergent thinkers bring to the world.",FALSE,FALSE,"https://pbs.twimg.com/profile_images/769210842600476672/K13cYQhK_normal.jpg","https://t.co/8bWPzNoui5","Pagosa Springs, CO",0,0,0,27593,49,1869,1506,NA,NA,NA,NA,NA,NA
"472","1377254083841646599","Enby_H0ttie","RT @ADHD_Alien: How ADHD can influence relationships and friendships. Not everyone with ADHD is the same so cross out what applies to you a…",FALSE,"2617602783","en","2021-03-31T13:38:56.000Z","1377254083841646599","orange juice 🍊","2014-06-17T15:51:41.000Z","1298335804046159880","LEZBO. 24 (21+ NO minors). southern🤠. capricorn. THEY/THEM. that bitch. ✨",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1623200262671179780/Av_U-f1j_normal.jpg","https://t.co/hd3e4311mV","saphicca",2481,0,0,350668,19,2890,2930,"retweeted","1162367893423738881","How ADHD can influence relationships and friendships. Not everyone with ADHD is the same so cross out what applies to you and your relationships ❤️ (mine is just a full bingo of course)

#adhd #adhs #tdah #comic #mentalhealth #neurodiversity https://t.co/0GaXv9Cnr4","en","1132258990140907524",NA
"473","1377253606362116099","ChelseaCastle","@pslohmann It extends the life of your podcast after it's published in a way that I don't think show notes can. 

And again, neurodiversity should be considered. Someone may hear something in a podcast and *need* to see a transcript to further absorb, retain, understand, etc.",FALSE,"38202194","en","2021-03-31T13:37:02.000Z","1377250679023099911","Chelsea Castle","2009-05-06T15:31:41.000Z","1593024903737118720","Content @lavenderhq 💜 4x content leader. Journalist turned empathetic marketer. Tweets about marketing, content, and parenting. Powered by kombucha and merlot.",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1616870237399285760/PR4svGB5_normal.jpg",NA,"Nashville, TN",0,0,0,15197,141,4686,2592,NA,NA,NA,NA,NA,"38202194"
"474","1377253391110447105","YBarsukov","RT @plot_head: Just a reminder that I am still looking for any authors (or even bloggers!) who are interested in contributing a guest artic…",FALSE,"889189966714109953","en","2021-03-31T13:36:11.000Z","1377253391110447105","Yaroslav Barsukov #NoToWar #НетВойне","2017-07-23T18:26:23.000Z","1427247763377565702","Nebula Finalist. Member of SFWA.
Left one former empire to settle in another.
Speaks German by day, Russian by night. Writes in English.
Rep'd by @literarywhore",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1563557710586470401/gIIl-zjp_normal.jpg","https://t.co/YjT11CfGjn","Vienna, Austria",10,0,0,2469,21,955,908,"retweeted","1377252861197832199","Just a reminder that I am still looking for any authors (or even bloggers!) who are interested in contributing a guest article on FanFiAddict about neurodiversity in fiction (doesn't have to be relegated to SFF, but extra points if so.) I have lofty plans for a future series.","en","1514002044",NA
"475","1377253125267017729","usckurthy","RT @LauraRBelin: Also for #AutismAwarenessWeek, remember the positive aspects of neurodiversity. As @amethystarlight has said, she often sp…",FALSE,"193539245","en","2021-03-31T13:35:07.000Z","1377253125267017729","Jeremiah Kurth","2010-09-22T02:10:33.000Z","1438261919090200584","Mediocre white guy. Follow someone that is an expert in their field, not me.
#BLM #abortionrights #reprorights #HMPB Transformers geek he/him",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1594826680346058757/dpqzzNZI_normal.jpg",NA,"Iowa City, IA",14,0,0,49958,0,296,303,"retweeted","1377250644923404292","Also for #AutismAwarenessWeek, remember the positive aspects of neurodiversity. As @amethystarlight has said, she often spots patterns many neurotypical people miss. https://t.co/Zdjy6gPWP2","en","19785310",NA
"476","1377253039581585417","theastronoz","RT @plot_head: Just a reminder that I am still looking for any authors (or even bloggers!) who are interested in contributing a guest artic…",FALSE,"1344365539725074434","en","2021-03-31T13:34:47.000Z","1377253039581585417","Astronoz (Manny Henri) 🧑‍🚀🚀","2020-12-30T19:32:05.000Z","1621957166029590528","Astronoz composes any genre of music exploring new sounds, published over 100+ courses on LinkedIn & Pluralsight.",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1622262597897670659/xkyQAKyL_normal.jpg","https://t.co/fkBK9kZ59n","Laval, Québec",10,0,0,5381,20,4313,2820,"retweeted","1377252861197832199","Just a reminder that I am still looking for any authors (or even bloggers!) who are interested in contributing a guest article on FanFiAddict about neurodiversity in fiction (doesn't have to be relegated to SFF, but extra points if so.) I have lofty plans for a future series.","en","1514002044",NA
"477","1377252861197832199","plot_head","Just a reminder that I am still looking for any authors (or even bloggers!) who are interested in contributing a guest article on FanFiAddict about neurodiversity in fiction (doesn't have to be relegated to SFF, but extra points if so.) I have lofty plans for a future series.",FALSE,"1514002044","en","2021-03-31T13:34:04.000Z","1377252861197832199","Justin Gross","2013-06-13T17:43:54.000Z",NA,"| Husband | Father | Bibliophile | Coffee Lover | Gamer | History Buff | Maker of Faces | Shy Guy |

1/2 of @escapistbookco

Reviews/Etc @ https://t.co/DJ2kDtY6Wk",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1616849391700041729/S0zkOnko_normal.jpg","https://t.co/jstYIrA4gH","London, KY",10,16,0,12305,28,1742,1600,NA,NA,NA,NA,NA,NA
"478","1377279380779581440","researchdreams","RT @UofGPGRs: NEW BLOG POST! Leigh Abbott (@UofGCancerSci) discusses the terminology surrounding Neurodiversity and what this means for PGR…",FALSE,"618031317","en","2021-03-31T15:19:27.000Z","1377279380779581440","Elizabeth Adams","2012-06-25T09:39:47.000Z",NA,"Innovation | Coaching | Research Culture


Dreaming of cycling adventures 🚵‍♀️",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1294264794636341248/EoEzR394_normal.jpg","https://t.co/fI5pMySz3k","Cumbria",4,0,0,7532,54,2950,2234,"retweeted","1377265472354275332","NEW BLOG POST! Leigh Abbott (@UofGCancerSci) discusses the terminology surrounding Neurodiversity and what this means for PGRs! @UofGNeurodiv  https://t.co/9FbKdXLZNh","en","771301662363385857",NA
"479","1377279160469569543","GoFischLaw","RT @LauraRBelin: Also for #AutismAwarenessWeek, remember the positive aspects of neurodiversity. As @amethystarlight has said, she often sp…",FALSE,"1376985781886193666","en","2021-03-31T15:18:35.000Z","1377279160469569543","Gordon Fischer","2021-03-30T19:53:21.000Z","1409613705881456643","The mission of Gordon Fischer Law Firm, P.C. is to promote and maximize #charitable #giving in #Iowa. Visit my website at https://t.co/MOcc1s1ZCJ",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1376986069674172422/VQHgeRyB_normal.jpg","https://t.co/gJX9p48amT","Iowa",14,0,0,4665,1,247,349,"retweeted","1377250644923404292","Also for #AutismAwarenessWeek, remember the positive aspects of neurodiversity. As @amethystarlight has said, she often spots patterns many neurotypical people miss. https://t.co/Zdjy6gPWP2","en","19785310",NA
"480","1377278461811814401","EmilioLees","@TogetherTrust Looking forward to educating people about autism from a neurodiversity paradigm - #AutismAcceptance",FALSE,"1054149307769729025","en","2021-03-31T15:15:48.000Z","1377267065355186181","Emily Price (Lees)","2018-10-21T23:15:54.000Z","1624043740183552002","She/her. #ActuallyAutistic Speech & Language Therapist championing Autistic children, young people, adults. I tweet about #Autism and #ableism.",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1493553068750917633/6WZeerFz_normal.jpg","https://t.co/3UKxgisSTk","Manchester",0,3,0,5211,28,7173,403,NA,NA,NA,NA,NA,"431673577"
"481","1377278233822031874","amquilli","""Talking disability, chronic illness and neurodiversity with the women of Ireland.""

Really looking forward to listening to this 🦓

Please show  some 💗 and follow @thezebramom https://t.co/cIEggEkBDQ",FALSE,"28594421","en","2021-03-31T15:14:54.000Z","1377278233822031874","Anne Marie Quilligan","2009-04-03T16:14:24.000Z","1418686932893282304","Mincéir Beoir ❤️  Limerick G🦉. Restorer of furniture 🛠️ Master Social Work Student 👩‍🎓

#IrishTraveller #SocialWork #HumanRights #Equity💚💪",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1577241852620816385/5m9IRheu_normal.jpg","https://t.co/f8NCdb7K6B","Ireland ",0,4,0,4537,8,5464,5065,"quoted","1377275120616620034","Hey folks! The Zebra Mom Podcast will be available for your listening pleasure in the very near future. In the meantime, please go show some love and give the podcast twitter acc a like. 😊
https://t.co/1mYGJJvO87 https://t.co/xaubvv25AS","en","387879301",NA
"482","1377278112589877255","catgirlAmelia","RT @erikaheidewald: a fun thing about making neurodiversity content is that neurotypicals get offended by the idea that there’s anything ND…",FALSE,"1328391349968703488","en","2021-03-31T15:14:25.000Z","1377278112589877255","Amelia🏳️‍⚧️ stream Astrogirl","2020-11-16T17:36:10.000Z","1396166990109331458","pronouns in carrd / pan / priv @stellaisacutie / poly / @Videl_RoseDbfz love you forever although you are gone",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1546908032956760065/SCdZ6NT1_normal.jpg",NA,"England, United Kingdom",18,0,0,33096,13,588,3218,"retweeted","1377274278098264070","a fun thing about making neurodiversity content is that neurotypicals get offended by the idea that there’s anything NDs can do that they can’t, NDs get offended by the idea that there’s anything they can do that NTs can’t, &amp; everyone accepts that NDs can’t do things NTs can","en","64274719",NA
"483","1377278070026027016","hrafnsgaldr","RT @BusinessBirthe: Und wenn ihr bei trans Angelegenh. ausschließlich an weiße Menschen denkt seid ihr weder intersektional noch feministis…",FALSE,"14573771","de","2021-03-31T15:14:15.000Z","1377278070026027016","MartinM","2008-04-28T19:18:16.000Z",NA,"Mastodon: @MartinM@norden.social
Er/he| cis | bi | white #autistic
#TeamAntifa #TeamScience
#BlackLivesMatter #FightAntisemitism  #FightABA #Asatru",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1573549285450432512/ZJbjVx2i_normal.jpg","https://t.co/G4TeUtZb6f","Hamburg",13,0,0,71340,31,1091,2131,"retweeted","1377212327318192131","Und wenn ihr bei trans Angelegenh. ausschließlich an weiße Menschen denkt seid ihr weder intersektional noch feministisch oder hilfreich.

Black trans people matter
asian trans people matter
native trans people matter
trans people with disability and/or neurodiversity matter","de","1956289861",NA
"484","1377278032101117955","chaoticgaythey","RT @erikaheidewald: a fun thing about making neurodiversity content is that neurotypicals get offended by the idea that there’s anything ND…",FALSE,"1148435566012379136","en","2021-03-31T15:14:06.000Z","1377278032101117955","Spay Or Neuter Your Computer","2019-07-09T03:35:50.000Z","1501755682672070663","Dusk (Ey/Em/iel/lui)
Does Machine Learning but never learns,
Not a Vampire, Maybe a Fae, Actual Biologist,
T4T, 'Obnoxiously' Gay",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1613614809605410840/Fp9yXiOs_normal.jpg","https://t.co/MeyynxDV8d","en, fr",18,0,0,115123,74,10996,229,"retweeted","1377274278098264070","a fun thing about making neurodiversity content is that neurotypicals get offended by the idea that there’s anything NDs can do that they can’t, NDs get offended by the idea that there’s anything they can do that NTs can’t, &amp; everyone accepts that NDs can’t do things NTs can","en","64274719",NA
"485","1377277625907863554","BiscottiNicole","RT @jacobtech: @EdTechBites @AguirreLearns @BiscottiNicole @mrbravo365 @pamelabuenrostr Great episode y’all, such an important topic of con…",FALSE,"1041202989132787713","en","2021-03-31T15:12:29.000Z","1377277625907863554","Nicole Biscotti, M.Ed. 🧡","2018-09-16T05:51:52.000Z","1360087418355867649","Mom. Teacher. Author. Translator. Speaker. Learning from Kids. 📘s:I Can Learn When I'm Moving, Invisible Con #ADHD (TBR 2023 w/@aguirrelearns) I ♥️ my 🐕 & ☕️",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1552442699344539649/bmHqZyIp_normal.jpg","https://t.co/60026X8e4W","Imperial, CA",2,0,0,34108,109,25852,21843,"retweeted","1377276357600743425","@EdTechBites @AguirreLearns @BiscottiNicole @mrbravo365 @pamelabuenrostr Great episode y’all, such an important topic of conversation.  #Neurodiversity Bonus... recipes and food influences from El Paso are second to none.  Best food in Texas.  😉","en","20468871",NA
"486","1377276357600743425","jacobtech","@EdTechBites @AguirreLearns @BiscottiNicole @mrbravo365 @pamelabuenrostr Great episode y’all, such an important topic of conversation.  #Neurodiversity Bonus... recipes and food influences from El Paso are second to none.  Best food in Texas.  😉",FALSE,"20468871","en","2021-03-31T15:07:26.000Z","1376869132012978180","Jacob Luévano ","2009-02-09T21:25:51.000Z",NA,"Educator- Family, Pizza, Tacos, & LIVE Music.  Apple Distinguished Educator 2019 | LEGO Education Trainer ✭ Space Nerd ⚽️ #VERDE x",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1620111751093096473/UrtBK6Jm_normal.jpg",NA,"Austin, TX",2,4,0,27786,217,2039,1583,NA,NA,NA,NA,NA,"321166235"
"487","1377276223521456130","BES2012LLC","@GarfieldEs @dcpublicschools @sharonabean   | ""Neurodiversity and Inclusion at Garfield Prep"" |  https://t.co/ZvcX3SM8cs",FALSE,"1122926214","en","2021-03-31T15:06:54.000Z","1377276223521456130","Kennard Branch","2013-01-26T19:28:49.000Z","1473449141720211460","Head of School @BHSEC_DC•Doctoral Candidate at BSU • 3x @CheyneyUniv Wolf; 1x @Georgetown Hoya; 1x @BowieStateBulldog • CEO👉🏾@BranchES2012 - Views are my own",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1287137401366884353/evXUY_pM_normal.jpg","https://t.co/PSRmuf1MER","Philly, DC, MD, and VA",3,2,0,5713,41,2775,2795,NA,NA,NA,NA,NA,"1298832410331807744"
"488","1377276036870733828","HelenHighwatr","@TakeLuckSerious @rogdmum @jessesingal @Bernard_Lane I feel in a therapeutic environment its not about ""kindness"" but the quasi religious belief in ""innate gender"". A child w GD (which cd be result of trauma, neurodiversity, etc) or just atypical toy choices = ""a trans child"". GD is seen as an expression of deep inner knowledge  &gt;",FALSE,"50782633","en","2021-03-31T15:06:10.000Z","1376936482112471045","Helen HH","2009-06-25T21:52:47.000Z",NA,"Card carrying member of the Cloud Appreciation Society.",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1221994956/twitclouds_normal.jpg",NA,NA,0,1,0,45510,14,2656,3788,NA,NA,NA,NA,NA,"989306943922720768"
"489","1377275865139093505","SamKaizen","RT @plot_head: Just a reminder that I am still looking for any authors (or even bloggers!) who are interested in contributing a guest artic…",FALSE,"1190266262875594753","en","2021-03-31T15:05:29.000Z","1377275865139093505","Sam","2019-11-01T13:56:45.000Z","1318155116084514817","Flawed Human, a work in progress.
I read, learn, and build things.
Currently building @ReaderieHQ",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1190297776749449217/5uwRv_u4_normal.png",NA,"India, Earth",10,0,0,808,13,249,827,"retweeted","1377252861197832199","Just a reminder that I am still looking for any authors (or even bloggers!) who are interested in contributing a guest article on FanFiAddict about neurodiversity in fiction (doesn't have to be relegated to SFF, but extra points if so.) I have lofty plans for a future series.","en","1514002044",NA
"490","1377274979427958785","thebluemaverick","RT @erikaheidewald: a fun thing about making neurodiversity content is that neurotypicals get offended by the idea that there’s anything ND…",FALSE,"1450417315","en","2021-03-31T15:01:58.000Z","1377274979427958785","Emmanuel","2013-05-23T02:50:44.000Z","1370089195579047936","Weightlifter, atheist, #ADHD-PI, #actuallyautistic. Ex-democrat, Independent, and pro-#NetNeutrality.  #FireElon #TweetLimitsAreTrash
cashapp: ask me",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1539565393882267648/mUdSwmyB_normal.jpg","https://t.co/eGLXmd8HLb",NA,18,0,0,69117,24,1769,568,"retweeted","1377274278098264070","a fun thing about making neurodiversity content is that neurotypicals get offended by the idea that there’s anything NDs can do that they can’t, NDs get offended by the idea that there’s anything they can do that NTs can’t, &amp; everyone accepts that NDs can’t do things NTs can","en","64274719",NA
"491","1377274770266468353","sdsuautism","The Biden administration has appointed disability advocate Kimberly Knackstedt as disability policy director.
#autism #asd #specialneeds #autistic #autismo #autismspectrum  #disability #autismparent #neurodiversity 
https://t.co/rRzAQh71CN",FALSE,"1184607133486108674","en","2021-03-31T15:01:08.000Z","1377274770266468353","sdsuautism","2019-10-16T23:08:55.000Z",NA,"Our Center's mission is 
(1) Research 
(2) Interdisciplinary Training 
(3) Clinical Services 
(4) Community Engagement",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1184611760088608769/dz0Cmbv7_normal.jpg","https://t.co/F5u9ghG4cR","San Diego ",0,1,0,715,0,47,100,NA,NA,NA,NA,NA,NA
"492","1377274590385352709","BedsCHS","RT @theRCOT: Today marks the start of #AutismAwarenessWeek. Neurodiversity is everyone’s business, and in occupational therapy we work with…",FALSE,"1097813666718777344","en","2021-03-31T15:00:25.000Z","1377274590385352709","Bedfordshire Community Health Services (NHS)","2019-02-19T11:02:29.000Z","1618279613955993604","Bedfordshire Community Health Services provides adults and children's community health services. BCHS is provided in partnership by @NHS_ELFT and @CCS_NHST",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1171315123144843264/-8AAUaLP_normal.jpg","https://t.co/f3WN9aSYvR","Bedfordshire",29,0,0,2651,4,563,180,"retweeted","1376566005254750223","Today marks the start of #AutismAwarenessWeek. Neurodiversity is everyone’s business, and in occupational therapy we work with, for, and support autistic people @Autism
 #WAAW","en","48659527",NA
"493","1377274278098264070","erikaheidewald","a fun thing about making neurodiversity content is that neurotypicals get offended by the idea that there’s anything NDs can do that they can’t, NDs get offended by the idea that there’s anything they can do that NTs can’t, &amp; everyone accepts that NDs can’t do things NTs can",FALSE,"64274719","en","2021-03-31T14:59:11.000Z","1377274278098264070","Erika Hersteria","2009-08-09T22:54:03.000Z","1368966115804598275","i make neurodivergent goth pop to dance and drown out your intrusive thoughts to 🔮 STREAM JUST WORLD",TRUE,FALSE,"https://pbs.twimg.com/profile_images/1568788615366414338/f4s700QC_normal.jpg","https://t.co/TAF7vjwyfU","Austin, TX",18,166,0,57589,231,23135,1492,NA,NA,NA,NA,NA,NA
"494","1377274212314845199","PDN_Academy","RT @LChavez_ES: April is Autism Awareness Month. Please join us in raising awareness and building acceptance of neurodiversity by wearing B…",FALSE,"2817473095","en","2021-03-31T14:58:55.000Z","1377274212314845199","Al Garcia","2014-09-18T17:35:16.000Z",NA,"Principal Paso Del Norte Fine Arts Academy",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1459231950158319628/u4gOthyw_normal.jpg",NA,"El Paso, TX",9,0,0,14147,23,2271,835,"retweeted","1377272718693969925","April is Autism Awareness Month. Please join us in raising awareness and building acceptance of neurodiversity by wearing BLUE on April 1. #LujanOfTheirOwn #TeamSISD https://t.co/cmwGRSa82r","en","103457204",NA
"495","1377274135747964934","thatlizardlad","RT @nmsnerd: #AutismAwarenessWeek #AutismAwarenessMonth #AutismAcceptanceMonth 

If you are an ally to autistics or work with autistics, it…",FALSE,"2879200294","en","2021-03-31T14:58:37.000Z","1377274135747964934","they/them/that b🌿tch","2014-11-16T05:41:12.000Z","1341233919308554246","fascism is here",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1395530196254662659/FdTb655Q_normal.jpg",NA,NA,1,0,0,8729,4,526,688,"retweeted","1377052912967421953","#AutismAwarenessWeek #AutismAwarenessMonth #AutismAcceptanceMonth 

If you are an ally to autistics or work with autistics, it’s imperative you learn about neurodiversity and what autistic people are saying. 

You are not an ally unless you amplify our voices first and foremost.","en","3357828953",NA
"496","1377274069855440908","BillyJChandler","Hello all, excited to be part of the about to launch LNSEN as its Autism Champion Ambassador, we’re looking to help neurodivergent people with employment and make the working environment more neurodiversity friendly, if you want to watch, contact the email below. https://t.co/gIQJo2imQk",FALSE,"941700752711540736","en","2021-03-31T14:58:21.000Z","1377274069855440908","Billy Chandler","2017-12-15T16:05:30.000Z",NA,"Movie Buff, Actor, Singer and Uncle to 6, life is good, God is good.",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1386026335685038083/D6X8l3MK_normal.jpg",NA,"London, England",1,2,0,371,0,69,105,NA,NA,NA,NA,NA,NA
"497","1377273971947794442","tasimmons20121","RT @ADHDFoundation: What do so many globally successful influential businesses &amp; organisations see and value that our education system and…",FALSE,"3906865820","en","2021-03-31T14:57:58.000Z","1377273971947794442","Tracy","2015-10-15T21:35:39.000Z",NA,"Proud mum of 4 amazing boys, chair of governors, governance geek, loves learning, wants the best for everyone, loves, loves Cornwall and chocolate",FALSE,FALSE,"https://pbs.twimg.com/profile_images/655467092813201408/FGwRO7O__normal.jpg",NA,"London, England",8,0,0,1320,0,175,738,"retweeted","1376568388336685058","What do so many globally successful influential businesses &amp; organisations see and value that our education system and teacher training does not ? @educationgovuk @Ofstednews @WholeSchoolSEND @APPG_SEND @CommonsEd @EducationScot @ChildreninWales  https://t.co/4x8SnxO50i","en","1577533957",NA
"498","1377273843409154048","BeyondTheDoorTO","Autism-I CAN and I WILL! #autism #asd #autismspeaks #autismontario #autismspectrum #beyondthespectrum #BeTheChange  #neurodiversity #endthestigma @autismspeaksCAN @autismONT @autismCanada @geneva_centre @autism @AMHAwareness @Spectrum @ONTSpecialNeeds @ONTABA1 https://t.co/kKOSSlY123",FALSE,"1173651271561162753","en","2021-03-31T14:57:27.000Z","1377273843409154048","Beyond The Door","2019-09-16T17:34:29.000Z","1469304066673106944","Beyond the Door Behaviour Associates (BTD) is committed to helping children living Autism through 1:1 hands-on service since 2006",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1173651726508986368/Lu0xCpFy_normal.jpg","https://t.co/YuzVLTZUgA","Toronto, Ontario",0,2,0,4095,0,147,179,NA,NA,NA,NA,NA,NA
