"","tweet_id","user_username","text","lang","conversation_id","created_at","possibly_sensitive","author_id","in_reply_to_user_id","user_description","user_protected","user_created_at","user_url","user_pinned_tweet_id","user_location","user_verified","user_name","user_profile_image_url","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id"
"286","1520387291688185857","VickyHayden14","RT @MyOTAS_Charity: #AutismAcceptance #neurotwitter #Neurodiversity #SENDparenting #ADHD #Dyslexia #dyspraxia #Basildon #Laindon #Pitsea #E…","qme","1520387291688185857","2022-04-30T12:59:12.000Z",FALSE,"857474877921558528",NA,"",FALSE,"2017-04-27T06:01:56.000Z",NA,NA,NA,FALSE,"Vicky Hayden","https://pbs.twimg.com/profile_images/1033096835664105472/S5Aqz5f0_normal.jpg",3,0,0,16,0,5,40,"retweeted","1518698811736080387","#AutismAcceptance #neurotwitter #Neurodiversity #SENDparenting #ADHD #Dyslexia #dyspraxia #Basildon #Laindon #Pitsea #Essex https://t.co/sBrdS38an6","qme","1107672712363806721"
"287","1520386917749166080","EKTwrites","RT @ericsmithrocks: Last day of #AutismAcceptanceMonth though in my house it runs all year.

Reminder, that I’m actively looking for storie…","en","1520386917749166080","2022-04-30T12:57:43.000Z",FALSE,"727304619064438790",NA,"THIS VICIOUS GRACE 6/2022  🍋 THIS CURSED LIGHT coming 2023 @WednesdayBooks @hodderbooks丨ADHD | TikTok/IG:@ektwrites丨Rep: @chelseberly",FALSE,"2016-05-03T01:11:48.000Z","https://t.co/hW3hdjpAHs","1583141080458928129","She/her ",FALSE,"Emily Thiede","https://pbs.twimg.com/profile_images/1431736860095692805/szUHIPxZ_normal.jpg",27,0,0,41260,79,8352,1603,"retweeted","1520376553485611008","Last day of #AutismAcceptanceMonth though in my house it runs all year.

Reminder, that I’m actively looking for stories from neurodivergent folks that celebrate neurodiversity, in my agent life. #MSWL 

There’s news coming on some current projects, and I’d love to see more. ❤️","en","8086472"
"288","1520386820135137282","autismcrisis","@FunFactsLulu I have some in mind but am interested in any instance of neurodiversity leaders or groups questioning what disability rights leaders or groups have done to autistics","en","1520383552910770176","2022-04-30T12:57:19.000Z",FALSE,"46065613","1045006092131086336","off-message autistic researcher",FALSE,"2009-06-10T08:11:55.000Z","https://t.co/56HNZB330j",NA,"Montreal",FALSE,"Michelle Dawson","https://pbs.twimg.com/profile_images/471864899174277120/nuRcNknL_normal.png",0,0,0,16728,250,8838,156,NA,NA,NA,NA,NA
"289","1520386485601591297","ClubCentralConf","Our sessions will checking in on our understanding of neurodiversity and how it impacts inclusivity.  We will discuss language we use and how it affects those around us.  You will be more confident in starting conversations and learn strategies to  support children and adults. https://t.co/aJ5ImHjUbV","en","1520386485601591297","2022-04-30T12:56:00.000Z",FALSE,"1498625978817560576",NA,"Bringing the 'forgotten' sector together.  Learn new skills, network with peers, inform policy.  Attend and be intrigued, informed and inspired.  Be involved!",FALSE,"2022-03-01T11:47:50.000Z",NA,NA,NA,FALSE,"Club Central","https://pbs.twimg.com/profile_images/1501649498648584208/RNSLvMF1_normal.jpg",0,0,0,131,0,27,31,NA,NA,NA,NA,NA
"290","1520386064950587392","thinkingautism","RT @thinkingautism: Asking for eye contact saps @Eidle_Ira's energy. Trust him, he is engaged in a conversation even if he looks distracted…","en","1520386064950587392","2022-04-30T12:54:19.000Z",FALSE,"152835605",NA,"Autism: What you need to know, from autistic people, professionals, & parents. 
More community: https://t.co/0duMGgR587",FALSE,"2010-06-07T00:49:38.000Z","https://t.co/KvkUy7ggVT",NA,"SF Bay Area and Brooklyn",FALSE,"Thinking Person's Guide To Autism","https://pbs.twimg.com/profile_images/1410629973342228484/zvN1QgW-_normal.jpg",22,0,0,59829,875,53324,7096,"retweeted","1520194545723400192","Asking for eye contact saps @Eidle_Ira's energy. Trust him, he is engaged in a conversation even if he looks distracted! Rounding out our April and Accommodations series for #AutismAcceptanceMonth at TPGA:

https://t.co/wtkxRlE72L #autistic #neurodiversity #autism","en","152835605"
"291","1520384478287380481","jonathjohnso","RT @jonathjohnso: Neurodiversity and inclusion is important to me so I made a Discord group in which we share our experiences, and play Vid…","en","1520384478287380481","2022-04-30T12:48:01.000Z",FALSE,"921195285367480321",NA,"Photographer, digital artist and connoisseur of analog film cameras.",FALSE,"2017-10-20T02:04:05.000Z","https://t.co/3s3rzbD7N5","1611904928921931776","United States",FALSE,"Jonathan Johnson","https://pbs.twimg.com/profile_images/1499076332059185152/SJW--k_Z_normal.jpg",1,0,0,316,1,214,37,"retweeted","1520149887718993921","Neurodiversity and inclusion is important to me so I made a Discord group in which we share our experiences, and play Video Games together. If you want a place to connect with Neurodiverse people I employ you to join! 🧬 https://t.co/H32H6LInJc","en","921195285367480321"
"292","1520383252896399360","BakaLunaFae","RT @imkrisyoung: Instead of teaching #Neurodivergent kids how to interact with neurotypical kids, how about we teach NT kids to be acceptin…","en","1520383252896399360","2022-04-30T12:43:09.000Z",FALSE,"1433764452810252319",NA,"Neuroqueer non-binary Princes Catboy(undetermined pronoms)! If you can help with my transition or living costs my paypal is below ;)",FALSE,"2021-09-03T12:11:24.000Z","https://t.co/ZJIibo4IZA",NA,"France",FALSE,"Baka Luna","https://pbs.twimg.com/profile_images/1433768041339314180/VwSAv-A1_normal.jpg",124,0,0,57059,6,473,1463,"retweeted","1520267822538108928","Instead of teaching #Neurodivergent kids how to interact with neurotypical kids, how about we teach NT kids to be accepting and embracing of ND kids. #AutismAcceptanceMonth #ActuallyAutistic #Neurodiversity #ADHD","en","812152113023381505"
"293","1520382820815884288","profamandakirby","RT @LisaForrest24: A timely look at this topic during Neurodiversity Celebration Week #Neurodiversity is the next frontier when it comes to…","en","1520382820815884288","2022-04-30T12:41:26.000Z",FALSE,"88743145",NA,"CEO DO-IT Solutions / parent and grandma of wonderful ND family /Oddball/ Educator/medic/author/tech entrepreneur/researcher/DCD/ND campaigner",FALSE,"2009-11-09T19:46:43.000Z","https://t.co/0Wzi3rXVke","1590625869676294146","Wales, United Kingdom",FALSE,"Amanda Kirby","https://pbs.twimg.com/profile_images/1180478671364202497/UIVzXHa1_normal.jpg",2,0,0,20002,95,12486,5565,"retweeted","1520360055417233408","A timely look at this topic during Neurodiversity Celebration Week #Neurodiversity is the next frontier when it comes to equity in #hiring, so how can recruiters create the right environment for more #diverse hiring? @profamandakirby shares her insight. https://t.co/zMkTl4ENw0","en","21126341"
"294","1520382763123281920","Souldiva72","RT @ericsmithrocks: Last day of #AutismAcceptanceMonth though in my house it runs all year.

Reminder, that I’m actively looking for storie…","en","1520382763123281920","2022-04-30T12:41:12.000Z",FALSE,"50798995",NA,"👁‍love👁‍observe👁‍read👁‍think👁‍believe👁‍write👁‍ RT 2 share knowledge: get Wisdom & w/all thy getting get Understanding Proverbs 4:7(KJV)",FALSE,"2009-06-25T22:48:04.000Z",NA,NA,NA,FALSE,"SoulDiva 📚✍🏾☕️","https://pbs.twimg.com/profile_images/1557268335028572160/GyWrCK9P_normal.jpg",27,0,0,52965,93,1112,4940,"retweeted","1520376553485611008","Last day of #AutismAcceptanceMonth though in my house it runs all year.

Reminder, that I’m actively looking for stories from neurodivergent folks that celebrate neurodiversity, in my agent life. #MSWL 

There’s news coming on some current projects, and I’d love to see more. ❤️","en","8086472"
"295","1520382489377845249","gabicolicigno","RT @ericsmithrocks: Last day of #AutismAcceptanceMonth though in my house it runs all year.

Reminder, that I’m actively looking for storie…","en","1520382489377845249","2022-04-30T12:40:07.000Z",FALSE,"20454843",NA,"Jornalista, editora, tradutora, revisora, agente literária na @agenciamagh, autista e TDAH.

contato@agenciamagh.com.br

Ela/she/her

#actuallyautistic",FALSE,"2009-02-09T18:33:37.000Z","https://t.co/kRJV2KVqlu","1404923801108889600","São Paulo, Brasil",FALSE,"Gabi Colicigno","https://pbs.twimg.com/profile_images/1526685634248818688/uJcUEJZb_normal.jpg",27,0,0,54172,29,3453,881,"retweeted","1520376553485611008","Last day of #AutismAcceptanceMonth though in my house it runs all year.

Reminder, that I’m actively looking for stories from neurodivergent folks that celebrate neurodiversity, in my agent life. #MSWL 

There’s news coming on some current projects, and I’d love to see more. ❤️","en","8086472"
"296","1520381496825110531","rx3584","RT @DifferentUnity: Each person from conception has inherent dignity as a human person, whatever their abilities or disabilities. ⁦@Autisti…","en","1520381496825110531","2022-04-30T12:36:10.000Z",FALSE,"258567881",NA,"Justice will only come if we demand it. ""If you can live amid injustice without anger, you are immoral as well as unjust."" 
Thomas Aquinas       No DM's please",FALSE,"2011-02-28T00:45:55.000Z",NA,NA,"middle of  Ohio",FALSE,"Robert","https://pbs.twimg.com/profile_images/3646627572/96c60778a3c013f49e32c1dc92a8f098_normal.jpeg",2,0,0,68066,48,1235,2731,"retweeted","1520227934509797376","Each person from conception has inherent dignity as a human person, whatever their abilities or disabilities. ⁦@AutisticPriest⁩ ⁦@americamag⁩ #neurodiversity  https://t.co/aJwD8auQcN","en","1477381535216979968"
"297","1520381401819930625","MissJamaad","RT @imkrisyoung: Instead of teaching #Neurodivergent kids how to interact with neurotypical kids, how about we teach NT kids to be acceptin…","en","1520381401819930625","2022-04-30T12:35:48.000Z",FALSE,"1494751237518077953",NA,"Mama bear/SENmama/dark warrior/Highlighting&fighting against discrimination/ableism. thriving with ASD/ADHD/DCD/dyslexia/SEN/EDS/♿️etc.",FALSE,"2022-02-18T19:10:54.000Z",NA,NA,"Camden Town, London",FALSE,"miss Jamaad💪🏻","https://pbs.twimg.com/profile_images/1595847702893535233/MS_FIc48_normal.jpg",124,0,0,1389,0,268,559,"retweeted","1520267822538108928","Instead of teaching #Neurodivergent kids how to interact with neurotypical kids, how about we teach NT kids to be accepting and embracing of ND kids. #AutismAcceptanceMonth #ActuallyAutistic #Neurodiversity #ADHD","en","812152113023381505"
"298","1520380742555029504","BeyondTheDoorTO","Autism-Don’t feel sorry. Don’t feel pity. Don’t feel sympathy. Feel respect.  Feel understanding.  Feel kindness.  FEEL LOVE! #autism #asd #autismontario #autismspectrum #BeTheChange #neurodiversity #endthestigma #autismparents #aba #autismawareness https://t.co/PUKw9yvv8N","en","1520380742555029504","2022-04-30T12:33:10.000Z",FALSE,"1173651271561162753",NA,"Beyond the Door Behaviour Associates (BTD) is committed to helping children living Autism through 1:1 hands-on service since 2006",FALSE,"2019-09-16T17:34:29.000Z","https://t.co/YuzVLTZUgA","1469304066673106944","Toronto, Ontario",FALSE,"Beyond The Door","https://pbs.twimg.com/profile_images/1173651726508986368/Lu0xCpFy_normal.jpg",0,1,0,4095,0,147,179,NA,NA,NA,NA,NA
"299","1520380475776319489","RO2_m2","As it currently stands, I don't even plan to work on that book until after college. There's a good chance it'll involve something about neurodiversity and inclusivity as a whole, but perhaps I'll do kids' books instead. Or both, who really knows lol","en","1520379086924914689","2022-04-30T12:32:07.000Z",FALSE,"1285261947047378948","1285261947047378948","Minecrafter, autistic, moderator, college student, art hobbyist, anime watcher, dog snuggler and a collector of many things. Do you like foxes? Because I do!",FALSE,"2020-07-20T17:15:35.000Z",NA,NA,NA,FALSE,"RO2_","https://pbs.twimg.com/profile_images/1285264193516638209/vkO4GCJz_normal.jpg",0,0,0,502,1,55,33,NA,NA,NA,NA,NA
"300","1520379907884339205","bunnymintt","RT @ericsmithrocks: Last day of #AutismAcceptanceMonth though in my house it runs all year.

Reminder, that I’m actively looking for storie…","en","1520379907884339205","2022-04-30T12:29:51.000Z",FALSE,"40145348",NA,"(semi-hiatus) valkyrie. 31. infp. crybaby. writer.| i love movies, comics/manga + video games. | ✨black girl magic✨|💙💜💖 | I wuv Superman 🤘🏽😔💖",FALSE,"2009-05-15T01:45:23.000Z",NA,"1619078531052605440","she/they bi @ the big apricot",FALSE,"🦋","https://pbs.twimg.com/profile_images/1619018749067001856/5DqbiDPt_normal.jpg",27,0,0,557012,13,664,446,"retweeted","1520376553485611008","Last day of #AutismAcceptanceMonth though in my house it runs all year.

Reminder, that I’m actively looking for stories from neurodivergent folks that celebrate neurodiversity, in my agent life. #MSWL 

There’s news coming on some current projects, and I’d love to see more. ❤️","en","8086472"
"301","1520379086924914689","RO2_m2","This quarantine thing does wonders for my brain. I've been overloaded with thoughts, but in a way I can handle. Been reading and listening to lots of stuff about neurodiversity and my old dream of writing a book has once again been brought to my attention😊","en","1520379086924914689","2022-04-30T12:26:36.000Z",FALSE,"1285261947047378948",NA,"Minecrafter, autistic, moderator, college student, art hobbyist, anime watcher, dog snuggler and a collector of many things. Do you like foxes? Because I do!",FALSE,"2020-07-20T17:15:35.000Z",NA,NA,NA,FALSE,"RO2_","https://pbs.twimg.com/profile_images/1285264193516638209/vkO4GCJz_normal.jpg",0,1,0,502,1,55,33,NA,NA,NA,NA,NA
"302","1520378837716111360","PJMcIlvaine","RT @ericsmithrocks: Last day of #AutismAcceptanceMonth though in my house it runs all year.

Reminder, that I’m actively looking for storie…","en","1520378837716111360","2022-04-30T12:25:36.000Z",FALSE,"1962008316",NA,"Author/Dragon Mom. VIOLET YORKE (2022), A GOOD MAN & CHARLEMAGNE CROSSE (2023 ), CRITTER SERIES (2024-2027). Co-host of #PBPitch. Repped by @jrosenlitagent",FALSE,"2013-10-15T06:31:44.000Z","https://t.co/EIaxtMEc2U","1533055716742815747","Sound Beach, NY",FALSE,"PJ McIlvaine Gilded Girl","https://pbs.twimg.com/profile_images/1567551508870270983/eFOKkzEw_normal.png",27,0,0,81589,139,5326,5727,"retweeted","1520376553485611008","Last day of #AutismAcceptanceMonth though in my house it runs all year.

Reminder, that I’m actively looking for stories from neurodivergent folks that celebrate neurodiversity, in my agent life. #MSWL 

There’s news coming on some current projects, and I’d love to see more. ❤️","en","8086472"
"303","1520378611013853185","ADHD_Women_Res","If you're interested in researching ADHD as an ADHD academic /PhD student but not yet familiar with critical thinking on the topic, I run a reading group from May-Dec 2022 (1st/3rd Fri, 3-4.30pm UK) on the topic. Also with reading list &gt; https://t.co/zWox52YZAa","en","1520376484464152587","2022-04-30T12:24:42.000Z",FALSE,"1275167604089540609","1275167604089540609","SURVEY: #ADHDwomen (Eng) & intersectional injustices https://t.co/7rZwfaSVsQ | 44 #ADHD 🥄Wh RCT 🌈LwiththeT | @LeverhulmeTrust @UoR_SSciences |  @Inters_DisND_RG",FALSE,"2020-06-22T20:44:33.000Z","https://t.co/d2y00agt2Y","1557280298970259458","London",FALSE,"Dyi D. Huijg, PhD (medical leave)","https://pbs.twimg.com/profile_images/1467845155231256578/NqpR1fru_normal.jpg",5,26,0,7714,18,2408,2392,NA,NA,NA,NA,NA
"304","1520377699684032512","emariaboonie","Learning from Jackie;  
Neurodiversity is where neurological differences are to be accepted &amp; respected as any other human variation.  Jackie has neurodivergent talents &amp; is our mascot for #neurodiversity  In 2019, Jackie taught us about AI innovations at IBM.  #proudibmer https://t.co/NAvUjAKME6","en","1520377699684032512","2022-04-30T12:21:05.000Z",FALSE,"121528014",NA,"VP, IBM Z Support & Client Care (views are my own)",FALSE,"2010-03-09T19:50:29.000Z",NA,NA,"New York",FALSE,"Maria Boonie","https://pbs.twimg.com/profile_images/1165610914919473153/BZ9KSQSd_normal.jpg",0,10,0,1253,40,1330,534,NA,NA,NA,NA,NA
"305","1520377483710840833","alexhillman","RT @ericsmithrocks: Last day of #AutismAcceptanceMonth though in my house it runs all year.

Reminder, that I’m actively looking for storie…","en","1520377483710840833","2022-04-30T12:20:14.000Z",FALSE,"8412",NA,"Rebel scum. Disinvoltura. Author @TheTinyMBA. Business & community. @indyhall fearless leader since 2006. 🏴‍☠️ Pirate captain https://t.co/rF8Tf3za11. he/him. Partner.",FALSE,"2006-10-11T11:19:35.000Z","https://t.co/rnWHxW2LhF","1592550907451158529","Philadelphia, PA",FALSE,"📙 @alexhillman@jawns.club","https://pbs.twimg.com/profile_images/1609020164996988928/3pC9A1ed_normal.jpg",27,0,0,100249,881,13804,749,"retweeted","1520376553485611008","Last day of #AutismAcceptanceMonth though in my house it runs all year.

Reminder, that I’m actively looking for stories from neurodivergent folks that celebrate neurodiversity, in my agent life. #MSWL 

There’s news coming on some current projects, and I’d love to see more. ❤️","en","8086472"
"306","1520377370292727814","MarxistxAthena","RT @imkrisyoung: Instead of teaching #Neurodivergent kids how to interact with neurotypical kids, how about we teach NT kids to be acceptin…","en","1520377370292727814","2022-04-30T12:19:46.000Z",FALSE,"4764929660",NA,"@whaIeisIands ^_^:-)",FALSE,"2016-01-15T22:15:28.000Z",NA,"1433591399866327043","any pronouns - 18 years old ",FALSE,"AthenaxMarxist","https://pbs.twimg.com/profile_images/1625229967918243856/VppPfuEH_normal.jpg",124,0,0,25314,6,331,972,"retweeted","1520267822538108928","Instead of teaching #Neurodivergent kids how to interact with neurotypical kids, how about we teach NT kids to be accepting and embracing of ND kids. #AutismAcceptanceMonth #ActuallyAutistic #Neurodiversity #ADHD","en","812152113023381505"
"307","1520377094924115971","TL_Coughlin","RT @ericsmithrocks: Last day of #AutismAcceptanceMonth though in my house it runs all year.

Reminder, that I’m actively looking for storie…","en","1520377094924115971","2022-04-30T12:18:41.000Z",FALSE,"2466257868",NA,"Award-Winning Multiracial SFF Author • OF US AND THEM (2022 RF Book Award Winner & PT Finalist) • Expert answering “What ARE you?” • #amquerying YA F • She/Her",FALSE,"2014-04-27T15:33:59.000Z","https://t.co/cUjksbiPFW","1618592213113397248","Canada",FALSE,"T. L. Coughlin","https://pbs.twimg.com/profile_images/1448470831705821186/pMNgBV7N_normal.jpg",27,0,0,13348,397,9148,7303,"retweeted","1520376553485611008","Last day of #AutismAcceptanceMonth though in my house it runs all year.

Reminder, that I’m actively looking for stories from neurodivergent folks that celebrate neurodiversity, in my agent life. #MSWL 

There’s news coming on some current projects, and I’d love to see more. ❤️","en","8086472"
"308","1520377006084571136","gillsy1002_","RT @adhdadultuk: It's a Bank Holiday if you're in the UK. With ADHD, this can sometimes be a bit destabilising for our mood because we have…","en","1520377006084571136","2022-04-30T12:18:20.000Z",FALSE,"262338840",NA,"Check out #DoItForHer https://t.co/f2LI5fOZwZ Co-host of @AllBetsAreOff_ recovery podcast and @GamblingEduNet Trustee. #sober #recovery #ADHD",FALSE,"2011-03-07T21:25:24.000Z","https://t.co/lkbWJtxuw8","1586706241400803334",NA,FALSE,"Chris Gilham","https://pbs.twimg.com/profile_images/1562143221320400903/HY9gaWqH_normal.jpg",2,0,0,12620,9,2621,3410,"retweeted","1520375559909478401","It's a Bank Holiday if you're in the UK. With ADHD, this can sometimes be a bit destabilising for our mood because we have to change routine. Many of us feel this, please chat about it with us if it helps. 

#adhdtwitter #Neurodivergent #adultadhd #Neurodiversity #BankHoliday","en","1356545831487340545"
"309","1520376553485611008","ericsmithrocks","Last day of #AutismAcceptanceMonth though in my house it runs all year.

Reminder, that I’m actively looking for stories from neurodivergent folks that celebrate neurodiversity, in my agent life. #MSWL 

There’s news coming on some current projects, and I’d love to see more. ❤️","en","1520376553485611008","2022-04-30T12:16:32.000Z",FALSE,"8086472",NA,"Literary Agent (@PSLiterary), Author, Tired Dad. Next up, FIRST-YEAR ORIENTATION (@Candlewick) and WITH OR WITHOUT YOU (@InkyardPress). Loves @BeautyBritches.",FALSE,"2007-08-09T18:40:59.000Z","https://t.co/aZ2Ey2Z6G6","1618970209276272640","Philadelphia, PA",TRUE,"Eric Smith","https://pbs.twimg.com/profile_images/1584281868958040064/YTC55VvG_normal.jpg",27,146,1,76590,1417,80290,3683,NA,NA,NA,NA,NA
"310","1520375598727802880","AutisticPriest","RT @DifferentUnity: Each person from conception has inherent dignity as a human person, whatever their abilities or disabilities. ⁦@Autisti…","en","1520375598727802880","2022-04-30T12:12:44.000Z",FALSE,"2204066588",NA,"I am a real Catholic Priest (@FrMatthewLC) who's autistic. I post about the intersection of autism & spirituality. #ActuallyAutistic #AutisticPrayer",FALSE,"2013-11-20T01:49:12.000Z","https://t.co/b8elSyAXng","1534992110956560413","N Carolina / Virginia / Canada",FALSE,"Autistic Priest✝️ (FrMatthewLC)","https://pbs.twimg.com/profile_images/1516756886003011585/TtBnO647_normal.jpg",2,0,0,4672,0,4031,986,"retweeted","1520227934509797376","Each person from conception has inherent dignity as a human person, whatever their abilities or disabilities. ⁦@AutisticPriest⁩ ⁦@americamag⁩ #neurodiversity  https://t.co/aJwD8auQcN","en","1477381535216979968"
"311","1520375564045103104","docmarcia","Women looking for a diagnosis should be sure a clinician is neurodiversity-affirming and has relevant professional credentials. They should ask how the evaluator does their evaluation.#Autism #Neurodiversity 
https://t.co/vMtGSI4fqM","en","1520375564045103104","2022-04-30T12:12:36.000Z",FALSE,"205785306",NA,"Psychologist CT ASD Advisory Council, therapist, consultant, writer, speaker https://t.co/uDAdXUgu3j https://t.co/jMMfduTF2J",FALSE,"2010-10-21T16:06:00.000Z","https://t.co/5vKRf7QsJ0",NA,NA,FALSE,"Marcia Eckerd","https://pbs.twimg.com/profile_images/1034056051400826880/bKkZmz1S_normal.jpg",8,16,0,1726,176,2044,1944,NA,NA,NA,NA,NA
"312","1520375559909478401","TheADHDadults","It's a Bank Holiday if you're in the UK. With ADHD, this can sometimes be a bit destabilising for our mood because we have to change routine. Many of us feel this, please chat about it with us if it helps. 

#adhdtwitter #Neurodivergent #adultadhd #Neurodiversity #BankHoliday","en","1520375559909478401","2022-04-30T12:12:35.000Z",FALSE,"1356545831487340545",NA,"Adults with ADHD in the UK: Peer support, coping strategies, research and lobbying. Discord Community Link Below:

Podcast: https://t.co/ZsFkBkZwUZ",FALSE,"2021-02-02T10:12:01.000Z","https://t.co/UbUhXfTrjJ","1591711224303321090","https://discord.gg/CpXHUk4cp8",FALSE,"TheADHDadults","https://pbs.twimg.com/profile_images/1541310668019843077/tKhgS0Ks_normal.jpg",2,5,0,1714,25,3442,488,NA,NA,NA,NA,NA
"313","1520373876727095296","Lau_Cob_","#Autism #ActuallyAutistic #CBT #IatrogenicHarm #MentalHealth #Neurodiversity #Psychology #Psychiatry https://t.co/kZ4abncd5w","qht","1520373876727095296","2022-04-30T12:05:54.000Z",FALSE,"3272321682",NA,"Researcher: Eating Disorders, Body Image, Autism, ADHD, Sensory Processing, Psychoneuroimmunology. #Neurodiversity #ActuallyAutistic #TraumaNotPD *views my own*",FALSE,"2015-07-09T00:45:16.000Z",NA,"1473531897259065344","Australia",FALSE,"Lauren C.","https://pbs.twimg.com/profile_images/1468770163654754304/fO_z458B_normal.jpg",1,4,0,24290,37,2428,1080,"quoted","1519194665362558976","There is concern that cognitive behaviour therapy is not effective for autistic people. Is this related to @milton_damian’s double empathy problem? If CBT was provided by an autistic psychologist could therapy effectiveness increase?","en","23014162"
"314","1520373795437129733","IFHPClothingCo","🤣

#mentalhealth #MentalHealthAwareness #Neurodivergent #Neurodiversity #superpower https://t.co/9MFkjIbfCz","und","1520373795437129733","2022-04-30T12:05:34.000Z",FALSE,"1053034205637222406",NA,"Personal Mental Health Awareness 👽 
                      Gaming, Community, Podcast, & Resources 🤘                       We Are the 25 Percent 🔥",FALSE,"2018-10-18T21:24:53.000Z","https://t.co/DjfofdZiek",NA,"Online",FALSE,"IFHP Clothing Co.","https://pbs.twimg.com/profile_images/1628809458909315078/6qa_Qe0N_normal.jpg",0,1,0,755,0,52,173,"quoted","1519753488439390208","Not the most politically correct of statements, but nonetheless it's very likely to be true 🤣 https://t.co/AZAZL0xauS","en","1338869911263862784"
"315","1520373434219433984","beitris","RT @cbcideas: Tonight on IDEAS:

Brain variations which were once advantages are now seen as burdens that beg for remedies. IDEAS traces th…","en","1520373434219433984","2022-04-30T12:04:08.000Z",FALSE,"492353187",NA,"..don't quite understand all this; but we will see how it goes.  FYI: many varied interests; there will be archaeology 🐞🍅🌽🌎🔬📚🎥🎶🎻🐉🌻🌾🍻 Nova Scotian",FALSE,"2012-02-14T16:33:46.000Z",NA,NA,"Toronto, Canada",FALSE,"beitris","https://pbs.twimg.com/profile_images/2313450761/uxt7p2oa1olf0ydie89r_normal.png",15,0,0,12758,2,99,96,"retweeted","1520150964778504197","Tonight on IDEAS:

Brain variations which were once advantages are now seen as burdens that beg for remedies. IDEAS traces the social and cultural response to  #Neurodiversity and whether there's a way back to seeing them as advantages. 
 
Listen to Pt 1: 
https://t.co/EVtgwHTGwc https://t.co/tdj4P8wnYU","en","599535866"
"316","1520373221207465985","NeuroawesomeEQ","@Autistic_Doc @AutisticDoctor @StuartDNeilson @autisticgpshh @LCarravallah @DoctorsAutistic I'm organizing a conference to be held September 24, and it would be amazing to be able to include someone who could discuss any of this. https://t.co/lkiRv1aJnQ","en","1496382017696673793","2022-04-30T12:03:17.000Z",FALSE,"21101011","1411786654495481859","Emotional Intelligence/Neurodiversity Coach, Evals, One-on-one, Groups, Classes, Workshops, Consulting, Keynotes.",FALSE,"2009-02-17T16:09:04.000Z","https://t.co/9mwlVNmxUZ",NA,"Vestal, NY",FALSE,"Dawn-Marie Solais","https://pbs.twimg.com/profile_images/1177017493396905984/-ZlNoV_G_normal.jpg",0,1,0,13221,48,1533,1614,NA,NA,NA,NA,NA
"317","1520371249100296195","NeurodiverseIRP","It completely caters to children with sensory needs. We will definitely be going here from now on. Well done again! @sensory_barber_room_dublin 👏🏼

💜💚💙❤️

#SensoryBarbers
#SensoryNeeds
#Autism
#ADHD
#Neurodiversity
#Inclusion
#Community
#RingsendIrishtownPearseStreetCommunity","en","1520371247166771203","2022-04-30T11:55:27.000Z",FALSE,"1306267027661828097","1306267027661828097","Neurodiversity support group for parents.  Advocating for children who are neurodivergent in Irishtown, Ringsend D4 & Pearse Street D2 areas.",FALSE,"2020-09-16T16:21:55.000Z",NA,"1511464183958847488","Dublin City, Ireland",FALSE,"NIRP (Neurodiversity-Irishstown, Ringsend & P. St)","https://pbs.twimg.com/profile_images/1503798627126460418/jPu7LmmV_normal.jpg",3,5,0,1146,0,525,745,NA,NA,NA,NA,NA
"318","1520369036583968769","docmarcia","Undiagnosed women of all races. gender identities and ethnicities are wondering if autism would help explain their experiences as they navigate daily life, jobs, and their relationships.
https://t.co/vMtGSI4fqM","en","1520369036583968769","2022-04-30T11:46:40.000Z",FALSE,"205785306",NA,"Psychologist CT ASD Advisory Council, therapist, consultant, writer, speaker https://t.co/uDAdXUgu3j https://t.co/jMMfduTF2J",FALSE,"2010-10-21T16:06:00.000Z","https://t.co/5vKRf7QsJ0",NA,NA,FALSE,"Marcia Eckerd","https://pbs.twimg.com/profile_images/1034056051400826880/bKkZmz1S_normal.jpg",0,0,0,1726,176,2044,1944,NA,NA,NA,NA,NA
"319","1520368991927255040","JasonConnection","Today’s neurodiversity initiatives fail to recognize the broad range of neurological conditions that fall under its umbrella. It’s Time We Expand the Neurodiversity Conversation Beyond Autism by Tara Lerman in @InvisibleIllpub https://t.co/eTxSs9MqU6","en","1520368991927255040","2022-04-30T11:46:29.000Z",FALSE,"1688681262",NA,"Disability Rights/Identity/Cultural platform . #actuallyautistic #neurodiversity #disability #socialmodelofdisability https://t.co/7QRwP7xJq9",FALSE,"2013-08-21T16:31:15.000Z","https://t.co/8HehcrPmki","565641035746123776","www.jasonsconnection.org ",FALSE,"JasonsConnection","https://pbs.twimg.com/profile_images/565965070476136448/dFYB-5uL_normal.jpeg",0,0,0,48935,27,1131,1691,NA,NA,NA,NA,NA
